cod_ine,fecha,viviendas_turisticas,plazas,plazas_por_vivienda,poblacion,anio_poblacion,poblacion_desfasada,superficie_km2,vut_por_1000_hab,plazas_por_1000_hab,vut_por_km2,estacionalidad_vut,snapshots
39016,2024-11-01,95,480,5.05,30422,2024,False,36.98368548026616,3.122740122279929,15.778055354677536,2.5687001921614954,0.27364864864864863,3
39020,2024-11-01,279,1352,4.85,33482,2024,False,96.05280368231286,8.332835553431694,40.37990562093065,2.9046523298036226,0.22898230088495578,3
39075,2024-11-01,1511,6406,4.24,174101,2024,False,36.08291435637183,8.678870310911483,36.79473409113101,41.87577491875111,0.27615321252059305,3
39087,2024-11-01,103,432,4.19,51663,2024,False,35.532845968184766,1.993689874765306,8.361883746588468,2.8987264372863253,0.3019480519480519,3
40194,2024-11-01,161,856,5.32,51525,2024,False,163.59381844885044,3.1246967491508975,16.61329451722465,0.9841447649217783,0.21063829787234045,3
41004,2024-11-01,74,385,5.2,76922,2024,False,285.76482852191424,0.9620134681885546,5.005070070980993,0.25895419104848033,0.11483253588516745,3
41021,2024-11-01,32,153,4.78,28705,2024,False,11.59379195854846,1.1147883643964467,5.33008186727051,2.7600978277349038,0.06451612903225806,3
41024,2024-11-01,102,524,5.14,29871,2024,False,921.8382350041601,3.4146831374912123,17.54209768671956,0.11064848053253042,0.15625,3
41034,2024-11-01,15,67,4.47,31095,2024,False,62.66592704643203,0.482392667631452,2.154687248753819,0.2393645272156561,0.22499999999999998,3
41038,2024-11-01,106,478,4.51,140430,2024,False,159.7963986605805,0.7548244677063306,3.4038310902228868,0.663344110934264,0.22044728434504793,3
41039,2024-11-01,62,278,4.48,39500,2024,False,977.9967087845337,1.5696202531645569,7.037974683544304,0.0633948963663225,0.04864864864864865,3
41053,2024-11-01,11,50,4.55,27745,2024,False,375.1910599106768,0.39646783204180935,1.8021265092809515,0.029318395813106028,0.08823529411764705,3
41059,2024-11-01,88,383,4.35,47898,2024,False,17.497604722276645,1.8372374629420853,7.996158503486575,5.02925979851202,0.3307086614173228,3
41065,2024-11-01,8,65,8.13,27228,2024,False,432.36164985994697,0.2938151902453357,2.3872484207433526,0.01850302866267488,0.11538461538461539,3
41069,2024-11-01,13,88,6.77,38757,2024,False,109.46717282075137,0.3354232783755193,2.270557576695823,0.11875706355627764,0.08108108108108107,3
41081,2024-11-01,24,128,5.33,40529,2024,False,138.46121509481105,0.5921685706531126,3.1582323768166005,0.17333373814151526,0.1764705882352941,3
41091,2024-11-01,6677,28597,4.28,687488,2024,False,142.0047959848208,9.712169521504375,41.59636240923478,47.01953869722625,0.07774647887323945,3
41095,2024-11-01,24,127,5.29,52173,2024,False,650.3168016588914,0.4600080501408775,2.43420926532881,0.036905089855864805,0.21739130434782608,3
42173,2024-11-01,145,740,5.1,40750,2024,False,259.6677221800834,3.558282208588957,18.15950920245399,0.5584059458088533,0.3389423076923077,3
43038,2024-11-01,1196,6924,5.79,36849,2024,False,35.22534908057053,32.45678308773644,187.90197834405276,33.95282179502048,0.18355065195586762,3
43123,2024-11-01,95,517,5.44,109930,2024,False,52.91349888618901,0.8641863003729646,4.70299281360866,1.79538306858774,0.12956810631229237,3
43148,2024-11-01,733,3362,4.59,141151,2024,False,58.837960818401285,5.193020240735099,23.818463914531247,12.457943643940117,0.083223249669749,3
43155,2024-11-01,75,377,5.03,35265,2024,False,219.13053630023236,2.126754572522331,10.690486317878916,0.3422617462006388,0.294392523364486,3
43163,2024-11-01,352,2143,6.09,40440,2024,False,36.90631618723984,8.704253214638971,52.99208704253215,9.537662827527125,0.20724515585509687,3
43905,2024-11-01,2194,11782,5.37,30810,2024,False,15.134940948947241,71.2106458941902,382.4083089905875,144.96257417856728,0.21097277329320016,3
44216,2024-11-01,128,723,5.65,36713,2024,False,440.41264285241056,3.4865034184076484,19.693296652411952,0.2906365248077015,0.09045226130653267,3
45081,2024-11-01,15,42,2.8,32159,2024,False,56.74410555707864,0.4664324139432196,1.306010759041015,0.26434463725772483,0.3125,3
45165,2024-11-01,68,292,4.29,84738,2024,False,187.12426332649693,0.8024735065732022,3.445915645873162,0.3633948841864119,0.2459016393442623,3
45168,2024-11-01,733,3432,4.68,86526,2024,False,232.1395851063201,8.471442109886047,39.66437833714721,3.1575829674386875,0.08615819209039548,3
46005,2024-11-01,17,71,4.18,30022,2024,False,3.859484120953857,0.5662514156285391,2.3649323829191924,4.404733759028529,0.2181818181818182,3
46017,2024-11-01,72,366,5.08,47335,2024,False,110.58306559506437,1.5210732016478292,7.7321221083764655,0.6510942666723607,0.5232558139534883,3
46021,2024-11-01,14,55,3.93,34035,2024,False,16.130306936040714,0.41134126634346996,1.6159835463493462,0.8679314073509123,0.19148936170212766,3
46029,2024-11-01,16,77,4.81,27968,2024,False,41.295006255595005,0.5720823798627003,2.753146453089245,0.3874560497937249,0.13043478260869565,3
46078,2024-11-01,110,384,3.49,40634,2024,False,3.4568285082650654,2.707092582566324,9.450214106413348,31.82107522458714,0.2779552715654952,3
46094,2024-11-01,40,182,4.55,30142,2024,False,13.064882906186147,1.3270519540840024,6.038086391082211,3.061642441591285,0.375,3
46102,2024-11-01,19,76,4.0,26304,2024,False,19.714854710182774,0.722323600973236,2.889294403892944,0.9637403003627742,0.631578947368421,3
46110,2024-11-01,22,61,2.77,31745,2024,False,5.140240960437849,0.6930225232320051,1.9215624507796503,4.279955000032922,0.45652173913043476,3
46131,2024-11-01,1474,8025,5.44,80095,2024,False,61.03494216907681,18.403146263811724,100.19352019476871,24.1501007065228,0.22630305696063338,3
46145,2024-11-01,87,398,4.57,30378,2024,False,76.52650057093801,2.863914675093818,13.101586674567121,1.1368610788540283,0.04528301886792453,3
46159,2024-11-01,40,185,4.63,32273,2024,False,19.373964815978923,1.2394261456945435,5.732345923837263,2.0646264396541842,0.1826086956521739,3
46169,2024-11-01,103,395,3.83,46153,2024,False,2.0353421970759062,2.231707581305657,8.558490238987714,50.605740964824456,0.24242424242424243,3
46181,2024-11-01,1086,5681,5.23,26122,2024,False,60.16175870386648,41.57415205573846,217.4795191792359,18.0513339935025,0.3460400920144594,3
46184,2024-11-01,75,308,4.11,36430,2024,False,125.43033632880042,2.0587427944002195,8.45457040900357,0.5979414724951115,0.2621359223300971,3
46190,2024-11-01,146,609,4.17,74822,2024,False,35.81924392553858,1.9512977466520542,8.139317313089734,4.076021266766722,0.15505617977528088,3
46220,2024-11-01,532,2837,5.33,71377,2024,False,133.92751420925154,7.4533813413284395,39.74669711531726,3.972298023606938,0.2346268656716418,3
46235,2024-11-01,280,1539,5.5,28480,2024,False,92.40756744936769,9.831460674157304,54.037921348314605,3.030054872436921,0.26103404791929385,3
46244,2024-11-01,123,598,4.86,89401,2024,False,69.28593733035711,1.3758235366494782,6.688963210702341,1.77525201706564,0.24545454545454545,3
46250,2024-11-01,7290,29402,4.03,825948,2024,False,139.02669326769194,8.826221505470079,35.59788267542267,52.43597347139166,0.16432947583390062,3
47186,2024-11-01,326,1199,3.68,300618,2024,False,197.35976848369359,1.0844327352320886,3.9884504587217,1.651805747973073,0.059880239520958084,3
48013,2024-11-01,81,310,3.83,101984,2024,False,24.98563469997404,0.7942422340759335,3.0396925007844366,3.24186281327823,0.12552301255230125,3
48015,2024-11-01,19,66,3.47,40388,2024,False,7.011546179921219,0.47043676339506785,1.6341487570565514,2.709815996706946,0.2884615384615385,3
48020,2024-11-01,1225,4902,4.0,348089,2024,False,41.34264942116994,3.519214913427313,14.082605310710766,29.630418397247805,0.11401817681079593,3
48027,2024-11-01,16,69,4.31,29887,2024,False,10.725440134856596,0.5353498176464684,2.308696088600395,1.491780271841863,0.06521739130434782,3
48036,2024-11-01,14,39,2.79,24774,2024,False,24.16382618033419,0.5651085815774602,1.574231048680068,0.5793784434434455,0.19565217391304346,3
48044,2024-11-01,160,664,4.15,75981,2024,False,11.872729331129243,2.105789605296061,8.739026861978653,13.476261063283419,0.1326315789473684,3
48054,2024-11-01,19,77,4.05,32683,2024,False,8.386264396490144,0.5813419820701894,2.355964874705504,2.265609465872786,0.23529411764705882,3
48078,2024-11-01,32,129,4.03,44766,2024,False,3.135198195746941,0.7148282178438994,2.8816512531832195,10.206691252696451,0.20454545454545456,3
48082,2024-11-01,23,91,3.96,46247,2024,False,8.865079695944656,0.49732955651177374,1.9676952018509308,2.5944493212532973,0.6346153846153847,3
48084,2024-11-01,15,48,3.2,28228,2024,False,3.578545228255865,0.5313872750460535,1.7004392801473713,4.1916474553853265,0.1836734693877551,3
49275,2024-11-01,208,964,4.63,59506,2024,False,149.92354101141012,3.4954458373945485,16.20004705407858,1.3873738480080984,0.1271585557299843,3
50297,2024-11-01,977,4205,4.3,686986,2024,False,973.9974100487813,1.4221541632580577,6.120939873592766,1.0030827494203176,0.06499312242090784,3
51001,2024-11-01,57,207,3.63,83229,2024,False,19.865666344457193,0.684857441516779,2.4871138665609345,2.869271989756529,0.36,3
52001,2024-11-01,50,215,4.3,85811,2024,False,13.630035604528796,0.5826758807145938,2.5055062870727527,3.66836899409028,0.3931034482758621,3
01059,2025-05-01,151,532,3.52,260699,2025,False,276.9647636991394,0.5792120414731166,2.0406675898258144,0.5451957064257745,0.49586776859504134,2
02003,2025-05-01,294,1178,4.01,175400,2025,False,1126.9895778805715,1.6761687571265678,6.716077537058153,0.26087197767427406,0.3473053892215569,2
02009,2025-05-01,28,122,4.36,24615,2025,False,532.4078522833066,1.1375177737152142,4.956327442616291,0.052591260402937386,0.1935483870967742,2
02037,2025-05-01,25,123,4.92,30836,2025,False,779.2912308152282,0.8107406926968478,3.988844208068491,0.03208043284902247,0.32558139534883723,2
02081,2025-05-01,31,173,5.58,25400,2025,False,862.3948467175932,1.220472440944882,6.811023622047244,0.03594641145873117,0.7555555555555555,2
03009,2025-05-01,81,319,3.94,61468,2025,False,129.95531792844858,1.3177588338647752,5.189692197566213,0.6232911533839451,0.53125,2
03014,2025-05-01,3708,16072,4.33,366221,2025,False,202.57548365447,10.12503379107151,43.88606879452571,18.30428802690004,0.27694197113908503,2
03031,2025-05-01,2845,13458,4.73,77327,2025,False,38.50769667320891,36.791806225509845,174.0401153542747,73.88133401339897,0.303177494434325,2
03047,2025-05-01,3184,17192,5.4,27616,2025,False,23.5930358723116,115.2954808806489,622.5376593279259,134.95507815239202,0.07359166395310973,2
03050,2025-05-01,1314,7207,5.48,31419,2025,False,55.296838408922774,41.82182755657405,229.38349406410134,23.762660539159707,0.2655172413793103,2
03059,2025-05-01,24,161,6.71,30921,2025,False,104.5500662067414,0.7761715339089938,5.206817373306167,0.22955509136207966,1.0,2
03063,2025-05-01,3746,19130,5.11,47261,2025,False,66.40053978748705,79.26197075813039,404.773491885487,56.41520403281301,0.29288446824789593,2
03065,2025-05-01,826,4195,5.08,245557,2025,False,326.5012801286265,3.3637811180296224,17.083609915416787,2.5298522556315675,0.4152046783625731,2
03066,2025-05-01,26,104,4.0,55222,2025,False,45.597502136769286,0.4708268443736192,1.8833073774944769,0.5702066732079586,0.2608695652173913,2
03082,2025-05-01,3135,19397,6.19,30642,2025,False,68.91381458211026,102.31055414137458,633.0200378565368,45.491604535469044,0.3170731707317073,2
03093,2025-05-01,34,143,4.21,26606,2025,False,75.72419058674367,1.2779072389686537,5.374727505074043,0.4489978662901953,0.3050847457627119,2
03099,2025-05-01,2946,15442,5.24,84560,2025,False,365.53986934517684,34.83916745506149,182.6158940397351,8.05931239532756,0.4745905081898362,2
03104,2025-05-01,26,112,4.31,34022,2025,False,104.28114006269493,0.7642113926282993,3.291987537475751,0.24932600453321208,0.7368421052631579,2
03121,2025-05-01,1947,10041,5.16,39709,2025,False,58.22644847159209,49.0317056586668,252.86458989146038,33.438412458728536,0.19875776397515527,2
03122,2025-05-01,92,519,5.64,60247,2025,False,40.55041936842856,1.5270469898916128,8.614536823410294,2.268780481999865,0.5034013605442177,2
03133,2025-05-01,4927,23348,4.74,98533,2025,False,71.76020805614048,50.003552109445565,236.95614667167345,68.659221223905,0.29857709353860507,2
03139,2025-05-01,1016,4575,4.5,37449,2025,False,58.887993614484856,27.1302304467409,122.16614595850356,17.25309248352607,0.2577777777777778,2
03140,2025-05-01,53,282,5.32,34712,2025,False,345.0537645955768,1.526849504494123,8.12399170315741,0.1535992515894417,0.65,2
04013,2025-05-01,1067,4717,4.42,205468,2025,False,295.7244051864175,5.193022757801701,22.957346156092434,3.6080890900004987,0.15446744068652196,2
04066,2025-05-01,1061,5205,4.91,33319,2025,False,599.8014768601909,31.843692787898796,156.21717338455537,1.7689186187971173,0.11144278606965174,2
04079,2025-05-01,1119,4984,4.45,111240,2025,False,59.81314754954031,10.05933117583603,44.80402732829917,18.7082614081325,0.10437235543018336,2
04902,2025-05-01,182,824,4.53,91440,2025,False,226.13464539968427,1.9903762029746281,9.011373578302711,0.8048302358903122,0.24691358024691357,2
05019,2025-05-01,185,968,5.23,59107,2025,False,230.70440665114947,3.1299169303128225,16.377078856988174,0.8018919217253636,0.07792207792207792,2
06011,2025-05-01,11,43,3.91,34587,2025,False,164.74430894904378,0.3180385694046896,1.2432416804001503,0.0667701365235163,0.09523809523809523,2
06015,2025-05-01,86,335,3.9,150209,2025,False,1440.66228554638,0.5725356003967805,2.2302258852665284,0.05969476737387067,0.15,2
06044,2025-05-01,14,57,4.07,37986,2025,False,559.3688664995325,0.3685568367293213,1.500552835255094,0.025028207393111502,0.15384615384615385,2
06083,2025-05-01,233,976,4.19,60225,2025,False,864.4662049184715,3.8688252386882525,16.205894562058944,0.26953049023122244,0.1285140562248996,2
06153,2025-05-01,12,49,4.08,25773,2025,False,153.3255126760472,0.46560353858689324,1.9012144492298142,0.0782648614086432,0.4,2
07011,2025-05-01,431,2799,6.49,53793,2025,False,145.24509503984353,8.012194895246594,52.03279237075456,2.9673979688041676,0.36488340192043894,2
07015,2025-05-01,1268,7010,5.53,32431,2025,False,186.05345939269478,39.09839351238013,216.15121334525608,6.815245489865839,0.16197783461210571,2
07026,2025-05-01,315,1514,4.81,55337,2025,False,11.182372418526043,5.6923938775141405,27.35963279541717,28.16933546929037,0.9234338747099768,2
07027,2025-05-01,249,1654,6.64,36262,2025,False,58.3368230816297,6.866692405272738,45.61248690088798,4.2683160797354125,0.13276231263383298,2
07031,2025-05-01,627,4230,6.75,40502,2025,False,327.34872623446404,15.480717001629548,104.43928694879266,1.9153885436258282,0.3243744207599629,2
07032,2025-05-01,174,1140,6.55,30666,2025,False,117.31094099824328,5.674036392095481,37.174721189591075,1.4832376121047877,0.3434343434343434,2
07033,2025-05-01,908,5682,6.26,49153,2025,False,260.2504548543572,18.472931458914005,115.59823408540679,3.4889468320358556,0.21598535692495424,2
07036,2025-05-01,120,843,7.03,40422,2025,False,54.2160438298132,2.96868042155262,20.854979961407153,2.2133669578821693,0.3300970873786408,2
07040,2025-05-01,954,4997,5.24,434786,2025,False,208.77737278061832,2.194182885373494,11.493010354519235,4.5694607001423275,0.717948717948718,2
07054,2025-05-01,962,7010,7.29,42479,2025,False,153.59126355445304,22.646484145106996,165.02271710727655,6.263377081072974,0.35639926515615433,2
08015,2025-05-01,317,1296,4.09,231542,2025,False,20.964314698749817,1.3690820671843553,5.597256653220582,15.12093309775129,0.12751677852348994,2
08019,2025-05-01,9579,43190,4.51,1731649,2025,False,100.67571338533162,5.531721497832413,24.94154415819834,95.14707845512673,0.11515318796577421,2
08056,2025-05-01,295,1403,4.76,70057,2025,False,12.938130041291673,4.210856873688568,20.026549809440883,22.800821993480966,0.25621414913957935,2
08073,2025-05-01,119,444,3.73,92237,2025,False,6.894931174455693,1.2901547101488557,4.813686481563797,17.25905552775793,0.1834862385321101,2
08077,2025-05-01,57,159,2.79,48221,2025,False,4.5284479646302636,1.182057609755086,3.2973185956326083,12.587093954750545,0.017699115044247787,2
08089,2025-05-01,94,448,4.77,48243,2025,False,30.746972269932446,1.9484692079679953,9.286321331592148,3.0572115906164483,0.2926829268292683,2
08096,2025-05-01,30,113,3.77,65341,2025,False,14.922197585511627,0.4591297959933273,1.7293888982415329,2.0104277421663297,0.5,2
08101,2025-05-01,909,3236,3.56,289510,2025,False,13.60341448463999,3.1397879175158026,11.177506821871438,66.82145876142923,0.03015075376884422,2
08102,2025-05-01,20,69,3.45,42085,2025,False,8.203748650227167,0.47522870381371035,1.6395390281573008,2.4379098937223276,0.0,2
08113,2025-05-01,80,296,3.7,80974,2025,False,41.732450036691496,0.9879714476251636,3.6554943562131053,1.91697348058078,0.012422360248447204,2
08114,2025-05-01,15,50,3.33,29175,2025,False,12.781985563588549,0.5141388174807198,1.713796058269066,1.1735265953303693,0.4,2
08121,2025-05-01,151,750,4.97,131683,2025,False,22.43994471600438,1.146693195021377,5.695496001761807,6.729071836451779,0.11188811188811189,2
08124,2025-05-01,17,77,4.53,52990,2025,False,10.779396047755878,0.3208152481600302,1.453104359313078,1.5770827906020919,0.0,2
08125,2025-05-01,19,63,3.32,37460,2025,False,23.463874026556113,0.5072076882007475,1.6817939135077415,0.809755455492816,0.30303030303030304,2
08163,2025-05-01,267,1369,5.13,30108,2025,False,10.298642556754144,8.868074930251096,45.469642619901684,25.92574686698819,0.36283185840707965,2
08169,2025-05-01,82,257,3.13,66338,2025,False,33.6761767307047,1.2360939431396787,3.8740993095963097,2.4349557449980783,0.024096385542168676,2
08172,2025-05-01,57,257,4.51,29431,2025,False,1.9802614385373083,1.9367333763718528,8.732289082939758,28.78407814783397,0.17142857142857143,2
08180,2025-05-01,9,34,3.78,39897,2025,False,4.398413636073775,0.22558087074216107,0.8521944005814973,2.0461922740021814,0.25,2
08184,2025-05-01,50,226,4.52,82823,2025,False,32.27496461115019,0.6036970406771066,2.728710623860522,1.549188375646623,0.2222222222222222,2
08187,2025-05-01,92,325,3.53,225368,2025,False,37.6330594527353,0.4082212204039615,1.4420858329487771,2.4446590667321657,0.24390243902439024,2
08194,2025-05-01,254,1204,4.74,39323,2025,False,3.9019804327900434,6.459324059710602,30.618213259415608,65.09514959775996,0.07770961145194274,2
08196,2025-05-01,3,9,3.0,27094,2025,False,5.640248138543259,0.11072562190890972,0.33217686572672916,0.5318914924148759,2.0,2
08200,2025-05-01,27,100,3.7,85610,2025,False,22.08113320465157,0.31538371685550753,1.1680878402055834,1.2227633314721469,0.13793103448275862,2
08205,2025-05-01,115,473,4.11,97983,2025,False,48.2974983801746,1.1736729840890767,4.8273680128185505,2.381075704890044,0.2660098522167488,2
08211,2025-05-01,16,47,2.94,46781,2025,False,11.97594459513997,0.3420191958273658,1.004681387742887,1.3360115248439823,0.37037037037037035,2
08217,2025-05-01,20,69,3.45,35926,2025,False,5.614947366722533,0.5566998830930245,1.9206145966709347,3.5619211888844613,0.35294117647058826,2
08231,2025-05-01,189,1195,6.32,32705,2025,False,40.88016346052905,5.778932884879988,36.53875554196606,4.623269184881925,0.31901840490797545,2
08245,2025-05-01,76,323,4.25,123981,2025,False,7.094203259930178,0.6129971527895404,2.6052378993555463,10.712971875117658,0.17142857142857143,2
08252,2025-05-01,10,50,5.0,33987,2025,False,8.21382894791097,0.29423014682084325,1.4711507341042163,1.2174590027886212,0.09523809523809523,2
08260,2025-05-01,0,0,,26130,2025,False,15.677468543013733,0.0,0.0,0.0,,2
08263,2025-05-01,7,27,3.86,28746,2025,False,9.276650578353433,0.2435121408195923,0.939261114589856,0.7545826956481605,0.0,2
08266,2025-05-01,41,152,3.71,58528,2025,False,30.84995298568694,0.7005194095133953,2.59704756697649,1.3290133705883522,0.18666666666666668,2
08270,2025-05-01,1050,5407,5.15,32609,2025,False,43.970821504433346,32.19969946947162,165.81311907755529,23.879471978801533,0.2727272727272727,2
08279,2025-05-01,170,644,3.79,233270,2025,False,70.126038619974,0.7287692373644274,2.7607493462511252,2.424206519368098,0.13836477987421383,2
08298,2025-05-01,46,184,4.0,50796,2025,False,30.87341594863991,0.9055831167808489,3.6223324671233956,1.4899549851083607,0.13953488372093023,2
08301,2025-05-01,29,140,4.83,67587,2025,False,20.362954817858597,0.42907659757053873,2.071404264133635,1.4241548075609634,0.10909090909090909,2
08305,2025-05-01,23,97,4.22,42607,2025,False,19.98442187250457,0.5398174008965663,2.2766212124768233,1.1508964405742652,0.3,2
08307,2025-05-01,229,1140,4.98,71641,2025,False,33.96544825756998,3.1964936279504754,15.91267570246088,6.74214567296229,0.3015075376884422,2
09018,2025-05-01,57,284,4.98,33956,2025,False,127.27416436833062,1.6786429496996114,8.363764872187536,0.44785208595078546,0.4782608695652174,2
09059,2025-05-01,422,1981,4.69,177402,2025,False,107.06286962262743,2.378778142298283,11.166728672731987,3.9416092758157446,0.12327044025157233,2
09219,2025-05-01,4,30,7.5,36622,2025,False,101.19737477832092,0.10922396373764404,0.8191797280323303,0.039526717059234454,0.6666666666666666,2
10037,2025-05-01,276,1205,4.37,96651,2025,False,1750.228935865393,2.8556352236396934,12.467537842339965,0.15769365615220676,0.3398496240601504,2
10148,2025-05-01,82,340,4.15,40132,2025,False,217.93384241353652,2.043257251071464,8.472042260540217,0.376260974853104,0.10404624277456648,2
11004,2025-05-01,172,693,4.03,126589,2025,False,87.96390468397297,1.3587278515510826,5.474409308865699,1.9553474873352048,0.011560693641618497,2
11006,2025-05-01,263,1398,5.32,31267,2025,False,526.3696011079824,8.411424185243227,44.7116768477948,0.4996489148431023,0.03481624758220503,2
11012,2025-05-01,1539,6771,4.4,109950,2025,False,17.488578716004294,13.997271487039564,61.582537517053204,88.0002900745512,0.022339027595269383,2
11015,2025-05-01,2008,11529,5.74,90864,2025,False,207.05145262626544,22.09896108469801,126.88193343898574,9.698072505796445,0.2618980568853844,2
11020,2025-05-01,1082,4737,4.38,213634,2025,False,1188.6216034863892,5.064736886450659,22.173436812492394,0.9102981107076857,0.0648854961832061,2
11022,2025-05-01,164,781,4.76,64499,2025,False,26.666467616450802,2.5426750802338023,12.108714863796338,6.150045906298696,0.08917197452229299,2
11027,2025-05-01,1225,6698,5.47,89983,2025,False,162.07291494092465,13.613682584488181,74.43628240889946,7.558326451069945,0.22020842772995017,2
11028,2025-05-01,148,732,4.95,42527,2025,False,195.64519045109358,3.480142027417876,17.212594351823547,0.7564714453688363,0.37751004016064255,2
11030,2025-05-01,538,2718,5.05,29289,2025,False,87.79481707648736,18.368670832052988,92.79934446379187,6.127924379992628,0.11187438665358194,2
11031,2025-05-01,206,935,4.54,93338,2025,False,30.90323462570632,2.2070325055175815,10.01735627504339,6.66596887008852,0.28254847645429365,2
11032,2025-05-01,868,4306,4.96,70012,2025,False,173.46179142890168,12.39787465005999,61.50374221562018,5.003983833268405,0.06420927467300833,2
11033,2025-05-01,562,3413,6.07,34310,2025,False,139.73937963578408,16.38006412124745,99.47537161177499,4.021772541604189,0.09506057781919851,2
12009,2025-05-01,32,173,5.41,29159,2025,False,33.17330832911624,1.0974313248053773,5.932988099729072,0.9646309521656474,0.32727272727272727,2
12027,2025-05-01,251,1283,5.11,30296,2025,False,47.832778035888566,8.284922101927647,42.348824927383156,5.247447677232475,0.3080459770114943,2
12032,2025-05-01,118,629,5.33,37915,2025,False,46.84923817569949,3.1122247131742053,16.58974020836081,2.518717584210497,0.4329896907216495,2
12040,2025-05-01,473,2241,4.74,183711,2025,False,111.32537370308081,2.57469612598048,12.198507438313438,4.248806756863464,0.20770128354725786,2
12084,2025-05-01,7,41,5.86,26190,2025,False,108.23446321307046,0.26727758686521574,1.5654830087819778,0.0646744095382983,0.8,2
12126,2025-05-01,24,129,5.38,32242,2025,False,67.07880632892814,0.7443706966069102,4.000992494262142,0.3577881198766928,0.5945945945945946,2
12135,2025-05-01,43,183,4.26,53623,2025,False,55.09826492854854,0.8018947093597897,3.4127146933218953,0.7804238492040072,0.4927536231884058,2
12138,2025-05-01,580,3097,5.34,30529,2025,False,95.54182562686435,18.998329457237382,101.4445281535589,6.070639703549021,0.17228464419475656,2
13005,2025-05-01,29,150,5.17,31914,2025,False,666.5030905200434,0.9086921100457479,4.700131603684903,0.043510675963066514,0.03508771929824561,2
13034,2025-05-01,92,350,3.8,76217,2025,False,285.1475030221933,1.207079785349725,4.592151357308737,0.32264003375417794,0.40522875816993464,2
13071,2025-05-01,26,114,4.38,45565,2025,False,225.13388764843663,0.5706134094151213,2.5019203335893776,0.11548683439696533,0.6,2
13082,2025-05-01,34,170,5.0,37060,2025,False,242.15413587567798,0.9174311926605505,4.587155963302752,0.14040643938229333,0.1935483870967742,2
13087,2025-05-01,33,185,5.61,30782,2025,False,489.25979035334126,1.0720550971346892,6.010005847573257,0.06744882913056792,0.3157894736842105,2
14021,2025-05-01,2406,11356,4.72,323262,2025,False,1254.611663374517,7.44287915065798,35.1293996819917,1.9177248787314831,0.028240252897787144,2
14038,2025-05-01,49,301,6.14,43408,2025,False,351.7573214126619,1.1288241798746774,6.934205676373018,0.13930058314981297,0.020202020202020204,2
14056,2025-05-01,25,114,4.56,29963,2025,False,170.85698462170214,0.8343623802689984,3.804692454026633,0.14632120574615665,0.0,2
15002,2025-05-01,94,506,5.38,33276,2025,False,80.09905886846742,2.824858757062147,15.206154585887727,1.1735468721843492,0.2787878787878788,2
15005,2025-05-01,35,188,5.37,34403,2025,False,96.40329988428762,1.0173531378077494,5.464639711653054,0.36305811151703643,0.45614035087719296,2
15019,2025-05-01,109,636,5.83,32120,2025,False,187.55461350467328,3.3935242839352426,19.80074719800747,0.5811640565017829,0.3315508021390374,2
15030,2025-05-01,736,3190,4.33,251543,2025,False,38.70969291705578,2.925941091582751,12.681728372485022,19.01332572121007,0.5140905209222887,2
15031,2025-05-01,37,161,4.35,31254,2025,False,61.35075702660073,1.1838484673961733,5.151340628399565,0.6030895427086153,0.96,2
15036,2025-05-01,275,1274,4.63,64367,2025,False,83.33747474600344,4.272375596190595,19.79275094380661,3.299836008208156,0.3504273504273504,2
15054,2025-05-01,23,128,5.57,39953,2025,False,67.10556328643516,0.5756764197932571,3.203764423197257,0.342743565117339,0.24390243902439024,2
15058,2025-05-01,131,615,4.69,38793,2025,False,44.030416985155505,3.3768978939499394,15.853375609001624,2.975215974996684,0.62,2
15073,2025-05-01,337,1712,5.08,27102,2025,False,67.98010771487695,12.434506678473914,63.168769832484685,4.957332539298846,0.3402777777777778,2
15078,2025-05-01,499,2379,4.77,100965,2025,False,220.00434918819695,4.942306739959392,23.56262071014708,2.268136979297366,0.286368843069874,2
16078,2025-05-01,318,1526,4.8,53600,2025,False,893.3720796929089,5.932835820895522,28.470149253731343,0.35595471050462035,0.006269592476489028,2
17023,2025-05-01,582,3300,5.67,42699,2025,False,17.775401457161315,13.630295791470527,77.28518232277102,32.74187654228901,0.143646408839779,2
17066,2025-05-01,146,644,4.41,49689,2025,False,18.990923987219094,2.938276077200185,12.96061502545835,7.687882911766595,0.027777777777777776,2
17079,2025-05-01,537,2289,4.26,108666,2025,False,38.87267925227533,4.941748108884104,21.064546408260174,13.814329506720785,0.045714285714285714,2
17095,2025-05-01,1761,11112,6.31,43000,2025,False,48.38158377153675,40.95348837209303,258.4186046511628,36.3981470370139,0.1727328809376928,2
17114,2025-05-01,99,519,5.24,39519,2025,False,29.0529318160317,2.505124117513095,13.132923403932285,3.407573480944557,0.23728813559322035,2
17155,2025-05-01,7,34,4.86,34491,2025,False,6.61439031605192,0.20295149459279233,0.9857644023078485,1.058298598286871,0.15384615384615385,2
18017,2025-05-01,1636,8673,5.3,27544,2025,False,83.36430861445612,59.3958756898054,314.87801336044146,19.62470543078795,0.11233053582956747,2
18087,2025-05-01,3184,14579,4.58,233975,2025,False,88.06810222631897,13.60829148413292,62.31007586280585,36.15383912574499,0.050225370251126854,2
18140,2025-05-01,330,1764,5.35,59862,2025,False,103.1693208694252,5.512679162072767,29.46777588453443,3.198625300806815,0.08530805687203792,2
19046,2025-05-01,9,30,3.33,35924,2025,False,19.747927024481978,0.25052889433247966,0.8350963144415989,0.4557440377839398,1.0,2
