cod_ine,anio,poblacion,log_cambio_poblacion_3a,precio_m2,log_cambio_precio_m2_3a,renta_neta_media_persona,renta_neta_media_hogar,mediana_renta_unidad_consumo,log_cambio_renta_neta_media_persona_3a,log_cambio_mediana_renta_unidad_consumo_3a,brecha_precio_renta_3a,pct_renta_alta_200,pct_renta_baja_60,cambio_pct_renta_alta_200_3a,cambio_pct_renta_baja_60_3a,sustitucion_composicion_renta_3a,indice_gini,ratio_p80_p20,cambio_indice_gini_3a,cambio_ratio_p80_p20_3a,edad_media,pct_hogares_unipersonales,pct_mayor_65,pct_menor_18,pct_poblacion_espanola,tamano_medio_hogar,cambio_edad_media_3a,cambio_pct_hogares_unipersonales_3a,cambio_pct_mayor_65_3a,cambio_pct_menor_18_3a,cambio_pct_poblacion_espanola_3a,cambio_tamano_medio_hogar_3a,transformacion_hogares_ajustada_3a,saldo_total_acum_3a,saldo_exterior_acum_3a,saldo_interior_acum_3a,salida_interior_por_1000_3a,saldo_exterior_por_1000_3a,ratio_asequibilidad,puntuacion_asequibilidad,score_presion_turistica,score_presion_especulativa,elegible_score
06044,2022,37310,0.004270698531174787,826.7717832957111,0.023426579422623023,11868.0,29591.0,15750.0,0.11129502826709563,0.14310084364067324,-0.0878684488444726,6.0,25.3,-0.7999999999999998,0.5,-1.2999999999999998,30.2,2.6,-0.5,0.10000000000000009,41.8,28.6,17.0,18.9,95.7,2.5,1.0,1.0,1.0,-0.5,-0.8999999999999915,0.0,0.020595132289945473,,,,,,2.5145976985101552,85.57377049180327,2.6229508196721314,61.09289617486339,True
06083,2022,59324,-0.00018540523738625966,870.9844192634561,0.03991604145924544,12419.0,31301.0,16450.0,0.11480815909058173,0.08894748601649612,-0.0748921176313363,7.0,24.6,-1.0999999999999996,0.0,-1.0999999999999996,30.7,2.8,-1.1000000000000014,0.09999999999999964,42.0,27.7,17.1,18.6,96.1,2.5,0.8999999999999986,0.5,1.1000000000000014,-0.8999999999999986,-0.6000000000000085,-0.10000000000000009,-0.4760548353659946,,,,,,2.50434803149136,86.55737704918033,42.62295081967213,43.82513661202186,True
06153,2022,25873,0.00799383379792405,711.2762931034482,,11111.0,28092.0,15050.0,0.11267729099428682,0.1502822030493379,,4.2,27.4,-0.5999999999999996,-0.10000000000000142,-0.4999999999999982,28.7,2.3,-1.1999999999999993,-0.20000000000000018,43.1,26.8,19.5,17.7,95.2,2.5,0.8000000000000043,1.6000000000000014,1.0,-0.40000000000000213,-0.09999999999999432,-0.10000000000000009,0.6139388712234868,,,,,,2.2787578805108337,90.49180327868852,13.770491803278688,47.103825136612016,False
07011,2022,52458,0.03687187826481634,3562.4591304347823,0.16963877061143687,15279.0,39912.0,19950.0,0.10500424400055755,0.1112256351102244,0.06463452661087932,13.2,17.3,-1.1000000000000014,0.1999999999999993,-1.3000000000000007,34.1,2.6,-0.19999999999999574,-0.10000000000000009,42.0,30.4,16.4,16.6,66.4,2.5,1.1000000000000014,0.5,1.799999999999999,-0.5,-1.5999999999999943,-0.10000000000000009,-0.6656049630842975,,,,,,8.033206096891421,0.6557377049180327,77.8688524590164,81.85792349726776,True
07015,2022,30811,0.0320219937407819,2479.797461928934,0.24310169515133118,14367.0,37385.0,19250.0,0.13776630152607225,0.15718558352241235,0.10533539362525893,9.4,13.1,0.0,-0.8000000000000007,0.8000000000000007,27.9,2.1,-0.20000000000000284,-0.10000000000000009,42.2,29.4,16.8,16.4,88.4,2.6,0.9000000000000057,0.8999999999999986,0.6999999999999993,-1.0,-0.7999999999999972,0.0,0.023701473387586436,,,,,,5.96982136080257,7.540983606557377,88.03278688524591,95.73770491803278,True
07026,2022,50715,0.018548164537651693,4065.9440494590413,0.12043608033654578,15982.0,45515.0,21350.0,0.08975686318966286,0.10354067894084036,0.030679217146882917,16.1,13.4,-1.0,0.5999999999999996,-1.5999999999999996,31.3,2.5,-0.3999999999999986,-0.10000000000000009,40.6,26.6,13.4,15.7,73.5,2.8,0.8000000000000043,0.3000000000000007,0.8000000000000007,-0.6000000000000014,-0.09999999999999432,0.0,-0.6261985828000329,,,,,,8.039876182606037,0.3278688524590163,91.31147540983606,32.6775956284153,True
07027,2022,34093,0.022964279781090863,1568.3130518234166,0.09808334857698461,12543.0,35527.0,17150.0,0.08725058282739272,0.08515780834030677,0.010832765749591897,6.3,19.9,-1.2000000000000002,0.7999999999999972,-1.9999999999999973,28.5,2.4,-0.5,-0.10000000000000009,39.9,23.7,15.1,20.4,82.2,2.8,0.7999999999999972,0.5,0.7999999999999989,-0.6000000000000014,-0.5,-0.10000000000000009,-0.4261985828000333,,,,,,3.972983214572227,41.63934426229508,76.72131147540983,69.50819672131148,True
07031,2022,38722,0.04781703108187402,2368.402996845426,0.18407987786637744,14624.0,39686.0,19950.0,0.07583476096698931,0.0727593542824283,0.10824511689938814,11.7,15.1,-2.3000000000000007,0.5,-2.8000000000000007,30.0,2.4,-0.6999999999999993,-0.20000000000000018,41.8,25.3,16.3,18.0,81.7,2.7,1.0,0.0,1.200000000000001,-0.6000000000000014,-0.3999999999999915,0.0,-1.0192986304871552,,,,,,5.371069639572855,14.754098360655735,72.62295081967213,62.185792349726775,True
07032,2022,29445,0.013849926439938652,1861.6824355971894,0.20763061120762102,15159.0,39805.0,19950.0,0.1133893771678474,0.1112256351102244,0.09424123403977362,12.3,14.2,-1.3999999999999986,-0.7000000000000011,-0.6999999999999975,29.8,2.5,-0.3999999999999986,-0.10000000000000009,42.7,28.6,18.0,16.5,86.2,2.6,1.1000000000000014,0.9000000000000021,1.1999999999999993,-1.3999999999999986,-0.8999999999999915,-0.10000000000000009,-0.06604854195547094,,,,,,4.209305846093381,36.721311475409834,64.42622950819673,81.20218579234972,True
07033,2022,45352,0.03463782791596413,1653.9294007490635,0.16753128925141417,12660.0,35983.0,17850.0,0.07289349544384481,0.0816780310142671,0.09463779380756936,7.6,19.8,-1.3000000000000007,2.1000000000000014,-3.400000000000002,29.4,2.4,0.09999999999999787,0.0,40.3,28.2,15.5,19.9,78.0,2.8,0.3999999999999986,0.5,0.40000000000000036,-0.20000000000000284,-1.2999999999999972,0.0,-0.359723579378753,,,,,,4.13677697989094,38.68852459016394,79.67213114754098,6.885245901639344,True
07036,2022,38902,0.04492509165499044,2536.306620209059,0.1287216102214175,16389.0,49827.0,23450.0,0.09780275834641287,0.09381875521765491,0.030918851875004635,16.6,8.1,-2.1999999999999993,-0.09999999999999964,-2.0999999999999996,26.2,2.2,-0.6999999999999993,0.0,41.1,16.1,15.9,19.5,93.6,3.0,1.0,0.3000000000000007,1.3000000000000007,-1.0,-0.8000000000000114,0.0,-0.715948598143094,,,,,,4.581202878335347,28.852459016393443,62.131147540983605,66.22950819672131,True
07040,2022,415940,-0.00030047896572857536,2395.6088659392053,0.11145888917301491,14943.0,41852.0,19950.0,0.08597160090383207,0.1112256351102244,0.02548728826918284,13.4,16.8,-1.799999999999999,0.8000000000000007,-2.5999999999999996,31.9,2.6,-0.6000000000000014,0.0,42.0,26.4,17.1,16.2,81.8,2.8,0.8999999999999986,0.29999999999999716,1.0,-0.9000000000000021,-1.2999999999999972,0.0,-0.6527798234442163,,,,,,5.151600829937123,19.672131147540984,71.47540983606558,46.885245901639344,True
07054,2022,40548,0.06450563883975331,4314.344770642202,0.18545635969141083,15175.0,43051.0,20650.0,0.12282869252989308,0.14571181118139379,0.06262766716151776,15.1,15.0,0.6999999999999993,-1.1999999999999993,1.8999999999999986,33.1,2.5,-0.5,-0.10000000000000009,41.2,29.8,13.9,16.1,69.9,2.7,1.0,-0.5999999999999979,1.0,-0.7999999999999972,-2.0999999999999943,0.0,-1.559436084510672,,,,,,9.019326597705003,0.0,84.42622950819671,45.68306010928961,True
08015,2022,223506,0.013812710315835171,2149.4684967320263,0.07602699728808034,13744.0,36335.0,18550.0,0.09968527793086611,0.07847161544149531,-0.023658280642785773,9.5,19.9,-1.1999999999999993,1.0999999999999979,-2.299999999999997,30.3,2.6,-0.1999999999999993,-0.19999999999999973,42.8,24.9,19.6,18.0,83.9,2.6,0.5999999999999943,2.099999999999998,0.7000000000000028,-0.5,-1.0,-0.10000000000000009,1.1904201680552837,,,,,,5.324127279644485,15.40983606557377,60.1639344262295,70.27322404371586,True
08019,2022,1636193,-0.0003476980317372848,3555.4709045085415,0.04522463555243301,18404.0,43991.0,22750.0,0.08560950298791728,0.09684982598991762,-0.04038486743548427,21.5,16.1,-2.3000000000000007,0.8000000000000007,-3.1000000000000014,35.1,3.0,-0.6999999999999957,-0.10000000000000009,44.3,33.2,21.5,14.4,78.5,2.4,0.19999999999999574,1.0,0.0,-0.5,0.09999999999999432,0.0,0.2533452515077491,,,,,,7.274041995084648,2.295081967213114,84.91803278688525,47.10382513661202,True
08056,2022,67307,0.004511924027453504,3401.7636925795055,0.09812279174114964,17587.0,48586.0,22750.0,0.10235145783340821,0.09684982598991762,-0.004228666092258568,21.7,15.3,-1.6000000000000014,0.20000000000000107,-1.8000000000000025,35.1,3.0,-0.6000000000000014,-0.10000000000000009,41.5,23.5,15.6,18.4,77.4,2.7,1.0,0.8000000000000007,0.9000000000000004,-1.2000000000000028,-1.2999999999999972,-0.09999999999999964,-0.10953602832305165,,,,,,6.301377605321606,6.557377049180328,77.70491803278688,50.05464480874317,True
08073,2022,89039,0.005032915916153573,2371.602422907489,0.06470183258581756,14101.0,36173.0,19250.0,0.09150210747831306,0.0755075525081451,-0.026800274892495493,9.2,17.7,-1.9000000000000004,1.799999999999999,-3.6999999999999993,28.7,2.5,0.0,0.0,43.4,26.3,19.9,16.9,83.6,2.6,0.6000000000000014,2.3000000000000007,0.09999999999999787,-0.7000000000000028,-0.4000000000000057,0.0,1.5433827617188907,,,,,,5.900650155134327,8.19672131147541,59.50819672131148,63.9344262295082,True
08077,2022,46414,-0.005714669557788356,2846.115831987076,0.11026989395100076,16998.0,45145.0,21350.0,0.08204985851312863,0.06782259633876109,0.028220035437872132,16.7,13.9,-2.3000000000000007,1.3000000000000007,-3.6000000000000014,32.3,2.6,0.0,0.10000000000000009,44.8,23.6,23.7,16.6,86.1,2.6,0.5,1.6000000000000014,0.6999999999999993,-0.1999999999999993,-1.3000000000000114,-0.10000000000000009,0.6704513848559074,,,,,,5.673948939613176,10.491803278688524,64.75409836065573,50.38251366120218,True
08089,2022,46974,0.004330904417330082,2675.1685116851168,0.07102391691204764,15988.0,42878.0,21350.0,0.10218262773417858,0.10354067894084036,-0.03115871082213094,14.8,13.7,-1.5999999999999979,0.29999999999999893,-1.8999999999999968,30.5,2.5,-0.3000000000000007,-0.10000000000000009,42.7,22.9,18.5,18.5,87.7,2.7,0.9000000000000057,0.3999999999999986,0.8999999999999986,-0.6999999999999993,-1.2000000000000028,0.0,-0.5428173336553549,,,,,,5.61512118223006,11.147540983606556,53.278688524590166,57.814207650273225,True
08096,2022,61983,0.01148822448460441,1925.8901336073995,0.07912376959991296,15392.0,40540.0,19950.0,0.11791298172894636,0.0727593542824283,-0.0387892121290334,13.2,15.9,-1.9000000000000004,-0.29999999999999893,-1.6000000000000014,30.2,2.5,-1.1000000000000014,-0.10000000000000009,42.8,25.6,19.3,17.3,85.9,2.6,0.7999999999999972,1.5,1.4000000000000021,-0.6999999999999993,0.30000000000001137,-0.10000000000000009,0.4408076067357438,,,,,,4.2755331037164765,35.73770491803279,17.704918032786885,58.142076502732245,True
08101,2022,265444,0.0019646779214639596,2249.3235349940687,0.030340523417470466,12632.0,34449.0,17150.0,0.07399836642975771,0.08515780834030677,-0.04365784301228724,6.9,23.8,-1.5,2.1999999999999993,-3.6999999999999993,30.5,2.6,-0.10000000000000142,0.0,42.9,25.6,19.5,16.3,76.2,2.7,0.19999999999999574,0.6000000000000014,-0.5,-0.3999999999999986,-1.0,0.0,-0.03693594994980798,,,,,,5.876487507604463,8.524590163934427,76.39344262295083,71.14754098360656,True
08102,2022,40767,0.019818816992321537,1329.2726102941178,0.13400456275451303,14868.0,38404.0,19950.0,0.09563307292950675,0.0727593542824283,0.03837148982500628,11.8,16.8,-2.0999999999999996,0.0,-2.0999999999999996,30.0,2.6,-0.5,-0.10000000000000009,42.8,28.5,20.3,18.8,86.7,2.6,0.5,0.6999999999999993,0.40000000000000213,-0.8999999999999986,-0.5999999999999943,0.0,-0.1131297519135328,,,,,,3.1151581847325955,67.54098360655738,33.442622950819676,68.41530054644808,True
08113,2022,77452,-0.003377031682131095,1138.0760661444733,0.09892048867278672,14219.0,35516.0,18550.0,0.07103447872923764,0.03846628082779614,0.027886009943549075,10.5,22.4,-2.1999999999999993,1.1999999999999993,-3.3999999999999986,32.1,2.9,-0.29999999999999716,0.0,42.9,30.1,20.1,18.8,80.5,2.5,0.29999999999999716,1.0,0.40000000000000213,-0.3000000000000007,-0.7000000000000028,0.0,0.14693268168770668,,,,,,2.8839634517682904,76.06557377049181,44.59016393442623,31.69398907103825,True
08114,2022,28684,0.017407645095697966,1775.7742465753424,0.11356159728121189,13859.0,39573.0,19250.0,0.08214945425279996,0.0755075525081451,0.03141214302841193,9.5,17.9,-2.3000000000000007,1.2999999999999972,-3.599999999999998,28.8,2.5,-0.3999999999999986,-0.20000000000000018,41.4,22.8,16.6,19.4,83.7,2.8,0.7999999999999972,1.6000000000000014,0.20000000000000284,-1.6000000000000014,1.7000000000000028,-0.10000000000000009,0.8800140993952518,,,,,,4.038604154139965,40.98360655737705,18.852459016393443,34.53551912568306,True
08121,2022,128956,0.005372824631514201,1947.6971756821445,0.10262647127083027,13681.0,36490.0,18550.0,0.11867883915141951,0.12014431184206321,-0.01605236788058924,9.2,20.4,-1.1000000000000014,-0.3000000000000007,-0.8000000000000007,30.6,2.6,-0.7999999999999972,-0.10000000000000009,42.4,25.2,18.5,18.5,83.9,2.6,0.7999999999999972,1.5,0.8999999999999986,-0.6999999999999993,1.1000000000000085,-0.10000000000000009,0.5571826663446465,,,,,,4.803857106368676,23.27868852459016,58.52459016393443,46.885245901639344,True
08124,2022,51294,-0.0004677815545479581,1940.7801307189543,0.08102906797022065,14439.0,37549.0,19950.0,0.10007252332091805,0.0727593542824283,-0.019043455350697402,8.6,14.4,-2.0999999999999996,0.5999999999999996,-2.6999999999999993,26.7,2.2,-0.5,-0.09999999999999964,42.6,24.4,18.2,17.3,87.3,2.6,1.0,2.6999999999999993,1.0,-1.5,-1.1000000000000085,-0.10000000000000009,1.787157742954547,,,,,,4.651793969605206,26.885245901639344,18.0327868852459,33.87978142076503,True
08125,2022,36666,0.011714008165755848,1890.5585858585855,0.09028898531210201,13860.0,37122.0,19250.0,0.08866563708565631,0.0755075525081451,0.001623348226445706,8.8,17.7,-1.799999999999999,0.3999999999999986,-2.1999999999999975,28.6,2.5,-1.0,-0.10000000000000009,41.1,22.4,16.0,19.5,86.5,2.7,0.8000000000000043,0.09999999999999787,0.9000000000000004,-0.6999999999999993,0.09999999999999432,0.0,-0.8428173336553559,,,,,,4.583542716644381,28.524590163934427,15.737704918032788,58.14207650273224,True
08163,2022,28083,0.029303876222115312,1678.211190053286,,12884.0,31857.0,17150.0,0.11337836055507924,0.13062018241706422,,6.6,21.3,-0.8000000000000007,0.0,-0.8000000000000007,29.2,2.5,-0.9000000000000021,0.0,44.3,29.3,21.8,16.6,84.6,2.5,1.0,1.6000000000000014,1.1999999999999993,-0.5999999999999979,-0.10000000000000853,0.0,0.5807013695128465,,,,,,4.741156012957772,24.59016393442623,84.42622950819671,61.85792349726776,False
08169,2022,65030,0.006649771088479703,2377.7978768577495,0.016818748352435416,14848.0,38952.0,20650.0,0.10156623836629931,0.07020425867324856,-0.08474749001386389,9.9,13.2,-1.5999999999999996,0.1999999999999993,-1.799999999999999,26.7,2.3,-0.40000000000000213,0.0,43.3,23.4,20.3,17.6,90.4,2.6,0.7999999999999972,1.3999999999999986,0.9000000000000021,-0.6999999999999993,-0.19999999999998863,-0.10000000000000009,0.45718266634464433,,,,,,5.493987700687961,12.78688524590164,44.75409836065574,33.114754098360656,True
08172,2022,28518,0.014089962427469025,2350.8512345679014,0.08669144678707617,15575.0,40315.0,20650.0,0.09665940420509023,0.10724553035359759,-0.009967957418014053,14.2,15.7,-1.8000000000000007,0.5999999999999996,-2.4000000000000004,30.5,2.6,-0.3000000000000007,-0.10000000000000009,43.9,25.4,20.9,17.1,86.8,2.6,0.8999999999999986,0.7999999999999972,1.5,-0.7999999999999972,-0.29999999999999716,0.0,-0.27581114411957874,,,,,,5.248086595835573,17.704918032786885,69.18032786885246,62.40437158469945,True
08180,2022,39031,0.009421404120240263,1917.7861736334405,0.04651269697242351,13602.0,35934.0,19250.0,0.10248924755474405,0.0755075525081451,-0.05597655058232054,7.2,16.3,-1.3999999999999995,0.3000000000000007,-1.7000000000000002,26.9,2.4,-0.8000000000000007,0.0,41.0,24.1,16.0,19.6,87.2,2.6,0.7999999999999972,1.3000000000000007,0.6999999999999993,-1.2999999999999972,-0.5,-0.10000000000000009,0.4436702565869691,,,,,,4.8032714317084,23.60655737704918,18.852459016393443,32.56830601092896,True
08184,2022,79007,0.019723143827307152,1880.24451303155,0.0669663481088532,14024.0,38512.0,19950.0,0.09343657955829361,0.1112256351102244,-0.026470231449440412,9.1,16.1,-1.9000000000000004,0.7000000000000011,-2.6000000000000014,27.8,2.4,-0.5999999999999979,-0.10000000000000009,41.4,22.0,16.6,18.9,86.7,2.7,0.8999999999999986,0.6999999999999993,1.0000000000000018,-1.1000000000000014,-0.5999999999999943,-0.09999999999999964,-0.23946730131129412,,,,,,4.394007223017228,34.09836065573771,36.885245901639344,54.31693989071039,True
08187,2022,215760,0.009855600449615176,1845.3627669902912,0.0775924771803858,14868.0,38208.0,19950.0,0.09726258221534123,0.0727593542824283,-0.019670105034955435,11.6,16.5,-1.8000000000000007,0.3999999999999986,-2.1999999999999993,29.8,2.6,-0.6999999999999993,0.0,42.5,25.9,19.0,18.4,86.4,2.6,0.6000000000000014,1.0,0.5,-0.6000000000000014,-0.5,0.0,0.14362645296530763,,,,,,4.346803000134166,34.75409836065574,33.9344262295082,47.97814207650273,True
08194,2022,36918,-0.004836866823737507,2033.8382875605819,0.03694018308217514,12520.0,33979.0,17150.0,0.10847149101252027,0.08515780834030677,-0.07153130793034512,6.7,24.1,-0.8999999999999995,0.40000000000000213,-1.3000000000000016,30.5,2.8,-0.8000000000000007,0.0,41.5,24.7,17.4,18.9,83.7,2.7,0.7000000000000028,0.8999999999999986,0.1999999999999993,-0.6000000000000014,-1.2000000000000028,0.0,0.11345148873064748,,,,,,5.387016859838499,14.42622950819672,80.81967213114754,39.23497267759563,True
08196,2022,26965,-0.02175314578252102,2145.970123022847,,14785.0,39548.0,20650.0,0.10404623297300739,0.07020425867324856,,9.4,12.2,-1.799999999999999,0.5,-2.299999999999999,25.7,2.1,-0.10000000000000142,-0.19999999999999973,41.1,22.0,16.0,19.8,90.2,2.7,1.7000000000000028,1.0,1.5999999999999996,-2.099999999999998,0.0,0.0,-0.012554762177372947,,,,,,4.8836176563177975,21.9672131147541,12.786885245901638,72.6775956284153,False
08200,2022,83371,-0.0028027998417242362,2233.176245733788,0.062299844392922084,14530.0,38137.0,20650.0,0.09683232873844383,0.10724553035359759,-0.034532484345521745,9.3,14.1,-1.6999999999999993,0.9000000000000004,-2.5999999999999996,26.7,2.2,-0.1999999999999993,-0.09999999999999964,43.0,22.9,19.8,17.6,89.1,2.6,0.7999999999999972,1.7999999999999972,0.9000000000000021,-0.7999999999999972,-0.7000000000000028,-0.10000000000000009,0.8638389274111029,,,,,,5.270101531741902,17.049180327868854,17.540983606557376,48.96174863387978,True
08205,2022,95725,0.05055405895412908,3886.7716386554625,0.1278050439887001,23337.0,70875.0,31150.0,0.09972493256846404,0.11918851726511835,0.02808011142023606,40.4,8.5,-1.6000000000000014,-0.5,-1.1000000000000014,34.8,2.9,-0.9000000000000057,-0.20000000000000018,39.6,18.6,14.8,22.0,86.3,3.0,0.8000000000000043,0.20000000000000284,1.0,-1.1000000000000014,-0.6000000000000085,0.0,-0.7394673013112901,,,,,,4.935583033213286,20.983606557377048,48.19672131147541,56.284153005464475,True
08211,2022,45642,0.017281816151156926,2617.2021306818187,0.10574672395965395,16721.0,44246.0,22750.0,0.09774121682644354,0.09684982598991762,0.00800550713321041,16.6,10.5,-1.8999999999999986,0.8000000000000007,-2.6999999999999993,28.4,2.3,0.09999999999999787,-0.10000000000000009,43.2,22.5,19.9,17.8,91.2,2.6,0.9000000000000057,0.8999999999999986,0.7999999999999972,-1.3999999999999986,-1.0,-0.10000000000000009,0.027051505731647385,,,,,,5.323604207416799,15.737704918032788,14.59016393442623,27.3224043715847,True
08217,2022,34039,-0.0024647176586317654,2756.9648208469057,0.06040058923998197,17198.0,46031.0,23450.0,0.08623991471338788,0.09381875521765491,-0.025839325473405908,18.6,10.2,-2.3999999999999986,0.8999999999999986,-3.299999999999997,28.6,2.3,-0.3999999999999986,0.0,42.5,21.4,18.4,18.3,90.7,2.7,1.0,1.6999999999999993,0.8999999999999986,-1.3000000000000007,-0.8999999999999915,0.0,0.7971202327434073,,,,,,5.390428925641882,14.098360655737704,23.9344262295082,39.4535519125683,True
08231,2022,31688,0.031056704653307992,2004.8452662721893,0.15001104835899287,14742.0,39275.0,19250.0,0.12129959000265537,0.11551288712184424,0.028711458356337496,12.9,18.4,-0.5,0.5,-1.0,32.7,2.8,0.0,0.09999999999999964,41.7,24.3,16.4,18.9,84.0,2.6,1.0,1.0,1.0999999999999979,-1.0,-0.7999999999999972,-0.10000000000000009,0.030601425700466756,,,,,,4.59417120215142,27.868852459016395,71.63934426229508,75.30054644808745,True
08245,2022,117981,-0.01040499108847881,1882.9787255393878,0.0592979340256402,11872.0,32642.0,16450.0,0.09658288962553331,0.08894748601649612,-0.03728495559989311,4.5,24.8,-1.0,1.1999999999999993,-2.1999999999999993,29.0,2.6,-0.5,0.0,42.7,24.3,19.6,17.8,77.9,2.7,0.5,1.4000000000000021,0.10000000000000142,-0.3000000000000007,0.20000000000000284,-0.09999999999999964,0.6167577174530501,,,,,,5.191718807013814,18.360655737704917,44.91803278688525,70.60109289617486,True
08252,2022,33082,-0.00027201426731424165,2044.622239747634,0.08438435711256435,15104.0,41105.0,21350.0,0.09814788873520591,0.06782259633876109,-0.013763531622641559,10.5,10.9,-1.6999999999999993,0.5,-2.1999999999999993,25.2,2.1,-0.5,0.0,42.1,19.6,18.2,18.8,91.6,2.7,1.1000000000000014,1.0,1.3999999999999986,-1.0999999999999979,-0.8000000000000114,0.0,-0.0325673489984144,,,,,,4.476730363150153,32.131147540983605,31.147540983606554,36.28415300546448,True
08260,2022,25930,0.005064868064099903,1909.4925531914894,,14691.0,40687.0,21350.0,0.10233225844161417,0.10354067894084036,,10.1,13.4,-2.200000000000001,0.20000000000000107,-2.400000000000002,26.7,2.3,-0.9000000000000021,-0.10000000000000009,41.5,20.9,16.7,19.6,90.3,2.8,1.2000000000000028,0.3999999999999986,1.3999999999999986,-1.3999999999999986,0.5999999999999943,0.0,-0.6125985657990349,,,,,,4.223814235191438,36.39344262295082,8.852459016393443,54.6448087431694,False
08263,2022,28079,-0.0013524096302893532,1991.8986940298507,0.06645506126573483,14167.0,39649.0,20650.0,0.09128778708349933,0.10724553035359759,-0.024832725817764495,8.4,13.2,-1.6999999999999993,0.6999999999999993,-2.3999999999999986,25.8,2.2,-0.5999999999999979,-0.09999999999999964,42.5,19.7,17.9,17.9,91.3,2.8,0.8999999999999986,0.8999999999999986,1.1999999999999993,-1.0,-0.9000000000000057,0.0,-0.09267358622131527,,,,,,4.52144776571128,30.81967213114754,16.393442622950822,51.803278688524586,True
08266,2022,57291,-0.001953023446738929,2280.641471962617,0.07215575083332709,16959.0,44326.0,22750.0,0.08558114091761429,0.09684982598991762,-0.013425390084287198,17.4,11.2,-2.400000000000002,0.7999999999999989,-3.200000000000001,29.5,2.4,-0.3999999999999986,0.0,43.9,23.8,20.9,16.2,89.5,2.6,1.0,1.1999999999999993,1.5,-1.0,-0.7000000000000028,0.0,0.13750137801334406,,,,,,4.630639635352513,27.21311475409836,35.57377049180327,47.21311475409836,True
08270,2022,31222,0.06329657919555975,3759.0652823920273,,19698.0,47800.0,23450.0,0.10887521942457021,0.12715517548524669,,25.6,16.9,-1.1999999999999993,0.1999999999999993,-1.3999999999999986,39.6,3.3,0.10000000000000142,0.0,44.1,33.4,19.1,16.1,73.8,2.4,0.6000000000000014,-0.10000000000000142,0.6000000000000014,-1.0999999999999979,-3.4000000000000057,0.0,-0.9463672536241736,,,,,,7.077737979399214,3.60655737704918,92.29508196721312,66.66666666666667,False
08279,2022,224114,0.016003220069853944,1750.976629935721,0.09121187815794338,14513.0,38112.0,19950.0,0.09961212300085473,0.1112256351102244,-0.008400244842911353,10.7,16.9,-1.9000000000000004,0.5999999999999979,-2.4999999999999982,29.1,2.6,-0.6999999999999993,0.0,41.8,26.6,17.6,19.0,86.7,2.6,0.6999999999999957,1.1000000000000014,0.7000000000000028,-0.8999999999999986,0.20000000000000284,0.0,0.21704521232112806,,,,,,4.134862948525789,39.01639344262295,33.9344262295082,55.30054644808743,True
08298,2022,47545,0.028393848505092932,1497.3808219178084,0.13615564584662446,14476.0,40430.0,19250.0,0.09136659817295271,0.11551288712184424,0.04478904767367174,11.4,16.7,-1.799999999999999,-1.4000000000000021,-0.3999999999999968,30.3,2.5,-1.3000000000000007,-0.20000000000000018,40.0,26.5,15.5,20.2,70.6,2.8,0.3999999999999986,0.6999999999999993,0.3000000000000007,-0.3000000000000007,-0.20000000000000284,0.0,-0.1297923063905133,,,,,,3.3332741521791434,60.0,47.21311475409835,21.9672131147541,True
08301,2022,66720,0.0016350289772469387,2355.70081154193,0.04911413336103958,14835.0,40369.0,20650.0,0.10337768704656876,0.07020425867324856,-0.05426355368552918,10.5,12.4,-1.5999999999999996,0.3000000000000007,-1.9000000000000004,26.5,2.2,-0.3999999999999986,-0.09999999999999964,42.1,20.2,17.5,18.8,91.3,2.7,1.2000000000000028,1.5,1.0,-1.3999999999999986,-0.5,-0.09999999999999964,0.5805014818880875,,,,,,5.2518782491212,17.37704918032787,22.950819672131143,46.229508196721305,True
08305,2022,40056,0.007769267921550856,1511.203220338983,0.10917279735099691,14527.0,37018.0,19250.0,0.09548917289979982,0.0755075525081451,0.013683624451197099,10.9,17.4,-1.5999999999999996,1.0,-2.5999999999999996,29.6,2.6,-0.5,-0.10000000000000009,42.0,28.3,18.4,19.6,86.0,2.5,0.7000000000000028,1.0,0.6999999999999993,-0.7999999999999972,0.20000000000000284,-0.10000000000000009,0.11038895125466719,,,,,,3.6741123191557743,45.90163934426229,33.114754098360656,45.02732240437158,True
08307,2022,68152,0.015765126347253296,1915.0818181818183,0.09734949593335646,15841.0,39345.0,21350.0,0.11727814451280871,0.1405819506211894,-0.019928648579452257,14.1,14.6,-0.8000000000000007,0.09999999999999964,-0.9000000000000004,29.9,2.6,-0.10000000000000142,-0.10000000000000009,44.2,27.8,20.9,16.6,88.3,2.5,0.9000000000000057,0.8000000000000007,1.3999999999999986,-1.0999999999999979,-0.5,0.0,-0.2325673489984137,,,,,,4.38066752157488,34.42622950819672,67.54098360655738,56.721311475409834,True
09018,2022,33172,0.009571769934699851,1109.9402366863906,0.09274682538604445,13959.0,33403.0,18550.0,0.08918242082316816,0.07847161544149531,0.0035644045628762944,8.3,19.5,-1.5,2.0,-3.5,29.3,2.6,0.0,0.10000000000000009,44.6,32.1,22.4,17.0,86.6,2.4,0.6000000000000014,1.1000000000000014,0.7999999999999972,-0.3000000000000007,-2.3000000000000114,0.0,0.15383263400058778,,,,,,2.9905883094864283,72.78688524590164,35.90163934426229,68.9617486338798,True
