cod_ine,anio,precio_m2,num_tasaciones,trimestres_disponibles,renta_media,superficie_ref_m2,precio_vivienda,ratio_asequibilidad,puntuacion_asequibilidad,metodo_normalizacion,fuente_precio,fuente_renta
28013,2022,1471.4686357243318,711,4,38060.0,90.0,132432.17721518985,3.4795632479030436,53.114754098360656,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28014,2022,1685.792042440318,754,4,37574.0,90.0,151721.28381962862,4.037932714633221,41.31147540983606,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28022,2022,3070.6201665124886,1081,4,82812.0,90.0,276355.814986124,3.3371469712858524,59.67213114754098,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28045,2022,2063.158118556701,776,4,48379.0,90.0,185684.2306701031,3.838116345317247,43.9344262295082,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28047,2022,1897.5804721030045,932,4,38711.0,90.0,170782.2424892704,4.411723863740807,33.77049180327869,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28049,2022,2088.18,865,4,39677.0,90.0,187936.19999999998,4.7366534768253645,25.24590163934426,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28058,2022,1872.9090957446808,1880,4,35891.0,90.0,168561.8186170213,4.696492675518132,25.57377049180328,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28061,2022,1867.5582258064517,620,4,46423.0,90.0,168080.24032258065,3.6206242664752524,48.85245901639344,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28065,2022,2112.5996995493238,1997,4,39455.0,90.0,190133.97295943912,4.819008312240252,22.62295081967213,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28074,2022,2061.26077510276,1703,4,36260.0,90.0,185513.4697592484,5.11620159291915,20.327868852459016,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28079,2022,3592.7931377148466,46894,4,46651.0,90.0,323351.38239433616,6.931285125599369,4.590163934426229,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28080,2022,3509.381081081081,925,4,70529.0,90.0,315844.2972972973,4.478218850363642,31.80327868852459,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28092,2022,1917.4787077826725,2043,4,36297.0,90.0,172573.08370044053,4.75447237238451,24.262295081967213,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28096,2022,1685.8184761904763,525,4,40466.0,90.0,151723.66285714286,3.749410934046925,45.24590163934426,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28106,2022,1491.4205771643663,1594,4,32919.0,90.0,134227.85194479296,4.077519121018043,40.0,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28113,2022,2030.485289256198,605,4,40277.0,90.0,182743.67603305783,4.537171984831487,29.83606557377049,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28115,2022,3592.186420722135,1274,4,92596.0,90.0,323296.77786499215,3.491476714598818,51.80327868852459,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28123,2022,2314.549754901961,1224,4,50907.0,90.0,208309.4779411765,4.091961379401193,39.67213114754098,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28127,2022,3155.812647554806,1779,4,69701.0,90.0,284023.13827993255,4.07487895840709,40.32786885245902,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28130,2022,2055.1697916666667,480,4,38015.0,90.0,184965.28125,4.8655867749572534,22.295081967213115,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28134,2022,2820.5671849427167,1222,4,48982.0,90.0,253851.0466448445,5.182537394243692,18.688524590163933,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28148,2022,1940.4301441677587,1526,4,38759.0,90.0,174638.7129750983,4.505758997267687,31.147540983606557,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28161,2022,1791.9179582712368,1342,4,42398.0,90.0,161272.6162444113,3.803778863257967,44.91803278688525,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28181,2022,2377.711970074813,401,4,62630.0,90.0,213994.07730673318,3.4167982964511125,56.721311475409834,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28903,2022,3002.2845777233783,817,4,63353.0,90.0,270205.61199510406,4.26507998034985,36.0655737704918,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
29007,2022,1818.723985680191,838,4,39253.0,90.0,163685.1587112172,4.170003788531251,38.032786885245905,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
29015,2022,1094.0251533742332,489,4,30568.0,90.0,98462.263803681,3.221089498942718,63.60655737704918,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
29025,2022,2331.1393356643357,1716,4,30262.0,90.0,209802.54020979023,6.932870934167941,4.262295081967213,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
29051,2022,2087.969367816092,1740,4,30341.0,90.0,187917.24310344827,6.193508556192883,6.885245901639344,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
29054,2022,2365.97783171521,1236,4,27194.0,90.0,212938.0048543689,7.83033039841027,0.9836065573770492,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
29067,2022,2024.4718028940163,7671,4,33786.0,90.0,182202.46226046147,5.392839112663869,13.770491803278688,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
29069,2022,2820.8230022646394,3091,4,33447.0,90.0,253874.07020381754,7.590339049954182,1.639344262295082,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
29070,2022,2084.5363921217545,2234,4,27764.0,90.0,187608.2752909579,6.7572495062295745,5.245901639344262,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
29082,2022,2180.136170212766,940,4,35496.0,90.0,196212.25531914894,5.527728626300116,12.131147540983607,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
29084,2022,1202.8669216061187,523,4,30008.0,90.0,108258.02294455068,3.60763872782427,49.83606557377049,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
29094,2022,1580.306389530408,1299,4,28854.0,90.0,142227.5750577367,4.929215188803518,21.639344262295083,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
29901,2022,2287.6561351947093,1361,4,30002.0,90.0,205889.05216752383,6.862510904857137,4.918032786885246,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
30003,2022,980.9406125166445,751,4,28446.0,90.0,88284.65512649801,3.1035876793397317,68.85245901639344,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
30005,2022,752.2998084291188,522,4,30763.0,90.0,67706.9827586207,2.2009226264870363,93.44262295081967,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
30015,2022,728.84012345679,324,4,29724.0,90.0,65595.6111111111,2.2068231432886254,92.78688524590164,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
30016,2022,1072.4042220936958,3458,4,34201.0,90.0,96516.37998843263,2.822033858320886,79.34426229508196,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
30019,2022,838.3335877862595,393,4,30539.0,90.0,75450.02290076336,2.4706120993078806,87.54098360655738,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
30022,2022,625.867791411043,326,4,28542.0,90.0,56328.101226993866,1.9735162646974236,98.0327868852459,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
30024,2022,875.7147169811321,1060,4,32974.0,90.0,78814.32452830189,2.3901960492600804,88.19672131147541,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
30026,2022,1196.4924148606813,646,4,25171.0,90.0,107684.31733746131,4.2781104182377065,35.40983606557377,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
30027,2022,917.2144654088049,1431,4,37731.0,90.0,82549.30188679244,2.1878376371363717,94.42622950819673,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
30030,2022,1182.7454135119394,6868,4,36450.0,90.0,106447.08721607455,2.9203590457084925,75.73770491803279,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
30035,2022,1284.0440598690366,1069,4,30980.0,90.0,115563.96538821328,3.730276481220571,45.57377049180328,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
30037,2022,852.2323960880195,818,4,30099.0,90.0,76700.91564792176,2.5482878383973477,85.24590163934427,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
30039,2022,815.5574285714285,350,4,31038.0,90.0,73400.16857142857,2.3648485266907846,88.52459016393442,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
30043,2022,650.8031042128604,451,4,29462.0,90.0,58572.27937915744,1.9880618891846256,97.70491803278688,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
31201,2022,2143.3988061797754,1424,4,41184.0,90.0,192905.89255617978,4.684000887630628,26.229508196721312,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
31232,2022,1116.3602666666668,375,4,37966.0,90.0,100472.42400000001,2.6463789706579575,83.27868852459017,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
32054,2022,1215.591627021884,1051,4,32271.0,90.0,109403.24643196957,3.390141192772755,58.68852459016394,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
33004,2022,1103.841977077364,698,4,32610.0,90.0,99345.77793696275,3.0464819974536264,71.14754098360656,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
33024,2022,1569.1009689922482,3096,4,33731.0,90.0,141219.08720930235,4.186626166117291,37.049180327868854,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
33031,2022,797.0380952380953,399,4,29249.0,90.0,71733.42857142858,2.452508754878067,87.8688524590164,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
33037,2022,766.8515037593985,266,4,30973.0,90.0,69016.63533834586,2.22828383877396,92.1311475409836,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
33044,2022,1391.929777404452,2381,4,36134.0,90.0,125273.67996640067,3.466919797597849,54.09836065573771,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
33066,2022,1116.2956343792632,733,4,35595.0,90.0,100466.6070941337,2.8224921223243067,79.01639344262296,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
34120,2022,1152.5614583333333,672,4,33265.0,90.0,103730.53125,3.1183084698632197,67.21311475409836,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
35002,2022,1297.6088888888892,360,4,33478.0,90.0,116784.80000000003,3.488404325228509,52.78688524590164,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
35004,2022,1270.2866235167205,927,4,31739.0,90.0,114325.79611650485,3.602060434056046,50.16393442622951,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
35006,2022,1191.2578093306288,493,4,35010.0,90.0,107213.20283975659,3.062359407019611,70.49180327868852,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
35011,2022,1076.2547872340426,376,4,32659.0,90.0,96862.93085106384,2.965887836463573,73.77049180327869,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
35014,2022,2251.6291598023067,607,4,28467.0,90.0,202646.6243822076,7.118650521031637,3.278688524590164,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
35016,2022,1693.1803170096996,4227,4,36484.0,90.0,152386.22853087296,4.176796089542621,37.704918032786885,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
35017,2022,1185.1681047765794,649,4,34294.0,90.0,106665.12942989214,3.1103146156730666,68.19672131147541,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
35019,2022,2418.3252238805967,670,4,30550.0,90.0,217649.27014925372,7.124362361677699,2.9508196721311477,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
35022,2022,1151.7067121729237,879,4,30208.0,90.0,103653.60409556313,3.4313295847313006,55.40983606557377,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
35026,2022,1258.1551565377533,1086,4,32297.0,90.0,113233.9640883978,3.506021119249398,51.47540983606557,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
36008,2022,1358.7272463768113,345,4,33387.0,90.0,122285.45217391301,3.6626666718756704,46.22950819672131,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
36026,2022,932.5398907103825,183,4,30719.0,90.0,83928.59016393442,2.732139397894932,82.29508196721312,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
36038,2022,1337.9225531914892,940,4,34511.0,90.0,120413.02978723403,3.4891202743251144,52.459016393442624,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
36045,2022,1030.385294117647,272,4,35187.0,90.0,92734.67647058822,2.6354811853976816,83.93442622950819,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
36057,2022,1655.656647398844,2941,4,36625.0,90.0,149009.09826589594,4.0685078024818,40.65573770491803,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
36060,2022,1023.2689567430024,393,4,30581.0,90.0,92094.20610687022,3.0114844546244472,71.80327868852459,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
37274,2022,1611.3675730795378,1471,4,31674.0,90.0,145023.08157715842,4.578615949269382,29.508196721311474,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
38001,2022,2309.987,800,4,28513.0,90.0,207898.83000000002,7.291369901448463,1.9672131147540983,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
38006,2022,1907.7886264216972,1143,4,26310.0,90.0,171700.97637795276,6.52607283838665,5.901639344262295,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
38011,2022,1839.9852130325814,399,4,35352.0,90.0,165598.66917293234,4.684280073911867,25.901639344262296,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
38017,2022,1507.0089901477834,812,4,29976.0,90.0,135630.8091133005,4.5246466877935845,30.491803278688526,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
38023,2022,1257.11756126021,1714,4,34087.0,90.0,113140.58051341891,3.3191709599970345,60.32786885245902,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
38026,2022,1164.0657303370785,356,4,32261.0,90.0,104765.91573033707,3.2474478698842897,62.622950819672134,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
38028,2022,1783.5940809968845,321,4,29512.0,90.0,160523.4672897196,5.4392608867484284,13.442622950819672,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
38031,2022,1107.819814241486,323,4,29838.0,90.0,99703.78328173375,3.341503561959037,59.34426229508197,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
38038,2022,1535.9122610141314,2406,4,36062.0,90.0,138232.10349127182,3.8331790663654766,44.59016393442623,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
39016,2022,1376.3023809523809,378,4,36246.0,90.0,123867.21428571428,3.417403693806607,56.39344262295082,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
39020,2022,2002.9436974789917,595,4,33993.0,90.0,180264.93277310926,5.30300158188772,16.065573770491802,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
39075,2022,1828.1198769522007,2113,4,36722.0,90.0,164530.78892569806,4.48044194013665,31.475409836065573,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
39087,2022,1010.8122905027932,537,4,30532.0,90.0,90973.10614525138,2.979598655353445,73.44262295081967,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
40194,2022,1440.4749042145595,522,4,35508.0,90.0,129642.74137931035,3.6510854280531246,47.540983606557376,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
41004,2022,1169.9245614035087,1197,4,31747.0,90.0,105293.21052631579,3.3166349742122336,60.65573770491803,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
41021,2022,1122.8370111731845,716,4,27784.0,90.0,101055.3310055866,3.6371771885108912,48.19672131147541,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
41024,2022,1091.65710723192,401,4,28661.0,90.0,98249.1396508728,3.4279731918241794,55.73770491803279,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
41034,2022,1042.3509846827133,457,4,26476.0,90.0,93811.5886214442,3.543268946269988,50.81967213114754,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
41038,2022,1375.836937799043,2090,4,35004.0,90.0,123825.32440191387,3.5374621300969564,51.14754098360656,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
41039,2022,949.1962666666666,375,4,27277.0,90.0,85427.66399999999,3.1318570223998234,66.55737704918033,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
41053,2022,845.2889298892989,271,4,26648.0,90.0,76076.0036900369,2.854848532349028,77.37704918032787,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
41059,2022,1653.2004587155964,872,4,40651.0,90.0,148788.04128440368,3.6601323776636168,46.557377049180324,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
41065,2022,904.6153543307087,254,4,27060.0,90.0,81415.38188976378,3.0086985177296297,72.1311475409836,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
41069,2022,990.4246794871794,312,4,26166.0,90.0,89138.22115384616,3.4066430158926146,57.377049180327866,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
41081,2022,1155.6368,500,4,30382.0,90.0,104007.312,3.423320123757488,56.0655737704918,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
41091,2022,1943.873165554882,9894,4,35488.0,90.0,174948.5848999394,4.929795561878365,21.311475409836067,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
41095,2022,1053.7396449704142,676,4,28378.0,90.0,94836.56804733728,3.341904575633846,59.01639344262295,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
42173,2022,1098.6493506493507,308,4,35722.0,90.0,98878.44155844157,2.7679984759655554,81.31147540983606,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
43038,2022,1804.7159229208926,986,4,37892.0,90.0,162424.43306288033,4.286509898207546,35.08196721311475,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
43123,2022,1159.093019566367,1891,4,35267.0,90.0,104318.37176097304,2.9579598990833653,74.09836065573771,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
43148,2022,1359.2309730470536,2189,4,38066.0,90.0,122330.78757423483,3.2136496499299856,63.9344262295082,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
43155,2022,850.8214932126697,442,4,34690.0,90.0,76573.93438914027,2.207377756965704,92.45901639344262,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
43163,2022,1427.1393488372094,1075,4,32637.0,90.0,128442.54139534885,3.9354885986870376,42.622950819672134,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
43905,2022,1912.0480561555075,926,4,33237.0,90.0,172084.32505399568,5.177492705538878,19.016393442622952,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
44216,2022,1194.624880382775,418,4,37478.0,90.0,107516.23923444975,2.8687827321215047,76.72131147540983,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
45081,2022,1288.1965217391307,575,4,36987.0,90.0,115937.68695652176,3.134552328021244,66.22950819672131,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
45165,2022,762.9109125117592,1063,4,29096.0,90.0,68661.98212605833,2.3598426631172096,88.85245901639344,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
45168,2022,1413.5726290516207,833,4,41230.0,90.0,127221.53661464585,3.085654538313021,69.50819672131148,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46005,2022,943.1091228070177,285,4,30385.0,90.0,84879.8210526316,2.7934777374570214,80.0,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46017,2022,763.7752577319588,679,4,32904.0,90.0,68739.7731958763,2.0891008143653145,95.73770491803279,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46021,2022,1043.1669082125604,414,4,31359.0,90.0,93885.02173913043,2.993878049017202,72.45901639344262,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46029,2022,672.0578616352202,318,4,31366.0,90.0,60485.20754716982,1.9283685374982407,98.68852459016394,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46078,2022,1055.0987096774195,465,4,30100.0,90.0,94958.88387096775,3.1547801950487626,65.57377049180327,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46094,2022,972.5960365853658,328,4,33666.0,90.0,87533.64329268293,2.6000606930637122,84.26229508196721,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46102,2022,966.7284482758621,348,4,30190.0,90.0,87005.5603448276,2.8819331018492083,76.39344262295081,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46110,2022,935.6491048593351,391,4,29728.0,90.0,84208.41943734016,2.832629824991259,78.68852459016394,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46131,2022,1024.3302397525135,1293,4,30225.0,90.0,92189.72157772622,3.0501148578238615,70.81967213114754,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46145,2022,775.7033018867924,424,4,31986.0,90.0,69813.29716981131,2.182620432996039,94.75409836065573,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46159,2022,1015.8479999999998,400,4,31068.0,90.0,91426.31999999999,2.942780996523754,75.08196721311475,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46169,2022,1174.1032323232323,495,4,32190.0,90.0,105669.29090909091,3.282674461295151,61.63934426229508,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46181,2022,1080.9945080091534,437,4,29390.0,90.0,97289.5057208238,3.3102928111882886,60.98360655737705,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46184,2022,661.7596371882087,441,4,31543.0,90.0,59558.36734693878,1.8881643263779215,99.34426229508196,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46190,2022,1242.586248736097,989,4,36023.0,90.0,111832.76238624874,3.104482202655213,68.52459016393442,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46220,2022,896.1151340996169,1044,4,32610.0,90.0,80650.36206896552,2.4731788429612243,87.21311475409836,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46235,2022,1041.6143149284253,489,4,31378.0,90.0,93745.28834355828,2.9876119683714157,73.11475409836065,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46244,2022,1056.012162162162,1184,4,33314.0,90.0,95041.09459459459,2.8528875125951427,78.0327868852459,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
