cod_ine,anio,mediana_renta_unidad_consumo,renta_neta_media_hogar,renta_neta_media_persona,pct_renta_alta_200,pct_renta_baja_60,indice_gini,ratio_p80_p20,edad_media,pct_hogares_unipersonales,pct_mayor_65,pct_menor_18,pct_poblacion_espanola,tamano_medio_hogar,fuente
46005,2021,15750,28588,11410,4.7,19.9,26.8,2.2,43.3,26.8,19.7,17.5,93.6,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46005,2022,16450,30385,12091,4.2,20.6,26.6,2.2,43.4,26.6,19.9,17.1,92.1,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46005,2023,17850,32487,12930,4.0,21.5,26.8,2.4,43.7,26.6,20.4,16.6,90.9,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46017,2015,12950,25346,9618,8.2,24.3,33.0,2.7,41.3,24.9,17.4,18.5,90.5,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46017,2016,12950,26831,10155,9.1,22.1,32.5,2.8,41.6,24.6,17.5,18.6,90.8,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46017,2017,13650,27327,10431,8.2,22.2,31.5,2.7,41.8,25.1,17.7,18.5,90.3,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46017,2018,14350,28730,11040,7.8,21.4,30.9,2.5,42.0,25.6,18.0,18.3,90.1,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46017,2019,15050,29664,11392,7.4,21.5,30.5,2.5,42.2,25.7,18.1,18.3,89.0,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46017,2020,15750,30007,11566,7.8,20.7,30.2,2.5,42.4,25.5,18.3,18.1,88.8,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46017,2021,15750,31127,11934,7.4,20.4,29.5,2.6,42.5,25.1,18.3,18.1,87.8,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46017,2022,17150,32904,12606,6.6,21.7,29.5,2.5,42.5,25.4,18.2,18.1,86.6,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46017,2023,17850,35088,13445,6.3,22.5,29.3,2.5,42.6,25.5,18.4,17.8,85.5,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46021,2015,12250,23582,8915,5.4,24.7,30.6,2.6,38.9,23.9,13.6,20.7,95.4,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46021,2016,12950,24347,9196,5.9,23.0,30.2,2.6,39.2,23.5,13.9,20.9,95.5,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46021,2017,13650,25338,9597,5.3,21.9,29.0,2.5,39.5,23.8,14.4,20.8,95.5,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46021,2018,14350,26569,10099,5.1,20.7,28.3,2.4,39.8,24.4,14.6,20.7,94.6,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46021,2019,15050,27881,10595,4.8,20.1,27.5,2.3,40.1,24.3,14.9,20.4,93.9,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46021,2020,15050,28185,10766,5.3,19.8,27.5,2.3,40.5,24.6,15.3,20.2,94.0,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46021,2021,15750,29485,11244,4.9,19.3,26.8,2.2,40.8,24.1,15.5,19.8,93.2,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46021,2022,17150,31359,11962,4.4,20.3,26.9,2.2,40.9,24.6,15.7,19.6,92.5,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46021,2023,17850,33692,12813,4.1,20.5,26.5,2.2,41.2,24.5,15.9,19.1,91.5,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46029,2015,12250,24200,9400,7.6,26.1,33.5,3.0,40.7,27.4,17.0,20.0,92.5,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46029,2016,12950,24981,9694,8.4,24.0,32.9,2.8,41.0,27.3,17.4,19.8,92.7,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46029,2017,13650,25776,10075,7.8,24.2,32.2,2.9,41.2,28.1,17.4,19.9,92.7,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46029,2018,14350,26747,10483,7.2,23.5,31.8,2.7,41.4,28.2,17.8,19.8,92.1,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46029,2019,15050,28373,11136,7.1,22.4,30.4,2.6,41.6,28.2,17.8,19.6,91.6,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46029,2020,15050,29023,11511,7.6,21.8,30.2,2.5,42.0,28.6,18.1,19.4,91.7,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46029,2021,15750,29372,11685,6.9,22.4,29.7,2.6,42.1,28.8,18.2,19.4,91.0,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46029,2022,16450,31366,12508,6.1,22.9,29.6,2.5,42.2,28.9,18.4,19.3,90.5,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46029,2023,17850,33425,13257,5.9,24.1,29.6,2.5,42.2,28.6,18.5,19.3,89.1,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46078,2015,11550,22691,8704,5.6,28.9,33.1,2.8,41.1,25.8,17.0,18.6,91.9,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46078,2016,12250,23665,8930,6.1,27.6,32.8,2.9,41.4,24.7,17.2,18.5,91.6,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46078,2017,12950,24419,9362,5.4,26.5,31.3,2.7,41.7,25.5,17.5,18.2,91.3,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46078,2018,13650,25588,9836,5.2,25.0,30.5,2.6,41.8,25.9,17.4,18.0,90.5,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46078,2019,14350,27106,10381,5.0,25.1,29.9,2.7,41.9,25.9,17.5,17.7,89.3,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46078,2020,14350,27372,10499,5.0,24.7,29.4,2.4,42.2,26.2,17.7,17.4,89.1,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46078,2021,15050,28321,10881,4.6,23.9,28.8,2.3,42.4,26.4,18.1,17.2,88.5,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46078,2022,15750,30100,11450,4.0,26.2,28.9,2.5,42.4,25.9,18.0,16.8,85.9,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46078,2023,16450,32145,12111,3.5,27.5,29.1,2.5,42.5,26.1,18.1,16.3,84.1,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46094,2015,12950,25845,9667,9.0,23.6,33.1,2.8,39.2,23.2,14.7,21.2,92.9,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46094,2016,13650,26652,9874,9.4,22.5,33.0,2.9,39.6,22.5,15.1,21.4,93.0,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46094,2017,14350,27536,10292,8.5,22.2,31.9,2.7,40.0,22.8,15.4,21.2,92.9,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46094,2018,15050,28933,10845,8.6,21.4,31.4,2.6,40.3,23.1,15.5,21.1,92.2,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46094,2019,15050,30480,11358,8.2,21.2,30.7,2.5,40.5,23.3,15.6,21.1,91.2,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46094,2020,15750,30262,11402,8.5,20.7,30.4,2.6,40.8,23.6,15.8,20.8,91.2,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46094,2021,16450,31564,11958,8.2,20.6,30.1,2.6,41.1,24.1,16.0,20.5,90.8,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46094,2022,17150,33666,12595,7.4,21.6,30.1,2.6,41.3,23.7,16.1,20.1,89.2,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46094,2023,17850,35827,13260,6.4,23.0,30.3,2.5,41.5,23.5,16.3,19.6,88.0,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46102,2015,12250,23253,9126,5.2,24.3,30.2,2.6,43.5,23.8,20.9,16.0,94.4,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46102,2016,12950,24073,9535,5.9,21.6,29.5,2.5,43.7,24.4,21.2,16.1,94.9,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46102,2017,13650,25039,9959,5.7,20.8,28.9,2.4,43.8,24.7,21.4,16.4,94.7,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46102,2018,14350,26213,10454,5.3,19.5,27.7,2.3,44.0,25.1,21.5,16.2,93.9,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46102,2019,15050,27601,11009,5.1,19.3,27.3,2.3,44.1,25.3,21.5,16.2,93.1,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46102,2020,15050,27655,11133,5.3,19.1,27.0,2.3,44.3,25.8,21.8,16.0,92.9,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46102,2021,15750,28751,11644,5.1,18.9,26.5,2.2,44.5,26.1,21.7,15.9,92.5,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46102,2022,16450,30190,12308,4.7,20.3,26.8,2.2,44.5,26.9,21.7,15.9,91.4,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46102,2023,17850,32281,13132,4.4,21.4,27.0,2.2,44.4,27.1,21.6,16.0,89.0,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46110,2015,11550,22773,8680,4.9,28.5,32.4,2.8,41.1,24.6,17.2,18.9,90.2,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46110,2016,12250,23628,8963,5.5,27.0,32.1,2.9,41.4,24.6,17.3,18.7,89.7,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46110,2017,12950,24474,9342,4.9,26.4,31.3,2.7,41.7,24.9,17.6,18.5,88.8,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46110,2018,13650,25494,9697,4.9,26.8,31.2,2.8,41.7,24.8,17.5,18.4,87.3,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46110,2019,14350,26883,10189,4.3,25.9,30.0,2.7,41.9,24.8,17.5,18.1,85.6,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46110,2020,14350,27053,10292,4.7,26.2,30.0,2.7,42.2,25.5,17.7,17.7,85.2,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46110,2021,14350,28090,10757,4.4,25.8,29.4,2.5,42.4,25.7,17.8,17.4,84.6,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46110,2022,15750,29728,11315,3.9,26.5,29.3,2.5,42.4,25.7,17.8,17.2,82.6,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46110,2023,16450,31558,11830,3.1,28.7,29.1,2.6,42.4,25.6,17.9,17.0,80.4,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46131,2015,11550,23753,8971,7.8,31.8,36.5,3.2,41.3,29.3,16.9,18.2,80.4,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46131,2016,11550,24590,9266,8.3,30.0,35.8,3.4,41.6,28.4,17.2,18.3,81.0,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46131,2017,12250,25307,9631,7.7,29.0,34.6,3.1,41.8,29.6,17.5,18.2,81.2,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46131,2018,12950,26739,10247,7.5,28.5,34.1,2.9,42.1,29.6,17.8,18.1,80.5,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46131,2019,13650,27735,10605,7.0,28.1,33.2,2.7,42.3,29.6,18.0,17.9,79.4,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46131,2020,13650,27777,10769,7.3,28.1,33.2,2.8,42.6,30.3,18.3,17.7,79.1,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46131,2021,14350,28707,11238,7.0,27.2,32.4,2.9,42.9,30.5,18.7,17.5,79.8,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46131,2022,15050,30225,11818,6.2,29.0,32.6,2.8,42.9,30.6,18.6,17.4,78.3,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46131,2023,16450,32250,12511,5.6,30.9,33.0,2.9,42.9,30.4,18.8,17.3,76.6,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46145,2015,12250,24952,9671,9.4,26.4,34.7,3.1,41.7,26.6,17.0,17.7,90.8,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46145,2016,12950,25709,9898,9.7,25.0,34.2,2.9,41.9,26.1,17.1,17.8,90.8,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46145,2017,13650,26782,10459,9.2,23.1,32.7,2.7,42.1,27.1,17.4,17.9,91.0,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46145,2018,14350,27816,10920,8.6,22.5,31.9,2.6,42.3,27.6,17.7,17.8,90.6,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46145,2019,15050,29234,11531,8.4,22.0,31.3,2.8,42.5,27.8,17.8,17.5,89.7,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46145,2020,15750,29888,11892,9.1,20.6,30.9,2.6,42.7,28.5,18.0,17.1,90.0,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46145,2021,16450,30540,12308,8.7,20.4,30.3,2.7,43.1,29.2,18.6,16.8,89.2,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46145,2022,17150,31986,12958,7.7,22.3,30.5,2.7,43.3,29.6,18.8,16.7,88.4,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46145,2023,17850,34270,13976,6.6,22.8,30.1,2.6,43.5,29.9,19.2,16.2,87.3,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46159,2015,12250,23419,8819,5.8,27.3,32.1,2.8,40.3,23.1,15.6,19.6,92.0,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46159,2016,12250,24089,9082,6.2,25.3,31.7,2.6,40.7,23.2,15.9,19.5,92.2,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46159,2017,12950,25155,9470,5.4,24.8,30.8,2.7,41.0,23.4,16.1,19.5,91.8,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46159,2018,14350,26529,10065,5.5,23.6,30.1,2.6,41.3,24.1,16.3,19.0,91.3,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46159,2019,15050,27963,10604,5.2,23.3,29.4,2.5,41.6,24.1,16.6,18.6,90.1,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46159,2020,15050,27863,10630,5.4,22.8,29.0,2.5,41.9,24.3,16.8,18.2,89.8,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46159,2021,15050,29033,11184,5.2,21.8,28.3,2.4,42.2,24.9,17.1,17.8,89.7,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46159,2022,16450,31068,11924,4.7,22.6,27.8,2.4,42.3,25.2,17.3,17.5,88.4,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46159,2023,17150,33137,12640,4.2,23.4,28.1,2.4,42.5,24.8,17.8,17.1,87.1,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46169,2015,12950,24642,9701,7.8,24.3,32.5,2.8,42.0,25.6,17.5,17.3,90.3,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46169,2016,13650,25709,10017,8.2,23.3,32.1,2.9,42.3,25.4,18.0,17.3,90.3,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46169,2017,14350,26335,10348,7.4,22.5,30.8,2.7,42.5,25.9,18.5,17.5,89.7,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46169,2018,15050,27595,10863,7.2,22.3,30.7,2.6,42.8,26.5,18.7,17.0,88.6,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46169,2019,15750,29163,11438,6.8,22.0,30.1,2.7,43.0,26.6,19.0,16.9,87.7,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46169,2020,15750,29337,11572,7.2,21.1,29.8,2.5,43.3,26.5,19.4,16.7,87.9,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46169,2021,16450,30284,12074,6.9,20.3,29.0,2.6,43.5,27.2,19.9,16.6,87.7,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46169,2022,17150,32190,12630,6.1,21.9,29.2,2.6,43.6,26.9,20.0,16.3,85.5,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46169,2023,18550,35060,13573,5.5,22.1,28.6,2.6,43.8,25.5,20.3,15.9,84.5,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46181,2015,11550,22748,8714,6.4,30.7,34.7,3.1,42.0,28.3,18.7,18.4,80.5,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46181,2016,11550,23313,9008,7.1,28.7,34.4,2.8,42.4,28.6,19.0,18.4,80.7,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46181,2017,12250,24089,9404,6.4,28.1,33.2,2.6,42.6,29.6,19.1,18.3,81.3,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46181,2018,12950,25158,9950,6.3,27.1,32.7,2.8,43.1,29.9,19.8,17.9,81.3,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46181,2019,13650,26376,10490,6.1,27.1,31.7,2.7,43.5,30.2,20.3,17.7,81.0,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46181,2020,13650,26850,10830,7.0,26.1,31.5,2.7,43.8,30.8,20.7,17.5,81.1,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46181,2021,14350,28281,11486,6.6,26.1,31.3,2.6,44.1,31.4,20.8,17.3,81.2,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46181,2022,15750,29390,11948,5.8,26.4,30.6,2.5,44.3,31.3,21.0,16.9,79.3,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46181,2023,16450,31571,12866,5.1,27.1,30.4,2.5,44.4,31.8,21.2,16.8,78.3,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46184,2015,12250,23985,9115,6.6,26.4,33.0,2.5,41.4,25.1,16.9,18.6,90.8,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46184,2016,12250,24843,9481,7.3,23.9,32.1,2.6,41.8,25.1,17.3,18.3,91.1,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46184,2017,12950,25570,9784,6.8,23.5,31.1,2.5,42.0,25.6,17.5,18.1,90.6,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46184,2018,13650,27189,10493,6.8,22.2,30.6,2.4,42.4,25.9,17.9,17.9,90.2,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46184,2019,14350,28232,10916,6.4,22.0,29.7,2.5,42.7,26.3,18.3,17.7,89.3,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46184,2020,15050,28632,11148,6.9,21.6,29.8,2.3,42.9,26.6,18.6,17.4,89.2,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46184,2021,15750,30125,11828,7.0,19.7,28.9,2.3,43.2,26.9,19.0,17.2,89.2,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46184,2022,16450,31543,12556,6.2,21.5,29.2,2.5,43.4,27.5,19.5,16.9,88.3,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46184,2023,17850,33154,13307,5.4,23.0,29.2,2.4,43.7,27.9,20.1,16.5,87.4,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46190,2015,13650,27870,10487,12.7,25.3,37.4,3.4,38.0,25.3,12.4,22.4,92.4,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46190,2016,14350,28782,10803,13.5,23.5,36.4,3.2,38.3,24.9,12.8,22.4,92.5,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46190,2017,15050,29538,11135,12.3,22.9,35.1,3.0,38.6,25.6,13.1,22.3,92.3,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46190,2018,15750,31002,11683,12.3,22.1,34.4,2.8,38.9,25.3,13.4,22.3,91.4,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46190,2019,16450,32566,12188,11.5,21.6,33.5,2.9,39.2,25.1,13.7,22.2,90.5,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46190,2020,16450,32690,12256,12.0,21.1,33.0,2.8,39.5,24.8,14.1,21.8,90.2,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46190,2021,17150,33687,12695,11.5,20.2,32.2,2.7,39.8,25.0,14.5,21.6,89.8,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46190,2022,17850,36023,13472,10.7,21.3,32.3,2.8,40.0,24.8,14.8,21.5,88.4,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46190,2023,19250,38707,14451,9.7,22.1,32.0,2.7,40.4,24.7,15.2,21.1,87.4,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46220,2015,14350,26195,10691,11.0,22.8,33.8,3.0,43.1,29.8,20.0,17.6,89.9,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46220,2016,14350,26789,10818,11.5,22.5,34.0,3.1,43.2,29.1,20.3,17.9,89.5,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46220,2017,15050,27756,11308,10.6,21.7,32.5,2.9,43.4,29.8,20.6,17.9,89.1,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46220,2018,15750,28674,11718,9.6,21.2,31.7,2.8,43.6,30.1,20.7,17.6,88.5,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46220,2019,16450,29928,12200,9.1,21.0,31.1,2.6,43.7,30.3,20.7,17.6,87.5,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46220,2020,16450,29925,12287,9.4,20.7,30.9,2.6,44.0,30.7,21.2,17.4,87.7,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46220,2021,17150,30864,12701,9.0,21.1,30.5,2.8,44.1,31.0,21.3,17.3,86.8,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46220,2022,17850,32610,13230,7.8,23.1,30.7,2.7,44.0,30.6,21.2,17.2,84.5,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46220,2023,18550,34485,13986,6.8,23.6,30.5,2.6,44.0,30.5,21.2,17.0,83.2,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46235,2015,12250,24124,9654,8.5,25.5,33.7,2.7,43.0,28.2,19.3,17.0,92.2,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46235,2016,12950,24841,9925,9.0,24.2,33.7,2.8,43.3,28.1,19.6,17.0,93.2,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46235,2017,13650,25794,10431,8.3,22.6,31.9,2.7,43.5,28.4,20.0,16.9,93.0,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
46235,2018,14350,27254,11031,8.1,21.4,31.0,2.6,43.8,28.9,20.3,16.8,92.5,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
