cod_ine,anio,calculation_version,component,source_year,statistical_period,coverage_score,recency_score,consistency_score,quality_score,issues
08163,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
08163,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
08169,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
08169,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
08169,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
08169,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
08172,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
08172,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
08172,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
08172,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
08180,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
08180,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
08180,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
08180,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
08184,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
08184,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
08184,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
08184,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
08187,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
08187,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
08187,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
08187,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
08194,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
08194,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
08194,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
08194,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
08196,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
08196,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
08196,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
08196,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
08200,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
08200,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
08200,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
08200,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
08205,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
08205,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
08205,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
08205,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
08211,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
08211,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
08211,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
08211,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
08217,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
08217,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
08217,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
08217,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
08231,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
08231,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
08231,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
08231,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
08245,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
08245,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
08245,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
08245,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
08252,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
08252,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
08252,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
08252,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
08260,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
08260,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
08260,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
08260,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
08263,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
08263,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
08263,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
08263,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
08266,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
08266,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
08266,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
08266,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
08270,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
08270,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
08270,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
08270,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
08279,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
08279,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
08279,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
08279,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
08298,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
08298,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
08298,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
08298,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
08301,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
08301,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
08301,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
08301,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
08305,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
08305,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
08305,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
08305,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
08307,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
08307,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
08307,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
08307,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
09018,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
09018,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
09018,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
09018,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
09059,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
09059,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
09059,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
09059,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
09219,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
09219,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
09219,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
09219,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
10037,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
10037,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
10037,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
10037,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
10148,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
10148,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
10148,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
10148,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
11004,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
11004,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
11004,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
11004,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
11006,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
11006,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
11006,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
11006,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
11012,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
11012,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
11012,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
11012,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
11015,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
11015,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
11015,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
11015,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
11020,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
11020,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
11020,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
11020,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
11022,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
11022,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
11022,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
11022,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
11027,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
11027,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
11027,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
11027,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
11028,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
11028,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
11028,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
11028,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
11030,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
11030,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
11030,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
11030,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
11031,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
11031,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
11031,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
11031,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
11032,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
11032,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
11032,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
11032,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
11033,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
11033,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
11033,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
11033,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
12009,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
12009,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
12009,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
12009,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
12027,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
12027,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
12027,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
12027,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
12032,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
12032,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
12032,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
12032,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
12040,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
12040,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
12040,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
12040,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
12084,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
12084,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
12084,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
12084,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
12126,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
12126,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
12126,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
12126,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
12135,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
12135,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
12135,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
12135,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
12138,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
12138,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
12138,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
12138,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
13005,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
13005,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
13005,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
13005,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
13034,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
13034,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
13034,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
13034,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
13071,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
13071,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
13071,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
13071,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
13082,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
13082,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
13082,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
13082,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
13087,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
13087,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
13087,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
13087,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
14021,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
14021,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
14021,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
14021,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
14038,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
14038,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
14038,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
14038,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
14056,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
14056,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
14056,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
14056,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
15002,2023,dqs-ipr4-1.0,asequibilidad,2023,2023,100.0,100.0,,100.0,[]
15002,2023,dqs-ipr4-1.0,turismo,2023,2023-08-01,100.0,100.0,,100.0,[]
15002,2023,dqs-ipr4-1.0,especulacion,2021,2023; parque residencial 2021,100.0,90.0,,96.25,"[""Fuente de referencia 2021; desfase de 2 a\u00f1os""]"
15002,2023,dqs-ipr4-1.0,gentrificacion,2023,2020–2023 (ventana de cambio),100.0,100.0,,100.0,[]
