cod_ine,anio,tasa_rotacion,aceleracion_precio,desacoplamiento_precio_renta,percentil_tasa_rotacion,percentil_aceleracion_precio,percentil_desacoplamiento_precio_renta,score_presion_especulativa,metodo,version_metodologia
07026,2022,3.095496699807837,-0.024423239431063,-0.0978929950521818,68.85245901639344,27.868852459016395,1.3114754098360655,32.6775956284153,media_percentiles_iguales,1.0
07027,2022,2.962869570699111,0.0794310845618505,-0.0121907305376787,59.67213114754098,96.72131147540983,52.131147540983605,69.50819672131148,media_percentiles_iguales,1.0
07031,2022,3.217227179135209,-0.0070539994995861,-0.0001640887917917,74.75409836065573,43.9344262295082,67.8688524590164,62.185792349726775,media_percentiles_iguales,1.0
07032,2022,3.440321623937257,0.0395202013464066,0.0106508145386443,80.98360655737704,81.31147540983606,81.31147540983606,81.20218579234972,media_percentiles_iguales,1.0
07033,2022,2.037030555458332,-0.0886631108345834,-0.0705251289651094,12.459016393442623,3.278688524590164,4.918032786885246,6.885245901639344,media_percentiles_iguales,1.0
07036,2022,2.6116427432216907,0.0451107489307707,0.0034462906331838,39.01639344262295,85.90163934426229,73.77049180327869,66.22950819672131,media_percentiles_iguales,1.0
07040,2022,3.0582040089660127,0.0065586030035942,-0.0490341123057589,66.22950819672131,56.39344262295082,18.0327868852459,46.885245901639344,media_percentiles_iguales,1.0
07054,2022,2.6041209995615957,0.0036590773360247,-0.016494768445123,38.36065573770492,54.09836065573771,44.59016393442623,45.68306010928961,media_percentiles_iguales,1.0
08015,2022,2.985366915084589,0.026113298760934,0.0092657899621286,61.63934426229508,69.50819672131148,79.67213114754098,70.27322404371586,media_percentiles_iguales,1.0
08019,2022,2.1679107661072443,0.0255399797385231,-0.0096294333013053,16.39344262295082,69.18032786885246,55.73770491803279,47.10382513661202,media_percentiles_iguales,1.0
08056,2022,3.0270307928103666,-0.015559316454619,-0.0124058107225062,63.9344262295082,34.75409836065574,51.47540983606557,50.05464480874317,media_percentiles_iguales,1.0
08073,2022,3.1106550737160448,0.0213495873471358,-0.0097195895873916,70.49180327868852,65.90163934426229,55.40983606557377,63.9344262295082,media_percentiles_iguales,1.0
08077,2022,2.1472708547888772,0.0146151973437302,0.0030014641631974,16.065573770491802,61.63934426229508,73.44262295081967,50.38251366120218,media_percentiles_iguales,1.0
08089,2022,2.981482391080112,0.0168522600125002,-0.0127932371938772,60.65573770491803,62.950819672131146,49.83606557377049,57.814207650273225,media_percentiles_iguales,1.0
08096,2022,2.9736101604684766,-0.0017871320858273,-0.003520477782992,60.32786885245902,48.52459016393443,65.57377049180327,58.142076502732245,media_percentiles_iguales,1.0
08101,2022,3.3913185142277893,0.0455417478075049,-0.0148469688568007,80.0,86.22950819672131,47.21311475409836,71.14754098360656,media_percentiles_iguales,1.0
08102,2022,2.727720874185244,0.0321673051947439,0.0145527491066299,44.26229508196721,75.40983606557377,85.57377049180327,68.41530054644808,media_percentiles_iguales,1.0
08113,2022,2.5662746661351403,-0.0509408453843887,-0.0182008644740763,36.39344262295082,15.081967213114755,43.60655737704918,31.69398907103825,media_percentiles_iguales,1.0
08114,2022,2.9574169396350025,-0.0703895980987803,-0.0234414713751394,59.01639344262295,6.557377049180328,38.032786885245905,34.53551912568306,media_percentiles_iguales,1.0
08121,2022,3.1304249377311497,-0.025950098051761,-0.0198119534250327,71.14754098360656,27.540983606557376,41.967213114754095,46.885245901639344,media_percentiles_iguales,1.0
08124,2022,2.867142925636477,-0.0589477556075845,-0.0244899372319014,53.442622950819676,12.459016393442623,35.73770491803279,33.87978142076503,media_percentiles_iguales,1.0
08125,2022,3.0710925248301097,-0.0137969006739617,0.0004118583744541,67.21311475409836,37.049180327868854,70.1639344262295,58.14207650273224,media_percentiles_iguales,1.0
08163,2022,3.5589372277106217,0.0279509319945518,-0.030172421809389,83.27868852459017,71.14754098360656,31.147540983606557,61.85792349726776,media_percentiles_iguales,1.0
08169,2022,2.266385096915303,0.0013098417906858,-0.0368061108788877,21.9672131147541,51.14754098360656,26.229508196721312,33.114754098360656,media_percentiles_iguales,1.0
08172,2022,2.7694306830179487,0.0180493080848389,0.0042895997629832,48.19672131147541,63.9344262295082,75.08196721311475,62.40437158469945,media_percentiles_iguales,1.0
08180,2022,2.968820898424839,-0.0557626043542405,-0.0404255897029861,60.0,13.770491803278688,23.934426229508198,32.56830601092896,media_percentiles_iguales,1.0
08184,2022,2.9591082645646014,-0.0131066248930924,-0.0033284904153338,59.34426229508197,37.704918032786885,65.90163934426229,54.31693989071039,media_percentiles_iguales,1.0
