cod_ine,anio,poblacion,fuente
41091,2003,709975,"INE, Padrón municipal, tablas provinciales 2854–2909"
41091,2004,704203,"INE, Padrón municipal, tablas provinciales 2854–2909"
41091,2005,704154,"INE, Padrón municipal, tablas provinciales 2854–2909"
41091,2006,704414,"INE, Padrón municipal, tablas provinciales 2854–2909"
41091,2007,699145,"INE, Padrón municipal, tablas provinciales 2854–2909"
41091,2008,699759,"INE, Padrón municipal, tablas provinciales 2854–2909"
41091,2009,703206,"INE, Padrón municipal, tablas provinciales 2854–2909"
41091,2010,704198,"INE, Padrón municipal, tablas provinciales 2854–2909"
41091,2011,703021,"INE, Padrón municipal, tablas provinciales 2854–2909"
41091,2012,702355,"INE, Padrón municipal, tablas provinciales 2854–2909"
41091,2013,700169,"INE, Padrón municipal, tablas provinciales 2854–2909"
41091,2014,696676,"INE, Padrón municipal, tablas provinciales 2854–2909"
41091,2015,693878,"INE, Padrón municipal, tablas provinciales 2854–2909"
41091,2016,690566,"INE, Padrón municipal, tablas provinciales 2854–2909"
41091,2017,689434,"INE, Padrón municipal, tablas provinciales 2854–2909"
41091,2018,688711,"INE, Padrón municipal, tablas provinciales 2854–2909"
41091,2019,688592,"INE, Padrón municipal, tablas provinciales 2854–2909"
41091,2020,691395,"INE, Padrón municipal, tablas provinciales 2854–2909"
41091,2021,684234,"INE, Padrón municipal, tablas provinciales 2854–2909"
41091,2022,681998,"INE, Padrón municipal, tablas provinciales 2854–2909"
41091,2023,684025,"INE, Padrón municipal, tablas provinciales 2854–2909"
41091,2024,687488,"INE, Padrón municipal, tablas provinciales 2854–2909"
41091,2025,689423,"INE, Padrón municipal, tablas provinciales 2854–2909"
41095,1996,46173,"INE, Padrón municipal, tablas provinciales 2854–2909"
41095,1998,45947,"INE, Padrón municipal, tablas provinciales 2854–2909"
41095,1999,46052,"INE, Padrón municipal, tablas provinciales 2854–2909"
41095,2000,46084,"INE, Padrón municipal, tablas provinciales 2854–2909"
41095,2001,45862,"INE, Padrón municipal, tablas provinciales 2854–2909"
41095,2002,45947,"INE, Padrón municipal, tablas provinciales 2854–2909"
41095,2003,46086,"INE, Padrón municipal, tablas provinciales 2854–2909"
41095,2004,46774,"INE, Padrón municipal, tablas provinciales 2854–2909"
41095,2005,47429,"INE, Padrón municipal, tablas provinciales 2854–2909"
41095,2006,48222,"INE, Padrón municipal, tablas provinciales 2854–2909"
41095,2007,49135,"INE, Padrón municipal, tablas provinciales 2854–2909"
41095,2008,50098,"INE, Padrón municipal, tablas provinciales 2854–2909"
41095,2009,50665,"INE, Padrón municipal, tablas provinciales 2854–2909"
41095,2010,51177,"INE, Padrón municipal, tablas provinciales 2854–2909"
41095,2011,51630,"INE, Padrón municipal, tablas provinciales 2854–2909"
41095,2012,51887,"INE, Padrón municipal, tablas provinciales 2854–2909"
41095,2013,52013,"INE, Padrón municipal, tablas provinciales 2854–2909"
41095,2014,52437,"INE, Padrón municipal, tablas provinciales 2854–2909"
41095,2015,52558,"INE, Padrón municipal, tablas provinciales 2854–2909"
41095,2016,52674,"INE, Padrón municipal, tablas provinciales 2854–2909"
41095,2017,52701,"INE, Padrón municipal, tablas provinciales 2854–2909"
41095,2018,52617,"INE, Padrón municipal, tablas provinciales 2854–2909"
41095,2019,50728,"INE, Padrón municipal, tablas provinciales 2854–2909"
41095,2020,50962,"INE, Padrón municipal, tablas provinciales 2854–2909"
41095,2021,51145,"INE, Padrón municipal, tablas provinciales 2854–2909"
41095,2022,51402,"INE, Padrón municipal, tablas provinciales 2854–2909"
41095,2023,51718,"INE, Padrón municipal, tablas provinciales 2854–2909"
41095,2024,52173,"INE, Padrón municipal, tablas provinciales 2854–2909"
41095,2025,52403,"INE, Padrón municipal, tablas provinciales 2854–2909"
42173,1996,33597,"INE, Padrón municipal, tablas provinciales 2854–2909"
42173,1998,33882,"INE, Padrón municipal, tablas provinciales 2854–2909"
42173,1999,34045,"INE, Padrón municipal, tablas provinciales 2854–2909"
42173,2000,34088,"INE, Padrón municipal, tablas provinciales 2854–2909"
42173,2001,34640,"INE, Padrón municipal, tablas provinciales 2854–2909"
42173,2002,35112,"INE, Padrón municipal, tablas provinciales 2854–2909"
42173,2003,35178,"INE, Padrón municipal, tablas provinciales 2854–2909"
42173,2004,35769,"INE, Padrón municipal, tablas provinciales 2854–2909"
42173,2005,37200,"INE, Padrón municipal, tablas provinciales 2854–2909"
42173,2006,38004,"INE, Padrón municipal, tablas provinciales 2854–2909"
42173,2007,38205,"INE, Padrón municipal, tablas provinciales 2854–2909"
42173,2008,39078,"INE, Padrón municipal, tablas provinciales 2854–2909"
42173,2009,39528,"INE, Padrón municipal, tablas provinciales 2854–2909"
42173,2010,39838,"INE, Padrón municipal, tablas provinciales 2854–2909"
42173,2011,39987,"INE, Padrón municipal, tablas provinciales 2854–2909"
42173,2012,40147,"INE, Padrón municipal, tablas provinciales 2854–2909"
42173,2013,39753,"INE, Padrón municipal, tablas provinciales 2854–2909"
42173,2014,39516,"INE, Padrón municipal, tablas provinciales 2854–2909"
42173,2015,39168,"INE, Padrón municipal, tablas provinciales 2854–2909"
42173,2016,39171,"INE, Padrón municipal, tablas provinciales 2854–2909"
42173,2017,38881,"INE, Padrón municipal, tablas provinciales 2854–2909"
42173,2018,39112,"INE, Padrón municipal, tablas provinciales 2854–2909"
42173,2019,39398,"INE, Padrón municipal, tablas provinciales 2854–2909"
42173,2020,39821,"INE, Padrón municipal, tablas provinciales 2854–2909"
42173,2021,39695,"INE, Padrón municipal, tablas provinciales 2854–2909"
42173,2022,39450,"INE, Padrón municipal, tablas provinciales 2854–2909"
42173,2023,40096,"INE, Padrón municipal, tablas provinciales 2854–2909"
42173,2024,40750,"INE, Padrón municipal, tablas provinciales 2854–2909"
42173,2025,41025,"INE, Padrón municipal, tablas provinciales 2854–2909"
43038,1996,17536,"INE, Padrón municipal, tablas provinciales 2854–2909"
43038,1998,18385,"INE, Padrón municipal, tablas provinciales 2854–2909"
43038,1999,19087,"INE, Padrón municipal, tablas provinciales 2854–2909"
43038,2000,19942,"INE, Padrón municipal, tablas provinciales 2854–2909"
43038,2001,20976,"INE, Padrón municipal, tablas provinciales 2854–2909"
43038,2002,22215,"INE, Padrón municipal, tablas provinciales 2854–2909"
43038,2003,23555,"INE, Padrón municipal, tablas provinciales 2854–2909"
43038,2004,24604,"INE, Padrón municipal, tablas provinciales 2854–2909"
43038,2005,26209,"INE, Padrón municipal, tablas provinciales 2854–2909"
43038,2006,27848,"INE, Padrón municipal, tablas provinciales 2854–2909"
43038,2007,29112,"INE, Padrón municipal, tablas provinciales 2854–2909"
43038,2008,30956,"INE, Padrón municipal, tablas provinciales 2854–2909"
43038,2009,31720,"INE, Padrón municipal, tablas provinciales 2854–2909"
43038,2010,32422,"INE, Padrón municipal, tablas provinciales 2854–2909"
43038,2011,33008,"INE, Padrón municipal, tablas provinciales 2854–2909"
43038,2012,33535,"INE, Padrón municipal, tablas provinciales 2854–2909"
43038,2013,33775,"INE, Padrón municipal, tablas provinciales 2854–2909"
43038,2014,33301,"INE, Padrón municipal, tablas provinciales 2854–2909"
43038,2015,32915,"INE, Padrón municipal, tablas provinciales 2854–2909"
43038,2016,33273,"INE, Padrón municipal, tablas provinciales 2854–2909"
43038,2017,32855,"INE, Padrón municipal, tablas provinciales 2854–2909"
43038,2018,33362,"INE, Padrón municipal, tablas provinciales 2854–2909"
43038,2019,33898,"INE, Padrón municipal, tablas provinciales 2854–2909"
43038,2020,34734,"INE, Padrón municipal, tablas provinciales 2854–2909"
43038,2021,35064,"INE, Padrón municipal, tablas provinciales 2854–2909"
43038,2022,35675,"INE, Padrón municipal, tablas provinciales 2854–2909"
43038,2023,36496,"INE, Padrón municipal, tablas provinciales 2854–2909"
43038,2024,36849,"INE, Padrón municipal, tablas provinciales 2854–2909"
43038,2025,37042,"INE, Padrón municipal, tablas provinciales 2854–2909"
43123,1996,90993,"INE, Padrón municipal, tablas provinciales 2854–2909"
43123,1998,89034,"INE, Padrón municipal, tablas provinciales 2854–2909"
43123,1999,88912,"INE, Padrón municipal, tablas provinciales 2854–2909"
43123,2000,89179,"INE, Padrón municipal, tablas provinciales 2854–2909"
43123,2001,90056,"INE, Padrón municipal, tablas provinciales 2854–2909"
43123,2002,91616,"INE, Padrón municipal, tablas provinciales 2854–2909"
43123,2003,94407,"INE, Padrón municipal, tablas provinciales 2854–2909"
43123,2004,96642,"INE, Padrón municipal, tablas provinciales 2854–2909"
43123,2005,99505,"INE, Padrón municipal, tablas provinciales 2854–2909"
43123,2006,101767,"INE, Padrón municipal, tablas provinciales 2854–2909"
43123,2007,104835,"INE, Padrón municipal, tablas provinciales 2854–2909"
43123,2008,107770,"INE, Padrón municipal, tablas provinciales 2854–2909"
43123,2009,107118,"INE, Padrón municipal, tablas provinciales 2854–2909"
43123,2010,106622,"INE, Padrón municipal, tablas provinciales 2854–2909"
43123,2011,106709,"INE, Padrón municipal, tablas provinciales 2854–2909"
43123,2012,107211,"INE, Padrón municipal, tablas provinciales 2854–2909"
43123,2013,106790,"INE, Padrón municipal, tablas provinciales 2854–2909"
43123,2014,104962,"INE, Padrón municipal, tablas provinciales 2854–2909"
43123,2015,103194,"INE, Padrón municipal, tablas provinciales 2854–2909"
43123,2016,103615,"INE, Padrón municipal, tablas provinciales 2854–2909"
43123,2017,103123,"INE, Padrón municipal, tablas provinciales 2854–2909"
43123,2018,103477,"INE, Padrón municipal, tablas provinciales 2854–2909"
43123,2019,104373,"INE, Padrón municipal, tablas provinciales 2854–2909"
43123,2020,106168,"INE, Padrón municipal, tablas provinciales 2854–2909"
43123,2021,106084,"INE, Padrón municipal, tablas provinciales 2854–2909"
43123,2022,106741,"INE, Padrón municipal, tablas provinciales 2854–2909"
43123,2023,108479,"INE, Padrón municipal, tablas provinciales 2854–2909"
43123,2024,109930,"INE, Padrón municipal, tablas provinciales 2854–2909"
43123,2025,111601,"INE, Padrón municipal, tablas provinciales 2854–2909"
43148,1996,112176,"INE, Padrón municipal, tablas provinciales 2854–2909"
43148,1998,112795,"INE, Padrón municipal, tablas provinciales 2854–2909"
43148,1999,113016,"INE, Padrón municipal, tablas provinciales 2854–2909"
43148,2000,114097,"INE, Padrón municipal, tablas provinciales 2854–2909"
43148,2001,115153,"INE, Padrón municipal, tablas provinciales 2854–2909"
43148,2002,117184,"INE, Padrón municipal, tablas provinciales 2854–2909"
43148,2003,121076,"INE, Padrón municipal, tablas provinciales 2854–2909"
43148,2004,123584,"INE, Padrón municipal, tablas provinciales 2854–2909"
43148,2005,128152,"INE, Padrón municipal, tablas provinciales 2854–2909"
43148,2006,131158,"INE, Padrón municipal, tablas provinciales 2854–2909"
43148,2007,134163,"INE, Padrón municipal, tablas provinciales 2854–2909"
43148,2008,137536,"INE, Padrón municipal, tablas provinciales 2854–2909"
43148,2009,140323,"INE, Padrón municipal, tablas provinciales 2854–2909"
43148,2010,140184,"INE, Padrón municipal, tablas provinciales 2854–2909"
43148,2011,134085,"INE, Padrón municipal, tablas provinciales 2854–2909"
43148,2012,133954,"INE, Padrón municipal, tablas provinciales 2854–2909"
43148,2013,133545,"INE, Padrón municipal, tablas provinciales 2854–2909"
43148,2014,132199,"INE, Padrón municipal, tablas provinciales 2854–2909"
43148,2015,131255,"INE, Padrón municipal, tablas provinciales 2854–2909"
43148,2016,131094,"INE, Padrón municipal, tablas provinciales 2854–2909"
43148,2017,131507,"INE, Padrón municipal, tablas provinciales 2854–2909"
43148,2018,132299,"INE, Padrón municipal, tablas provinciales 2854–2909"
43148,2019,134515,"INE, Padrón municipal, tablas provinciales 2854–2909"
43148,2020,136496,"INE, Padrón municipal, tablas provinciales 2854–2909"
43148,2021,135436,"INE, Padrón municipal, tablas provinciales 2854–2909"
43148,2022,134883,"INE, Padrón municipal, tablas provinciales 2854–2909"
43148,2023,138262,"INE, Padrón municipal, tablas provinciales 2854–2909"
43148,2024,141151,"INE, Padrón municipal, tablas provinciales 2854–2909"
43148,2025,143649,"INE, Padrón municipal, tablas provinciales 2854–2909"
43155,1996,30088,"INE, Padrón municipal, tablas provinciales 2854–2909"
43155,1998,29600,"INE, Padrón municipal, tablas provinciales 2854–2909"
43155,1999,29669,"INE, Padrón municipal, tablas provinciales 2854–2909"
43155,2000,29481,"INE, Padrón municipal, tablas provinciales 2854–2909"
43155,2001,29821,"INE, Padrón municipal, tablas provinciales 2854–2909"
43155,2002,30431,"INE, Padrón municipal, tablas provinciales 2854–2909"
43155,2003,31164,"INE, Padrón municipal, tablas provinciales 2854–2909"
43155,2004,31979,"INE, Padrón municipal, tablas provinciales 2854–2909"
43155,2005,33705,"INE, Padrón municipal, tablas provinciales 2854–2909"
43155,2006,34266,"INE, Padrón municipal, tablas provinciales 2854–2909"
43155,2007,34832,"INE, Padrón municipal, tablas provinciales 2854–2909"
43155,2008,35734,"INE, Padrón municipal, tablas provinciales 2854–2909"
43155,2009,35143,"INE, Padrón municipal, tablas provinciales 2854–2909"
43155,2010,34473,"INE, Padrón municipal, tablas provinciales 2854–2909"
43155,2011,34432,"INE, Padrón municipal, tablas provinciales 2854–2909"
43155,2012,34734,"INE, Padrón municipal, tablas provinciales 2854–2909"
43155,2013,33992,"INE, Padrón municipal, tablas provinciales 2854–2909"
43155,2014,33932,"INE, Padrón municipal, tablas provinciales 2854–2909"
43155,2015,33864,"INE, Padrón municipal, tablas provinciales 2854–2909"
43155,2016,33743,"INE, Padrón municipal, tablas provinciales 2854–2909"
43155,2017,33445,"INE, Padrón municipal, tablas provinciales 2854–2909"
43155,2018,33510,"INE, Padrón municipal, tablas provinciales 2854–2909"
43155,2019,33372,"INE, Padrón municipal, tablas provinciales 2854–2909"
43155,2020,33439,"INE, Padrón municipal, tablas provinciales 2854–2909"
43155,2021,33572,"INE, Padrón municipal, tablas provinciales 2854–2909"
43155,2022,33890,"INE, Padrón municipal, tablas provinciales 2854–2909"
43155,2023,34639,"INE, Padrón municipal, tablas provinciales 2854–2909"
43155,2024,35265,"INE, Padrón municipal, tablas provinciales 2854–2909"
43155,2025,35997,"INE, Padrón municipal, tablas provinciales 2854–2909"
43163,1996,19010,"INE, Padrón municipal, tablas provinciales 2854–2909"
43163,1998,20002,"INE, Padrón municipal, tablas provinciales 2854–2909"
43163,1999,21097,"INE, Padrón municipal, tablas provinciales 2854–2909"
43163,2000,22543,"INE, Padrón municipal, tablas provinciales 2854–2909"
43163,2001,23774,"INE, Padrón municipal, tablas provinciales 2854–2909"
43163,2002,24997,"INE, Padrón municipal, tablas provinciales 2854–2909"
43163,2003,26820,"INE, Padrón municipal, tablas provinciales 2854–2909"
43163,2004,28147,"INE, Padrón municipal, tablas provinciales 2854–2909"
43163,2005,30225,"INE, Padrón municipal, tablas provinciales 2854–2909"
43163,2006,31953,"INE, Padrón municipal, tablas provinciales 2854–2909"
43163,2007,33340,"INE, Padrón municipal, tablas provinciales 2854–2909"
43163,2008,34931,"INE, Padrón municipal, tablas provinciales 2854–2909"
43163,2009,35821,"INE, Padrón municipal, tablas provinciales 2854–2909"
43163,2010,36068,"INE, Padrón municipal, tablas provinciales 2854–2909"
43163,2011,36453,"INE, Padrón municipal, tablas provinciales 2854–2909"
43163,2012,36647,"INE, Padrón municipal, tablas provinciales 2854–2909"
43163,2013,36747,"INE, Padrón municipal, tablas provinciales 2854–2909"
43163,2014,36719,"INE, Padrón municipal, tablas provinciales 2854–2909"
43163,2015,36558,"INE, Padrón municipal, tablas provinciales 2854–2909"
43163,2016,36482,"INE, Padrón municipal, tablas provinciales 2854–2909"
43163,2017,36568,"INE, Padrón municipal, tablas provinciales 2854–2909"
43163,2018,37153,"INE, Padrón municipal, tablas provinciales 2854–2909"
43163,2019,37606,"INE, Padrón municipal, tablas provinciales 2854–2909"
43163,2020,38373,"INE, Padrón municipal, tablas provinciales 2854–2909"
43163,2021,38891,"INE, Padrón municipal, tablas provinciales 2854–2909"
43163,2022,39072,"INE, Padrón municipal, tablas provinciales 2854–2909"
43163,2023,39601,"INE, Padrón municipal, tablas provinciales 2854–2909"
43163,2024,40440,"INE, Padrón municipal, tablas provinciales 2854–2909"
43163,2025,41133,"INE, Padrón municipal, tablas provinciales 2854–2909"
43905,1996,10708,"INE, Padrón municipal, tablas provinciales 2854–2909"
43905,1998,11499,"INE, Padrón municipal, tablas provinciales 2854–2909"
43905,1999,12267,"INE, Padrón municipal, tablas provinciales 2854–2909"
43905,2000,13059,"INE, Padrón municipal, tablas provinciales 2854–2909"
43905,2001,13952,"INE, Padrón municipal, tablas provinciales 2854–2909"
43905,2002,15360,"INE, Padrón municipal, tablas provinciales 2854–2909"
43905,2003,16952,"INE, Padrón municipal, tablas provinciales 2854–2909"
43905,2004,18238,"INE, Padrón municipal, tablas provinciales 2854–2909"
43905,2005,20139,"INE, Padrón municipal, tablas provinciales 2854–2909"
43905,2006,22162,"INE, Padrón municipal, tablas provinciales 2854–2909"
43905,2007,23398,"INE, Padrón municipal, tablas provinciales 2854–2909"
43905,2008,25754,"INE, Padrón municipal, tablas provinciales 2854–2909"
43905,2009,26649,"INE, Padrón municipal, tablas provinciales 2854–2909"
43905,2010,27016,"INE, Padrón municipal, tablas provinciales 2854–2909"
43905,2011,26193,"INE, Padrón municipal, tablas provinciales 2854–2909"
43905,2012,26601,"INE, Padrón municipal, tablas provinciales 2854–2909"
43905,2013,26752,"INE, Padrón municipal, tablas provinciales 2854–2909"
43905,2014,26558,"INE, Padrón municipal, tablas provinciales 2854–2909"
43905,2015,26459,"INE, Padrón municipal, tablas provinciales 2854–2909"
43905,2016,26386,"INE, Padrón municipal, tablas provinciales 2854–2909"
43905,2017,26233,"INE, Padrón municipal, tablas provinciales 2854–2909"
43905,2018,26775,"INE, Padrón municipal, tablas provinciales 2854–2909"
43905,2019,27476,"INE, Padrón municipal, tablas provinciales 2854–2909"
43905,2020,28526,"INE, Padrón municipal, tablas provinciales 2854–2909"
43905,2021,28512,"INE, Padrón municipal, tablas provinciales 2854–2909"
43905,2022,29028,"INE, Padrón municipal, tablas provinciales 2854–2909"
43905,2023,30224,"INE, Padrón municipal, tablas provinciales 2854–2909"
43905,2024,30810,"INE, Padrón municipal, tablas provinciales 2854–2909"
43905,2025,31491,"INE, Padrón municipal, tablas provinciales 2854–2909"
44216,1996,28994,"INE, Padrón municipal, tablas provinciales 2854–2909"
44216,1998,29320,"INE, Padrón municipal, tablas provinciales 2854–2909"
44216,1999,30047,"INE, Padrón municipal, tablas provinciales 2854–2909"
44216,2000,30491,"INE, Padrón municipal, tablas provinciales 2854–2909"
44216,2001,30789,"INE, Padrón municipal, tablas provinciales 2854–2909"
44216,2002,31506,"INE, Padrón municipal, tablas provinciales 2854–2909"
44216,2003,32304,"INE, Padrón municipal, tablas provinciales 2854–2909"
44216,2004,32580,"INE, Padrón municipal, tablas provinciales 2854–2909"
44216,2005,33238,"INE, Padrón municipal, tablas provinciales 2854–2909"
44216,2006,33673,"INE, Padrón municipal, tablas provinciales 2854–2909"
44216,2007,34236,"INE, Padrón municipal, tablas provinciales 2854–2909"
44216,2008,35037,"INE, Padrón municipal, tablas provinciales 2854–2909"
44216,2009,35396,"INE, Padrón municipal, tablas provinciales 2854–2909"
44216,2010,35241,"INE, Padrón municipal, tablas provinciales 2854–2909"
44216,2011,35288,"INE, Padrón municipal, tablas provinciales 2854–2909"
44216,2012,35841,"INE, Padrón municipal, tablas provinciales 2854–2909"
44216,2013,35961,"INE, Padrón municipal, tablas provinciales 2854–2909"
44216,2014,35675,"INE, Padrón municipal, tablas provinciales 2854–2909"
44216,2015,35590,"INE, Padrón municipal, tablas provinciales 2854–2909"
44216,2016,35564,"INE, Padrón municipal, tablas provinciales 2854–2909"
44216,2017,35484,"INE, Padrón municipal, tablas provinciales 2854–2909"
44216,2018,35691,"INE, Padrón municipal, tablas provinciales 2854–2909"
44216,2019,35890,"INE, Padrón municipal, tablas provinciales 2854–2909"
44216,2020,36240,"INE, Padrón municipal, tablas provinciales 2854–2909"
44216,2021,35994,"INE, Padrón municipal, tablas provinciales 2854–2909"
44216,2022,35900,"INE, Padrón municipal, tablas provinciales 2854–2909"
44216,2023,36267,"INE, Padrón municipal, tablas provinciales 2854–2909"
44216,2024,36713,"INE, Padrón municipal, tablas provinciales 2854–2909"
44216,2025,36655,"INE, Padrón municipal, tablas provinciales 2854–2909"
45081,1996,9743,"INE, Padrón municipal, tablas provinciales 2854–2909"
45081,1998,9930,"INE, Padrón municipal, tablas provinciales 2854–2909"
45081,1999,10106,"INE, Padrón municipal, tablas provinciales 2854–2909"
45081,2000,10347,"INE, Padrón municipal, tablas provinciales 2854–2909"
45081,2001,10940,"INE, Padrón municipal, tablas provinciales 2854–2909"
45081,2002,11736,"INE, Padrón municipal, tablas provinciales 2854–2909"
45081,2003,12704,"INE, Padrón municipal, tablas provinciales 2854–2909"
45081,2004,13692,"INE, Padrón municipal, tablas provinciales 2854–2909"
45081,2005,14771,"INE, Padrón municipal, tablas provinciales 2854–2909"
45081,2006,15830,"INE, Padrón municipal, tablas provinciales 2854–2909"
45081,2007,17312,"INE, Padrón municipal, tablas provinciales 2854–2909"
45081,2008,19167,"INE, Padrón municipal, tablas provinciales 2854–2909"
45081,2009,21264,"INE, Padrón municipal, tablas provinciales 2854–2909"
45081,2010,22482,"INE, Padrón municipal, tablas provinciales 2854–2909"
45081,2011,23627,"INE, Padrón municipal, tablas provinciales 2854–2909"
45081,2012,24581,"INE, Padrón municipal, tablas provinciales 2854–2909"
45081,2013,25382,"INE, Padrón municipal, tablas provinciales 2854–2909"
45081,2014,25721,"INE, Padrón municipal, tablas provinciales 2854–2909"
45081,2015,25964,"INE, Padrón municipal, tablas provinciales 2854–2909"
45081,2016,26672,"INE, Padrón municipal, tablas provinciales 2854–2909"
45081,2017,27332,"INE, Padrón municipal, tablas provinciales 2854–2909"
45081,2018,28064,"INE, Padrón municipal, tablas provinciales 2854–2909"
45081,2019,28894,"INE, Padrón municipal, tablas provinciales 2854–2909"
45081,2020,29558,"INE, Padrón municipal, tablas provinciales 2854–2909"
45081,2021,30229,"INE, Padrón municipal, tablas provinciales 2854–2909"
45081,2022,30553,"INE, Padrón municipal, tablas provinciales 2854–2909"
45081,2023,31327,"INE, Padrón municipal, tablas provinciales 2854–2909"
45081,2024,32159,"INE, Padrón municipal, tablas provinciales 2854–2909"
45081,2025,33301,"INE, Padrón municipal, tablas provinciales 2854–2909"
45165,1996,70922,"INE, Padrón municipal, tablas provinciales 2854–2909"
45165,1998,72208,"INE, Padrón municipal, tablas provinciales 2854–2909"
45165,1999,73204,"INE, Padrón municipal, tablas provinciales 2854–2909"
45165,2000,74241,"INE, Padrón municipal, tablas provinciales 2854–2909"
45165,2001,76011,"INE, Padrón municipal, tablas provinciales 2854–2909"
45165,2002,77519,"INE, Padrón municipal, tablas provinciales 2854–2909"
45165,2003,79916,"INE, Padrón municipal, tablas provinciales 2854–2909"
45165,2004,80305,"INE, Padrón municipal, tablas provinciales 2854–2909"
45165,2005,82975,"INE, Padrón municipal, tablas provinciales 2854–2909"
45165,2006,83793,"INE, Padrón municipal, tablas provinciales 2854–2909"
45165,2007,85549,"INE, Padrón municipal, tablas provinciales 2854–2909"
45165,2008,87763,"INE, Padrón municipal, tablas provinciales 2854–2909"
45165,2009,88856,"INE, Padrón municipal, tablas provinciales 2854–2909"
45165,2010,88986,"INE, Padrón municipal, tablas provinciales 2854–2909"
45165,2011,88674,"INE, Padrón municipal, tablas provinciales 2854–2909"
45165,2012,88755,"INE, Padrón municipal, tablas provinciales 2854–2909"
45165,2013,88548,"INE, Padrón municipal, tablas provinciales 2854–2909"
45165,2014,86779,"INE, Padrón municipal, tablas provinciales 2854–2909"
45165,2015,85150,"INE, Padrón municipal, tablas provinciales 2854–2909"
45165,2016,84119,"INE, Padrón municipal, tablas provinciales 2854–2909"
45165,2017,83303,"INE, Padrón municipal, tablas provinciales 2854–2909"
45165,2018,83009,"INE, Padrón municipal, tablas provinciales 2854–2909"
45165,2019,83417,"INE, Padrón municipal, tablas provinciales 2854–2909"
45165,2020,83663,"INE, Padrón municipal, tablas provinciales 2854–2909"
45165,2021,83477,"INE, Padrón municipal, tablas provinciales 2854–2909"
45165,2022,83247,"INE, Padrón municipal, tablas provinciales 2854–2909"
45165,2023,84137,"INE, Padrón municipal, tablas provinciales 2854–2909"
45165,2024,84738,"INE, Padrón municipal, tablas provinciales 2854–2909"
45165,2025,83803,"INE, Padrón municipal, tablas provinciales 2854–2909"
45168,1996,66006,"INE, Padrón municipal, tablas provinciales 2854–2909"
45168,1998,66989,"INE, Padrón municipal, tablas provinciales 2854–2909"
45168,1999,67617,"INE, Padrón municipal, tablas provinciales 2854–2909"
45168,2000,68537,"INE, Padrón municipal, tablas provinciales 2854–2909"
45168,2001,69450,"INE, Padrón municipal, tablas provinciales 2854–2909"
45168,2002,70893,"INE, Padrón municipal, tablas provinciales 2854–2909"
45168,2003,72549,"INE, Padrón municipal, tablas provinciales 2854–2909"
45168,2004,73485,"INE, Padrón municipal, tablas provinciales 2854–2909"
45168,2005,75533,"INE, Padrón municipal, tablas provinciales 2854–2909"
45168,2006,77601,"INE, Padrón municipal, tablas provinciales 2854–2909"
45168,2007,78618,"INE, Padrón municipal, tablas provinciales 2854–2909"
45168,2008,80810,"INE, Padrón municipal, tablas provinciales 2854–2909"
45168,2009,82291,"INE, Padrón municipal, tablas provinciales 2854–2909"
45168,2010,82489,"INE, Padrón municipal, tablas provinciales 2854–2909"
45168,2011,83108,"INE, Padrón municipal, tablas provinciales 2854–2909"
45168,2012,84019,"INE, Padrón municipal, tablas provinciales 2854–2909"
45168,2013,83593,"INE, Padrón municipal, tablas provinciales 2854–2909"
45168,2014,83334,"INE, Padrón municipal, tablas provinciales 2854–2909"
45168,2015,83226,"INE, Padrón municipal, tablas provinciales 2854–2909"
45168,2016,83459,"INE, Padrón municipal, tablas provinciales 2854–2909"
45168,2017,83741,"INE, Padrón municipal, tablas provinciales 2854–2909"
45168,2018,84282,"INE, Padrón municipal, tablas provinciales 2854–2909"
45168,2019,84873,"INE, Padrón municipal, tablas provinciales 2854–2909"
45168,2020,85811,"INE, Padrón municipal, tablas provinciales 2854–2909"
45168,2021,85449,"INE, Padrón municipal, tablas provinciales 2854–2909"
45168,2022,85085,"INE, Padrón municipal, tablas provinciales 2854–2909"
45168,2023,86070,"INE, Padrón municipal, tablas provinciales 2854–2909"
45168,2024,86526,"INE, Padrón municipal, tablas provinciales 2854–2909"
45168,2025,87216,"INE, Padrón municipal, tablas provinciales 2854–2909"
46005,1996,25514,"INE, Padrón municipal, tablas provinciales 2854–2909"
46005,1998,25925,"INE, Padrón municipal, tablas provinciales 2854–2909"
46005,1999,26179,"INE, Padrón municipal, tablas provinciales 2854–2909"
46005,2000,26939,"INE, Padrón municipal, tablas provinciales 2854–2909"
46005,2001,27522,"INE, Padrón municipal, tablas provinciales 2854–2909"
46005,2002,28309,"INE, Padrón municipal, tablas provinciales 2854–2909"
46005,2003,28804,"INE, Padrón municipal, tablas provinciales 2854–2909"
46005,2004,29279,"INE, Padrón municipal, tablas provinciales 2854–2909"
46005,2005,29695,"INE, Padrón municipal, tablas provinciales 2854–2909"
46005,2006,30104,"INE, Padrón municipal, tablas provinciales 2854–2909"
46005,2007,30177,"INE, Padrón municipal, tablas provinciales 2854–2909"
46005,2008,30297,"INE, Padrón municipal, tablas provinciales 2854–2909"
46005,2009,30392,"INE, Padrón municipal, tablas provinciales 2854–2909"
46005,2010,30270,"INE, Padrón municipal, tablas provinciales 2854–2909"
46005,2011,30235,"INE, Padrón municipal, tablas provinciales 2854–2909"
46005,2012,30202,"INE, Padrón municipal, tablas provinciales 2854–2909"
46005,2013,30273,"INE, Padrón municipal, tablas provinciales 2854–2909"
