componente,variable,anio,archivo,fuente,comparabilidad,cambios_metodologicos,primer_anio,ultimo_anio,frecuencia,municipios_validos,observaciones,cobertura_pct,anios_ausentes
futuro,score_riesgo_futuro,2011,data/processed/riesgo_futuro_residencial_score.csv,ADAPTECCA y tendencias de capas,no es observación anual,Versión 2.0 ANOMALY; horizonte 2041–2060 y tendencias hasta 2023. No es serie observada.,2023,2023,base prospectiva,0,0,0.0,[]
futuro,score_riesgo_futuro,2012,data/processed/riesgo_futuro_residencial_score.csv,ADAPTECCA y tendencias de capas,no es observación anual,Versión 2.0 ANOMALY; horizonte 2041–2060 y tendencias hasta 2023. No es serie observada.,2023,2023,base prospectiva,0,0,0.0,[]
futuro,score_riesgo_futuro,2013,data/processed/riesgo_futuro_residencial_score.csv,ADAPTECCA y tendencias de capas,no es observación anual,Versión 2.0 ANOMALY; horizonte 2041–2060 y tendencias hasta 2023. No es serie observada.,2023,2023,base prospectiva,0,0,0.0,[]
futuro,score_riesgo_futuro,2014,data/processed/riesgo_futuro_residencial_score.csv,ADAPTECCA y tendencias de capas,no es observación anual,Versión 2.0 ANOMALY; horizonte 2041–2060 y tendencias hasta 2023. No es serie observada.,2023,2023,base prospectiva,0,0,0.0,[]
futuro,score_riesgo_futuro,2015,data/processed/riesgo_futuro_residencial_score.csv,ADAPTECCA y tendencias de capas,no es observación anual,Versión 2.0 ANOMALY; horizonte 2041–2060 y tendencias hasta 2023. No es serie observada.,2023,2023,base prospectiva,0,0,0.0,[]
futuro,score_riesgo_futuro,2016,data/processed/riesgo_futuro_residencial_score.csv,ADAPTECCA y tendencias de capas,no es observación anual,Versión 2.0 ANOMALY; horizonte 2041–2060 y tendencias hasta 2023. No es serie observada.,2023,2023,base prospectiva,0,0,0.0,[]
futuro,score_riesgo_futuro,2017,data/processed/riesgo_futuro_residencial_score.csv,ADAPTECCA y tendencias de capas,no es observación anual,Versión 2.0 ANOMALY; horizonte 2041–2060 y tendencias hasta 2023. No es serie observada.,2023,2023,base prospectiva,0,0,0.0,[]
futuro,score_riesgo_futuro,2018,data/processed/riesgo_futuro_residencial_score.csv,ADAPTECCA y tendencias de capas,no es observación anual,Versión 2.0 ANOMALY; horizonte 2041–2060 y tendencias hasta 2023. No es serie observada.,2023,2023,base prospectiva,0,0,0.0,[]
futuro,score_riesgo_futuro,2019,data/processed/riesgo_futuro_residencial_score.csv,ADAPTECCA y tendencias de capas,no es observación anual,Versión 2.0 ANOMALY; horizonte 2041–2060 y tendencias hasta 2023. No es serie observada.,2023,2023,base prospectiva,0,0,0.0,[]
futuro,score_riesgo_futuro,2020,data/processed/riesgo_futuro_residencial_score.csv,ADAPTECCA y tendencias de capas,no es observación anual,Versión 2.0 ANOMALY; horizonte 2041–2060 y tendencias hasta 2023. No es serie observada.,2023,2023,base prospectiva,0,0,0.0,[]
futuro,score_riesgo_futuro,2021,data/processed/riesgo_futuro_residencial_score.csv,ADAPTECCA y tendencias de capas,no es observación anual,Versión 2.0 ANOMALY; horizonte 2041–2060 y tendencias hasta 2023. No es serie observada.,2023,2023,base prospectiva,0,0,0.0,[]
futuro,score_riesgo_futuro,2022,data/processed/riesgo_futuro_residencial_score.csv,ADAPTECCA y tendencias de capas,no es observación anual,Versión 2.0 ANOMALY; horizonte 2041–2060 y tendencias hasta 2023. No es serie observada.,2023,2023,base prospectiva,0,0,0.0,[]
futuro,score_riesgo_futuro,2023,data/processed/riesgo_futuro_residencial_score.csv,ADAPTECCA y tendencias de capas,no es observación anual,Versión 2.0 ANOMALY; horizonte 2041–2060 y tendencias hasta 2023. No es serie observada.,2023,2023,base prospectiva,303,303,99.01960784313725,[]
futuro,score_riesgo_futuro,2024,data/processed/riesgo_futuro_residencial_score.csv,ADAPTECCA y tendencias de capas,no es observación anual,Versión 2.0 ANOMALY; horizonte 2041–2060 y tendencias hasta 2023. No es serie observada.,2023,2023,base prospectiva,0,0,0.0,[]
futuro,score_riesgo_futuro,2025,data/processed/riesgo_futuro_residencial_score.csv,ADAPTECCA y tendencias de capas,no es observación anual,Versión 2.0 ANOMALY; horizonte 2041–2060 y tendencias hasta 2023. No es serie observada.,2023,2023,base prospectiva,0,0,0.0,[]
futuro,score_riesgo_futuro,2026,data/processed/riesgo_futuro_residencial_score.csv,ADAPTECCA y tendencias de capas,no es observación anual,Versión 2.0 ANOMALY; horizonte 2041–2060 y tendencias hasta 2023. No es serie observada.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_duracion_max_ola_calor_dias,1996,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_duracion_max_ola_calor_dias,1997,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_duracion_max_ola_calor_dias,1998,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_duracion_max_ola_calor_dias,1999,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_duracion_max_ola_calor_dias,2000,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_duracion_max_ola_calor_dias,2001,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_duracion_max_ola_calor_dias,2002,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_duracion_max_ola_calor_dias,2003,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_duracion_max_ola_calor_dias,2004,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_duracion_max_ola_calor_dias,2005,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_duracion_max_ola_calor_dias,2006,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_duracion_max_ola_calor_dias,2007,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_duracion_max_ola_calor_dias,2008,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_duracion_max_ola_calor_dias,2009,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_duracion_max_ola_calor_dias,2010,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_duracion_max_ola_calor_dias,2011,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_duracion_max_ola_calor_dias,2012,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_duracion_max_ola_calor_dias,2013,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_duracion_max_ola_calor_dias,2014,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_duracion_max_ola_calor_dias,2015,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_duracion_max_ola_calor_dias,2016,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_duracion_max_ola_calor_dias,2017,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_duracion_max_ola_calor_dias,2018,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_duracion_max_ola_calor_dias,2019,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_duracion_max_ola_calor_dias,2020,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_duracion_max_ola_calor_dias,2021,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_duracion_max_ola_calor_dias,2022,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_duracion_max_ola_calor_dias,2023,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,303,303,99.01960784313725,[]
inputs_futuro,proyeccion_duracion_max_ola_calor_dias,2024,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_duracion_max_ola_calor_dias,2025,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_duracion_max_ola_calor_dias,2026,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_grados_dia_refrigeracion,1996,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_grados_dia_refrigeracion,1997,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_grados_dia_refrigeracion,1998,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_grados_dia_refrigeracion,1999,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_grados_dia_refrigeracion,2000,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_grados_dia_refrigeracion,2001,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_grados_dia_refrigeracion,2002,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_grados_dia_refrigeracion,2003,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_grados_dia_refrigeracion,2004,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_grados_dia_refrigeracion,2005,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_grados_dia_refrigeracion,2006,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_grados_dia_refrigeracion,2007,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_grados_dia_refrigeracion,2008,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_grados_dia_refrigeracion,2009,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_grados_dia_refrigeracion,2010,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_grados_dia_refrigeracion,2011,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_grados_dia_refrigeracion,2012,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_grados_dia_refrigeracion,2013,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_grados_dia_refrigeracion,2014,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_grados_dia_refrigeracion,2015,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_grados_dia_refrigeracion,2016,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_grados_dia_refrigeracion,2017,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_grados_dia_refrigeracion,2018,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_grados_dia_refrigeracion,2019,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_grados_dia_refrigeracion,2020,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_grados_dia_refrigeracion,2021,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_grados_dia_refrigeracion,2022,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_grados_dia_refrigeracion,2023,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,303,303,99.01960784313725,[]
inputs_futuro,proyeccion_grados_dia_refrigeracion,2024,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_grados_dia_refrigeracion,2025,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_grados_dia_refrigeracion,2026,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_racha_seca_max_dias,1996,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_racha_seca_max_dias,1997,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_racha_seca_max_dias,1998,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_racha_seca_max_dias,1999,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_racha_seca_max_dias,2000,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_racha_seca_max_dias,2001,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_racha_seca_max_dias,2002,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_racha_seca_max_dias,2003,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_racha_seca_max_dias,2004,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_racha_seca_max_dias,2005,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_racha_seca_max_dias,2006,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_racha_seca_max_dias,2007,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_racha_seca_max_dias,2008,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_racha_seca_max_dias,2009,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_racha_seca_max_dias,2010,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_racha_seca_max_dias,2011,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_racha_seca_max_dias,2012,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_racha_seca_max_dias,2013,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_racha_seca_max_dias,2014,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_racha_seca_max_dias,2015,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_racha_seca_max_dias,2016,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_racha_seca_max_dias,2017,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_racha_seca_max_dias,2018,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
inputs_futuro,proyeccion_racha_seca_max_dias,2019,data/processed/indicadores_riesgo_futuro.csv,ADAPTECCA y tendencias de capas,no es observación anual,Clima proyectado y tendencias de periodos diferentes; excluir de IPR histórico observado.,2023,2023,base prospectiva,0,0,0.0,[]
