cod_ine,anio,ipr_score,ipr_percentile,rank,delta_ipr,delta_since_start,rank_change,calculation_version,dataset_sha256
28006,2021,57.789855072463766,63.04347826086956,103,-9.4842284739983,-9.4842284739983,55.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28006,2022,71.96291560102301,85.14492753623189,42,14.173060528559247,4.688832054560947,-61.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28006,2023,59.6227621483376,66.66666666666667,93,-12.340153452685414,-7.651321398124466,51.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28007,2020,60.44330775788577,71.3768115942029,80,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28007,2021,55.62659846547315,59.42028985507246,113,-4.816709292412618,-4.816709292412618,33.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28007,2022,63.554987212276224,73.55072463768116,74,7.928388746803073,3.1116794543904547,-39.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28007,2023,65.51577152600171,78.6231884057971,60,1.9607843137254903,5.072463768115945,-14.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28013,2020,41.38959931798807,29.347826086956523,196,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28013,2021,48.40153452685422,46.3768115942029,149,7.011935208866149,7.011935208866149,-47.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28013,2022,46.994884910485936,44.927536231884055,153,-1.4066496163682842,5.605285592497864,4.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28013,2023,49.808184143222505,47.10144927536232,147,2.8132992327365685,8.418584825234433,-6.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28014,2020,63.61892583120205,77.89855072463769,62,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28014,2021,46.70716112531969,42.391304347826086,160,-16.911764705882355,-16.911764705882355,98.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28014,2022,51.68371696504689,54.34782608695652,127,4.976555839727197,-11.935208866155158,-33.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28014,2023,40.792838874680314,31.52173913043478,190,-10.890878090366577,-22.826086956521735,63.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28022,2020,48.19906223358909,42.391304347826086,160,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28022,2021,45.19394714407502,39.492753623188406,168,-3.005115089514071,-3.005115089514071,8.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28022,2022,40.85677749360614,31.52173913043478,190,-4.33716965046888,-7.342284739982951,22.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28022,2023,44.75703324808184,40.21739130434783,166,3.900255754475701,-3.4420289855072497,-24.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28045,2020,52.24850809889173,55.43478260869565,124,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28045,2021,45.84398976982097,41.1231884057971,163,-6.404518329070761,-6.404518329070761,39.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28045,2022,50.554134697357206,51.44927536231884,135,4.710144927536234,-1.694373401534527,-28.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28045,2023,54.81670929241262,59.05797101449275,114,4.262574595055412,2.568201193520885,-21.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28047,2020,68.38235294117648,84.05797101449275,45,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28047,2021,63.08610400682012,73.18840579710145,75,-5.296248934356356,-5.296248934356356,30.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28047,2022,62.21227621483376,71.3768115942029,80,-0.8738277919863648,-6.170076726342721,5.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28047,2023,51.64109121909634,51.81159420289855,134,-10.571184995737418,-16.74126172208014,54.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28049,2020,61.14663256606991,72.46376811594203,77,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28049,2021,56.308610400682014,61.594202898550726,107,-4.838022165387898,-4.838022165387898,30.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28049,2022,68.27578857630009,79.71014492753623,57,11.967178175618074,7.129156010230176,-50.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28049,2023,60.76300085251492,71.3768115942029,80,-7.512787723785166,-0.3836317135549905,23.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28058,2020,57.65132139812447,64.4927536231884,99,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28058,2021,45.130008525149194,38.768115942028984,170,-12.52131287297528,-12.52131287297528,71.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28058,2022,62.14833759590793,70.65217391304348,82,17.01832907075874,4.497016197783459,-88.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28058,2023,36.56223358908781,25.72463768115942,206,-25.586104006820122,-21.089087809036663,124.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28061,2020,39.109121909633416,27.17391304347826,202,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28061,2021,43.595481670929246,36.95652173913044,175,4.48635976129583,4.48635976129583,-27.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28061,2022,58.631713554987215,66.30434782608695,94,15.036231884057969,19.5225916453538,-81.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28061,2023,38.491048593350385,27.89855072463768,200,-20.14066496163683,-0.6180733162830307,106.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28065,2020,61.8073316283035,73.91304347826087,73,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28065,2021,68.13725490196079,81.52173913043478,52,6.329923273657286,6.329923273657286,-21.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28065,2022,71.02514919011082,82.6086956521739,49,2.8878942881500365,9.217817561807323,-3.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28065,2023,49.669650468883205,46.3768115942029,149,-21.35549872122762,-12.137681159420296,100.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28074,2020,53.410059676044334,56.52173913043478,121,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28074,2021,53.54859335038363,55.79710144927536,123,0.13853367433929975,0.13853367433929975,2.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28074,2022,57.41687979539642,63.768115942028984,101,3.868286445012785,4.006820119352085,-22.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28074,2023,44.71440750213129,39.85507246376812,167,-12.702472293265131,-8.695652173913047,66.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28079,2020,61.754049445865306,73.55072463768116,74,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28079,2021,78.32480818414322,94.20289855072464,17,16.570758738277917,16.570758738277917,-57.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28079,2022,84.94245524296676,96.01449275362319,12,6.617647058823536,23.188405797101453,-5.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28079,2023,68.84057971014494,82.2463768115942,50,-16.101875532821822,7.086530264279631,38.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28080,2020,63.06479113384484,76.08695652173913,67,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28080,2021,57.03324808184143,62.31884057971015,105,-6.031543052003414,-6.031543052003414,38.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28080,2022,51.534526854219955,53.80434782608695,128,-5.498721227621473,-11.530264279624888,23.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28080,2023,54.497016197783466,58.333333333333336,116,2.9624893435635116,-8.567774936061376,-12.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28092,2020,54.6994884910486,57.971014492753625,117,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28092,2021,55.434782608695656,59.05797101449275,114,0.735294117647058,0.735294117647058,-3.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28092,2022,62.489343563512364,71.73913043478261,79,7.054560954816708,7.789855072463766,-35.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28092,2023,47.47442455242967,44.56521739130435,154,-15.014919011082696,-7.225063938618931,75.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28106,2020,48.41219096334186,43.11594202898551,158,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28106,2021,37.77706734867861,28.6231884057971,198,-10.63512361466325,-10.63512361466325,40.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28106,2022,56.82011935208866,61.95652173913044,106,19.043052003410054,8.407928388746804,-92.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28106,2023,44.77834612105712,40.57971014492754,165,-12.041773231031542,-3.633844842284738,59.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28113,2020,56.29795396419438,60.869565217391305,109,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28113,2021,58.03495311167946,63.405797101449274,102,1.7369991474850792,1.7369991474850792,-7.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28113,2022,46.547314578005114,43.47826086956522,157,-11.487638533674343,-9.750639386189263,55.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28113,2023,35.13427109974425,21.014492753623188,219,-11.413043478260867,-21.16368286445013,62.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28115,2020,56.852088661551576,61.594202898550726,107,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28115,2021,53.250213128729754,55.43478260869565,124,-3.601875532821822,-3.601875532821822,17.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28115,2022,42.51918158567775,35.14492753623188,180,-10.731031543052005,-14.332907075873827,56.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28115,2023,56.71355498721228,61.231884057971016,108,14.194373401534527,-0.13853367433929975,-72.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28123,2020,59.23913043478261,68.47826086956522,88,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28123,2021,45.26854219948849,39.85507246376812,167,-13.970588235294116,-13.970588235294116,79.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28123,2022,63.97058823529412,74.27536231884058,72,18.70204603580563,4.731457800511514,-95.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28123,2023,41.890451832907075,35.507246376811594,179,-22.080136402387048,-17.348678601875534,107.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28127,2020,56.969309462915604,61.95652173913044,106,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28127,2021,52.62148337595908,52.89855072463768,131,-4.347826086956523,-4.347826086956523,25.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28127,2022,53.7617220801364,58.69565217391305,115,1.140238704177321,-3.2075873827792023,-16.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28127,2023,35.33674339300938,21.920289855072465,216,-18.424978687127023,-21.632566069906225,101.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28130,2020,48.60400682011935,45.289855072463766,152,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28130,2021,39.04518329070759,30.434782608695652,193,-9.558823529411761,-9.558823529411761,41.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28130,2022,50.89514066496164,51.81159420289855,134,11.849957374254046,2.2911338448422853,-59.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28130,2023,33.64236999147485,18.840579710144926,225,-17.252770673486786,-14.961636828644501,91.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28134,2020,56.234015345268546,60.507246376811594,110,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28134,2021,65.08951406649616,77.17391304347827,64,8.855498721227619,8.855498721227619,-46.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28134,2022,79.19863597612958,91.30434782608695,25,14.109121909633416,22.964620630861035,-39.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28134,2023,60.65643648763854,70.47101449275362,82,-18.542199488491043,4.422421142369991,57.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28148,2020,63.57630008525149,77.53623188405797,63,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28148,2021,59.12190963341859,65.57971014492753,96,-4.4543904518329,-4.4543904518329,33.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28148,2022,57.352941176470594,63.405797101449274,102,-1.768968456947995,-6.223358908780895,6.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28148,2023,60.709718670076725,71.01449275362319,81,3.356777493606131,-2.866581415174764,-21.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28161,2020,60.01705029838023,70.28985507246377,83,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28161,2021,43.88320545609548,37.68115942028985,173,-16.133844842284745,-16.133844842284745,90.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28161,2022,58.333333333333336,64.85507246376811,98,14.450127877237854,-1.6837169650468908,-75.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28161,2023,43.456947996589946,37.68115942028985,173,-14.87638533674339,-16.56010230179028,75.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28181,2020,47.55967604433078,41.30434782608695,163,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28181,2021,46.82438192668372,42.93478260869565,158,-0.735294117647058,-0.735294117647058,-5.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28181,2022,52.36572890025575,55.43478260869565,124,5.541346973572033,4.806052855924975,-34.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28181,2023,43.62745098039216,38.04347826086956,172,-8.738277919863592,-3.932225063938617,48.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28903,2020,56.15942028985507,60.14492753623188,111,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28903,2021,41.00596760443308,32.971014492753625,186,-15.153452685421989,-15.153452685421989,75.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28903,2022,53.64450127877238,58.15217391304348,116,12.6385336743393,-2.5149190110826893,-70.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
28903,2023,46.39812446717818,42.7536231884058,159,-7.246376811594203,-9.761295822676892,43.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
29007,2020,70.11935208866156,86.23188405797102,39,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
29007,2021,53.55924978687127,56.15942028985507,122,-16.560102301790288,-16.560102301790288,83.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
29007,2022,72.50639386189258,86.23188405797102,39,18.947144075021306,2.3870417732310187,-83.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
29007,2023,64.33290707587383,76.81159420289855,65,-8.173486786018742,-5.786445012787723,26.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
29015,2020,50.02131287297527,50.0,139,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
29015,2021,27.291133844842285,12.318840579710145,243,-22.730179028132987,-22.730179028132987,104.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
29015,2022,40.48380221653879,31.159420289855074,191,13.192668371696506,-9.537510656436481,-52.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
29015,2023,34.52685421994885,19.92753623188406,222,-5.956947996589939,-15.49445865302642,31.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
29025,2020,78.93222506393863,94.20289855072464,17,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
29025,2021,78.17561807331629,93.47826086956522,19,-0.7566069906223447,-0.7566069906223447,2.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
29025,2022,84.1219096334186,95.28985507246377,14,5.94629156010231,5.189684569479965,-5.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
29025,2023,88.49104859335038,98.91304347826087,4,4.369138959931789,9.558823529411754,-10.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
29051,2020,86.12531969309464,99.27536231884058,3,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
29051,2021,76.98209718670077,92.7536231884058,21,-9.143222506393869,-9.143222506393869,18.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
29051,2022,95.71611253196932,100.0,1,18.734015345268546,9.590792838874677,-20.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
29051,2023,83.66368286445012,95.65217391304348,13,-12.052429667519192,-2.461636828644515,12.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
29054,2020,62.89428815004263,75.3623188405797,69,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
29054,2021,76.6837169650469,92.3913043478261,22,13.789428815004271,13.789428815004271,-47.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
29054,2022,85.72037510656438,96.73913043478261,10,9.036658141517478,22.82608695652175,-12.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
29054,2023,72.02685421994886,85.8695652173913,40,-13.693520886615516,9.132566069906233,30.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
29067,2020,81.30861040068201,96.01449275362319,12,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
29067,2021,88.59761295822678,99.27536231884058,3,7.289002557544762,7.289002557544762,-9.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
29067,2022,84.59079283887468,95.65217391304348,13,-4.006820119352099,3.282182438192663,10.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
29067,2023,90.57971014492755,99.6376811594203,2,5.988917306052869,9.271099744245532,-11.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
29069,2020,77.08866155157716,93.47826086956522,19,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
29069,2021,75.51150895140665,90.94202898550725,26,-1.577152600170507,-1.577152600170507,7.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
29069,2022,86.04006820119352,97.10144927536231,9,10.528559249786866,8.95140664961636,-17.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
29069,2023,83.07757885763002,95.28985507246377,14,-2.9624893435635045,5.988917306052855,5.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
29070,2020,80.56265984654732,95.65217391304348,13,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
29070,2021,79.84867860187553,95.28985507246377,14,-0.7139812446717855,-0.7139812446717855,1.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
29070,2022,94.82097186700767,98.91304347826087,4,14.972293265132137,14.258312020460352,-10.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
29070,2023,82.9070758738278,94.56521739130434,16,-11.913895993179878,2.3444160272804737,12.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
29082,2020,69.14961636828644,85.14492753623189,42,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
29082,2021,82.01193520886616,96.73913043478261,10,12.862318840579718,12.862318840579718,-32.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
29082,2022,93.05200341005968,98.55072463768116,5,11.04006820119352,23.90238704177324,-5.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
