cod_ine,anio,edad_media,pct_hogares_unipersonales,pct_mayor_65,pct_menor_18,pct_poblacion_espanola,tamano_medio_hogar
30039,2019,39.0,22.3,14.0,21.2,79.9,3.0
30039,2020,39.3,22.1,14.1,20.8,81.2,2.9
30039,2021,39.5,22.4,14.2,20.6,81.9,2.9
30039,2022,39.6,21.6,14.1,19.8,80.9,3.0
30039,2023,39.8,21.6,14.2,19.6,81.5,3.0
30043,2015,39.3,22.3,15.2,21.7,93.3,2.8
30043,2016,39.5,22.2,15.3,21.4,93.7,2.8
30043,2017,39.7,22.5,15.5,21.3,93.2,2.8
30043,2018,40.0,22.6,15.8,21.0,92.8,2.8
30043,2019,40.3,22.8,16.0,20.6,92.1,2.8
30043,2020,40.6,23.3,16.3,20.3,91.5,2.8
30043,2021,40.8,23.5,16.3,19.9,91.1,2.7
30043,2022,41.0,23.9,16.8,19.6,90.6,2.7
30043,2023,41.2,23.9,17.1,19.4,89.9,2.7
31201,2015,43.6,30.3,21.4,16.8,90.8,2.5
31201,2016,43.7,30.3,21.6,16.9,90.9,2.5
31201,2017,43.8,30.9,21.8,16.9,90.2,2.5
31201,2018,43.9,31.0,21.9,16.7,89.5,2.5
31201,2019,44.1,31.4,22.0,16.5,88.6,2.5
31201,2020,44.3,31.9,22.2,16.3,88.7,2.5
31201,2021,44.5,32.2,22.4,16.1,88.7,2.5
31201,2022,44.5,32.3,22.5,15.9,87.5,2.5
31201,2023,44.6,32.4,22.7,15.7,86.7,2.5
31232,2015,41.4,29.4,17.3,18.8,87.7,2.5
31232,2016,41.5,26.4,17.5,19.0,88.1,2.6
31232,2017,41.7,26.4,17.8,18.9,87.4,2.6
31232,2018,41.7,25.9,17.7,18.9,86.1,2.6
31232,2019,41.7,25.8,17.8,19.0,84.6,2.7
31232,2020,41.8,25.6,18.0,19.1,84.6,2.7
31232,2021,42.0,25.9,18.3,18.9,84.0,2.7
31232,2022,42.1,25.9,18.4,18.8,83.4,2.7
31232,2023,42.2,26.1,18.6,18.7,82.0,2.7
32054,2015,45.8,30.7,24.3,14.6,95.6,2.4
32054,2016,46.1,30.7,24.7,14.6,95.7,2.4
32054,2017,46.4,31.4,25.1,14.6,95.4,2.3
32054,2018,46.6,32.2,25.4,14.6,94.9,2.3
32054,2019,46.8,32.2,25.5,14.6,94.1,2.3
32054,2020,47.1,32.6,25.8,14.4,93.9,2.3
32054,2021,47.4,33.3,26.1,14.3,93.7,2.3
32054,2022,47.5,33.7,26.3,14.0,92.6,2.3
32054,2023,47.5,34.2,26.5,13.9,91.8,2.2
33004,2015,46.5,30.1,23.4,13.7,96.5,2.3
33004,2016,46.8,30.1,23.8,13.7,96.6,2.3
33004,2017,47.2,30.8,24.4,13.6,96.6,2.3
33004,2018,47.5,31.5,24.9,13.5,96.4,2.3
33004,2019,47.9,31.9,25.4,13.3,96.0,2.3
33004,2020,48.2,32.5,25.9,13.1,95.8,2.2
33004,2021,48.6,32.5,26.6,12.9,95.9,2.2
33004,2022,48.7,32.9,27.0,12.7,95.2,2.2
33004,2023,48.9,33.2,27.7,12.6,94.4,2.2
33024,2015,46.8,31.6,24.5,13.4,95.5,2.3
33024,2016,47.1,31.6,25.0,13.5,95.7,2.3
33024,2017,47.3,32.3,25.5,13.5,95.5,2.3
33024,2018,47.6,32.6,25.9,13.5,95.2,2.3
33024,2019,47.8,32.7,26.3,13.4,94.7,2.2
33024,2020,48.1,33.2,26.7,13.2,94.7,2.2
33024,2021,48.4,33.7,27.3,13.0,94.6,2.2
33024,2022,48.5,34.0,27.5,12.9,93.7,2.2
33024,2023,48.7,34.3,27.8,12.7,93.1,2.2
33031,2015,47.4,31.1,23.9,12.4,97.6,2.3
33031,2016,47.6,31.7,24.2,12.4,97.8,2.2
33031,2017,47.9,32.6,24.8,12.4,97.7,2.2
33031,2018,48.2,33.4,25.3,12.4,97.6,2.2
33031,2019,48.4,33.8,25.8,12.4,97.4,2.2
33031,2020,48.7,34.1,26.4,12.3,97.3,2.2
33031,2021,49.0,35.0,27.1,12.1,97.2,2.1
33031,2022,49.2,35.3,27.7,12.1,96.6,2.1
33031,2023,49.2,35.6,28.3,12.1,95.5,2.1
33037,2015,48.9,33.4,25.4,10.6,97.6,2.2
33037,2016,49.2,33.6,25.9,10.6,97.7,2.2
33037,2017,49.5,34.4,26.6,10.8,97.7,2.1
33037,2018,49.8,34.4,27.2,10.8,97.7,2.1
33037,2019,49.9,32.6,27.7,10.8,97.6,2.2
33037,2020,50.3,33.0,28.4,10.7,97.6,2.2
33037,2021,50.5,33.5,29.3,10.7,97.6,2.2
33037,2022,50.7,34.4,30.0,10.6,97.2,2.1
33037,2023,50.9,34.8,30.5,10.6,96.7,2.1
33044,2015,45.1,31.2,21.1,14.4,94.3,2.3
33044,2016,45.4,31.4,21.6,14.5,94.5,2.3
33044,2017,45.7,31.8,22.1,14.5,94.2,2.3
33044,2018,46.0,32.5,22.6,14.5,94.0,2.3
33044,2019,46.3,32.6,23.2,14.4,93.4,2.3
33044,2020,46.6,33.0,23.9,14.3,93.4,2.3
33044,2021,47.0,33.8,24.7,14.1,93.4,2.2
33044,2022,47.1,34.0,25.0,14.0,92.5,2.2
33044,2023,47.2,34.1,25.4,13.8,91.6,2.2
33066,2015,44.5,26.4,19.7,15.0,97.1,2.5
33066,2016,44.9,26.6,20.1,14.9,97.2,2.5
33066,2017,45.1,27.2,20.6,14.9,97.1,2.5
33066,2018,45.4,27.4,21.1,14.9,97.1,2.5
33066,2019,45.8,28.0,21.7,14.7,97.0,2.4
33066,2020,46.0,28.2,22.1,14.6,96.9,2.4
33066,2021,46.3,28.7,22.6,14.6,96.8,2.4
33066,2022,46.5,29.2,23.1,14.6,96.5,2.4
33066,2023,46.7,30.5,23.5,14.5,96.3,2.3
34120,2015,44.8,30.8,21.3,15.5,96.3,2.4
34120,2016,45.1,31.0,21.9,15.5,96.3,2.3
34120,2017,45.4,31.6,22.5,15.4,96.1,2.3
34120,2018,45.7,31.9,23.0,15.4,95.7,2.3
34120,2019,46.0,32.2,23.7,15.3,95.4,2.3
34120,2020,46.4,32.7,24.4,15.1,95.3,2.3
34120,2021,46.8,33.4,25.1,14.9,95.1,2.3
34120,2022,46.9,34.1,25.7,14.8,94.4,2.2
34120,2023,47.2,34.4,26.3,14.6,93.6,2.2
35002,2015,38.0,26.9,10.3,19.9,94.1,2.8
35002,2016,38.5,26.0,10.6,19.6,94.6,2.8
35002,2017,38.9,26.5,10.8,19.2,94.2,2.8
35002,2018,39.3,26.1,11.3,18.8,93.3,2.8
35002,2019,39.7,26.1,11.6,18.5,92.8,2.8
35002,2020,40.1,26.3,11.9,18.0,93.1,2.8
35002,2021,40.5,26.8,12.4,17.5,93.2,2.7
35002,2022,41.1,27.2,13.0,17.0,92.4,2.7
35002,2023,41.5,27.3,13.5,16.4,91.9,2.7
35004,2015,37.4,26.5,10.1,19.9,83.4,2.8
35004,2016,37.6,25.4,10.2,19.9,83.6,2.8
35004,2017,37.9,25.7,10.5,19.6,82.6,2.9
35004,2018,38.2,25.4,10.7,19.1,81.6,2.9
35004,2019,38.5,25.4,11.0,18.9,80.3,2.9
35004,2020,39.0,25.8,11.6,18.4,80.5,2.9
35004,2021,39.5,26.8,12.2,18.1,81.1,2.8
35004,2022,39.8,27.1,12.5,17.5,80.6,2.8
35004,2023,39.9,26.3,12.6,17.2,79.1,2.9
35006,2015,40.8,22.9,14.8,17.4,98.3,2.8
35006,2016,41.3,22.5,15.1,17.2,98.3,2.8
35006,2017,41.6,22.7,15.3,16.8,98.0,2.8
35006,2018,42.0,23.4,15.5,16.6,97.9,2.8
35006,2019,42.3,23.7,15.7,16.2,97.7,2.8
35006,2020,42.7,23.6,16.0,15.9,97.6,2.8
35006,2021,43.1,24.2,16.3,15.4,97.6,2.7
35006,2022,43.4,24.5,16.6,14.9,97.4,2.7
35006,2023,43.8,24.7,17.0,14.4,97.3,2.7
35011,2015,38.9,24.0,11.6,18.5,96.6,2.8
35011,2016,39.3,23.3,12.0,18.4,96.5,2.8
35011,2017,39.8,23.4,12.6,18.1,96.1,2.8
35011,2018,40.1,23.4,12.8,17.8,95.3,2.8
35011,2019,40.5,23.5,13.1,17.4,94.8,2.8
35011,2020,40.9,23.8,13.5,17.1,94.5,2.8
35011,2021,41.5,24.5,14.0,16.5,94.4,2.8
35011,2022,41.8,24.3,14.4,16.1,94.2,2.8
35011,2023,42.2,24.3,14.8,15.5,94.1,2.8
35014,2015,38.0,34.0,9.4,17.5,57.9,2.5
35014,2016,37.9,27.7,9.3,18.2,57.6,2.6
35014,2017,38.2,33.7,9.6,17.7,56.7,2.6
35014,2018,38.9,32.4,10.2,17.2,56.0,2.6
35014,2019,39.4,32.5,10.7,16.7,55.1,2.6
35014,2020,39.9,32.4,11.4,16.6,55.1,2.6
35014,2021,40.5,32.7,12.0,16.2,55.7,2.5
35014,2022,40.8,32.4,12.6,15.9,55.2,2.5
35014,2023,41.2,32.7,12.9,15.6,54.4,2.5
35016,2015,42.2,26.0,17.1,16.1,93.5,2.7
35016,2016,42.7,25.3,17.6,15.9,93.6,2.7
35016,2017,42.9,26.4,18.0,15.6,93.2,2.7
35016,2018,43.2,26.8,18.3,15.3,92.8,2.7
35016,2019,43.6,27.0,18.7,14.9,92.4,2.7
35016,2020,44.0,27.4,19.2,14.5,92.5,2.6
35016,2021,44.4,28.0,19.6,14.1,92.4,2.6
35016,2022,44.7,28.4,20.0,13.7,92.2,2.6
35016,2023,45.0,28.8,20.4,13.3,91.6,2.6
35017,2015,36.3,27.7,8.2,21.1,85.4,2.7
35017,2016,36.7,26.3,8.6,20.9,85.7,2.7
35017,2017,37.1,27.2,8.9,20.7,85.3,2.7
35017,2018,37.5,26.8,9.3,20.2,83.9,2.7
35017,2019,37.8,26.2,9.6,19.9,82.9,2.7
35017,2020,38.3,26.7,10.1,19.6,83.0,2.7
35017,2021,38.8,26.9,10.6,19.0,83.3,2.7
35017,2022,39.1,26.9,11.1,18.3,82.1,2.7
35017,2023,39.5,26.8,11.4,17.8,80.9,2.7
35019,2015,40.9,37.1,13.2,15.2,72.2,2.4
35019,2016,41.0,33.6,13.3,15.5,72.8,2.4
35019,2017,41.5,36.1,14.1,15.1,72.6,2.4
35019,2018,41.9,35.9,14.9,14.9,72.7,2.4
35019,2019,42.3,35.8,15.5,14.5,72.6,2.4
35019,2020,42.9,36.4,16.3,14.1,73.1,2.4
35019,2021,43.5,37.1,16.9,13.8,73.4,2.4
35019,2022,44.0,37.3,17.7,13.4,72.1,2.4
35019,2023,44.5,37.3,18.3,12.9,71.9,2.4
35022,2015,37.2,23.1,9.2,20.5,88.2,2.9
35022,2016,37.6,22.1,9.4,20.3,88.1,2.9
35022,2017,37.9,23.6,9.7,19.8,87.3,2.9
35022,2018,38.3,23.7,10.1,19.3,86.5,2.9
35022,2019,38.7,23.7,10.3,18.8,85.8,2.9
35022,2020,39.3,24.4,10.9,18.3,86.6,2.8
35022,2021,39.7,24.5,11.2,17.8,86.8,2.8
35022,2022,40.1,24.4,11.6,17.2,85.9,2.8
35022,2023,40.5,24.4,12.2,16.7,85.4,2.8
35026,2015,39.5,24.9,12.5,18.5,97.1,2.7
35026,2016,39.9,24.5,12.9,18.3,97.3,2.7
35026,2017,40.3,24.8,13.4,17.8,97.1,2.7
35026,2018,40.7,25.2,13.8,17.5,97.0,2.7
35026,2019,41.2,25.6,14.3,17.0,96.9,2.7
35026,2020,41.7,26.0,14.8,16.4,96.9,2.7
35026,2021,42.2,26.7,15.3,15.8,97.0,2.6
35026,2022,42.6,27.1,15.7,15.2,96.6,2.6
35026,2023,43.1,27.4,16.2,14.6,96.2,2.6
36008,2015,43.1,25.8,18.9,16.4,97.7,2.6
36008,2016,43.5,26.0,19.3,16.3,98.0,2.6
36008,2017,43.9,26.6,19.7,16.2,97.9,2.6
36008,2018,44.3,27.1,20.2,16.0,97.6,2.6
36008,2019,44.7,27.2,20.6,15.8,97.4,2.6
36008,2020,45.1,27.4,21.2,15.4,97.3,2.6
36008,2021,45.5,27.7,21.8,15.0,97.2,2.5
36008,2022,45.9,28.0,22.4,14.8,97.1,2.5
36008,2023,46.4,28.8,23.1,14.2,97.0,2.5
36026,2015,43.1,28.0,19.6,16.6,96.6,2.5
36026,2016,43.6,27.2,20.0,16.3,96.9,2.6
36026,2017,44.0,28.0,20.5,16.3,97.0,2.5
36026,2018,44.4,27.8,21.0,16.1,96.9,2.5
36026,2019,44.6,28.0,21.2,15.9,96.9,2.5
36026,2020,45.0,27.9,21.6,15.6,96.8,2.5
36026,2021,45.4,27.9,22.2,15.3,96.9,2.5
36026,2022,45.6,28.6,22.4,15.2,96.2,2.5
36026,2023,46.0,28.8,23.2,14.7,96.2,2.5
36038,2015,43.0,28.6,19.3,16.8,96.6,2.5
36038,2016,43.4,28.1,19.7,16.8,96.7,2.5
36038,2017,43.6,29.1,20.1,16.8,96.5,2.4
36038,2018,43.9,29.1,20.5,16.7,96.2,2.5
36038,2019,44.3,29.3,20.9,16.5,95.8,2.4
36038,2020,44.6,29.4,21.4,16.3,95.8,2.4
36038,2021,45.0,30.4,22.0,15.9,95.7,2.4
36038,2022,45.3,31.1,22.3,15.7,95.2,2.4
36038,2023,45.6,31.4,22.8,15.4,94.6,2.4
36045,2015,44.2,19.6,20.7,15.4,98.4,2.9
36045,2016,44.5,19.9,21.2,15.4,98.5,2.8
36045,2017,44.9,20.7,21.8,15.2,98.5,2.8
36045,2018,45.3,21.4,22.3,15.0,98.3,2.8
36045,2019,45.7,21.4,23.0,14.9,98.1,2.8
36045,2020,46.0,21.8,23.4,14.6,98.1,2.8
36045,2021,46.4,22.3,24.0,14.5,98.0,2.7
36045,2022,46.8,22.6,24.5,14.2,97.7,2.7
36045,2023,47.1,23.1,24.9,13.8,97.3,2.7
36057,2015,44.1,26.1,21.1,15.6,95.8,2.6
36057,2016,44.4,25.6,21.5,15.8,95.8,2.6
36057,2017,44.7,26.4,21.9,15.7,95.6,2.6
36057,2018,45.0,26.8,22.3,15.6,95.1,2.6
36057,2019,45.3,27.0,22.6,15.4,94.6,2.6
36057,2020,45.6,27.4,23.1,15.2,94.6,2.6
36057,2021,46.0,27.9,23.6,14.9,94.6,2.5
36057,2022,46.2,28.4,23.9,14.6,93.8,2.5
36057,2023,46.5,28.9,24.3,14.4,93.2,2.5
36060,2015,43.1,26.1,19.5,16.4,96.7,2.6
36060,2016,43.4,25.9,19.9,16.5,96.5,2.6
36060,2017,43.7,26.2,20.3,16.3,96.3,2.6
36060,2018,44.1,26.4,20.8,16.1,96.1,2.6
36060,2019,44.4,26.8,21.1,16.0,95.7,2.6
36060,2020,44.8,27.1,21.6,15.6,95.6,2.5
36060,2021,45.1,27.3,22.0,15.5,95.4,2.5
36060,2022,45.4,27.8,22.4,15.2,94.9,2.5
36060,2023,45.8,28.3,22.9,14.7,94.5,2.5
37274,2015,46.6,34.8,25.7,14.7,95.5,2.3
37274,2016,46.9,34.4,26.2,14.7,95.7,2.3
37274,2017,47.1,35.2,26.6,14.6,95.3,2.2
37274,2018,47.3,35.7,26.9,14.5,94.7,2.2
37274,2019,47.5,35.4,27.2,14.3,93.9,2.3
37274,2020,47.7,35.9,27.5,14.1,93.6,2.2
37274,2021,48.1,36.8,28.2,13.9,93.3,2.2
37274,2022,48.1,37.6,28.4,13.7,92.4,2.2
37274,2023,48.2,38.4,28.8,13.5,91.5,2.2
38001,2015,37.7,30.7,9.4,17.8,53.8,2.6
38001,2016,37.7,26.9,9.5,18.2,55.1,2.6
38001,2017,38.0,30.8,9.7,17.9,54.5,2.6
38001,2018,38.5,30.3,10.2,17.3,53.9,2.6
38001,2019,38.7,30.0,10.4,17.0,52.9,2.6
38001,2020,39.5,30.4,11.2,16.4,53.0,2.6
38001,2021,40.2,30.6,12.0,15.9,52.7,2.6
38001,2022,40.5,30.7,12.5,16.0,51.7,2.6
38001,2023,40.9,30.6,12.9,15.8,51.7,2.6
38006,2015,39.0,35.4,11.4,17.2,61.9,2.5
38006,2016,38.8,30.6,11.0,17.5,63.2,2.5
38006,2017,38.9,34.2,11.3,17.4,62.8,2.5
38006,2018,39.3,32.8,11.7,17.2,61.9,2.6
38006,2019,39.9,32.0,12.3,16.5,61.4,2.6
38006,2020,40.5,32.3,13.0,16.2,62.0,2.5
38006,2021,41.2,32.6,13.9,15.8,62.0,2.5
38006,2022,41.7,32.5,14.6,15.4,60.7,2.5
38006,2023,42.0,32.2,14.9,15.0,60.8,2.5
38011,2015,40.3,32.1,14.4,18.1,93.8,2.5
38011,2016,40.6,30.4,14.7,18.2,93.7,2.5
38011,2017,41.0,32.0,15.2,18.0,93.3,2.5
38011,2018,41.4,31.9,15.6,17.7,93.2,2.5
38011,2019,41.8,32.0,16.0,17.4,92.6,2.5
38011,2020,42.3,31.4,16.4,16.9,92.9,2.5
38011,2021,42.8,31.6,17.1,16.4,93.1,2.5
38011,2022,43.3,31.8,17.9,16.0,92.6,2.5
38011,2023,43.7,31.9,18.4,15.6,92.9,2.5
38017,2015,37.8,29.4,10.1,19.4,78.5,2.7
38017,2016,37.7,25.2,10.1,19.9,78.4,2.8
38017,2017,37.9,27.5,10.2,19.7,77.6,2.8
38017,2018,38.1,27.2,10.3,19.5,76.3,2.8
38017,2019,38.4,27.0,10.5,19.2,76.0,2.8
38017,2020,38.9,27.2,11.0,18.8,76.0,2.8
38017,2021,39.5,27.9,11.6,18.1,76.0,2.7
38017,2022,39.9,27.7,12.0,17.6,74.3,2.8
38017,2023,40.3,26.9,12.3,17.0,73.9,2.8
38023,2015,41.2,27.0,15.2,16.2,94.8,2.7
38023,2016,41.6,26.3,15.6,16.1,95.0,2.7
38023,2017,41.9,27.1,15.8,15.8,94.6,2.7
38023,2018,42.2,27.4,16.1,15.5,94.0,2.7
38023,2019,42.5,27.7,16.6,15.2,93.6,2.7
38023,2020,43.0,28.2,17.1,14.8,94.0,2.7
38023,2021,43.4,28.6,17.6,14.4,94.2,2.6
38023,2022,43.6,28.8,18.0,14.1,93.9,2.6
38023,2023,43.9,29.2,18.4,13.7,93.7,2.6
38026,2015,40.9,20.4,16.0,17.9,96.9,2.9
38026,2016,41.2,20.2,16.2,17.9,96.8,2.9
38026,2017,41.5,21.4,16.4,17.6,96.3,2.9
38026,2018,41.8,21.5,16.7,17.3,95.8,2.9
38026,2019,42.2,21.5,17.1,16.8,95.7,2.9
38026,2020,42.6,22.1,17.4,16.5,95.7,2.8
38026,2021,43.0,22.7,17.8,16.0,95.3,2.8
38026,2022,43.5,23.3,18.2,15.5,94.7,2.8
38026,2023,43.9,23.5,18.7,15.1,94.4,2.8
38028,2015,45.7,39.7,23.3,13.1,86.2,2.3
38028,2016,45.7,35.7,23.1,13.1,84.8,2.4
38028,2017,45.9,38.6,23.7,13.0,83.3,2.4
38028,2018,46.3,38.7,24.2,12.8,82.8,2.3
38028,2019,46.8,39.8,24.9,12.5,82.5,2.3
38028,2020,47.4,40.5,25.8,12.2,82.8,2.3
38028,2021,47.6,40.8,26.1,12.0,82.7,2.2
38028,2022,48.1,40.9,26.9,11.5,79.9,2.2
38028,2023,48.2,41.1,27.0,11.5,78.9,2.2
38031,2015,41.3,23.9,16.3,17.6,96.1,2.9
38031,2016,41.5,22.5,16.2,17.7,96.0,2.9
38031,2017,41.8,23.6,16.5,17.3,95.5,2.9
38031,2018,42.2,23.6,16.8,17.0,95.1,2.9
38031,2019,42.7,23.9,17.3,16.5,94.9,2.8
38031,2020,43.0,24.0,17.6,16.1,95.1,2.8
38031,2021,43.5,25.0,18.2,15.7,94.7,2.8
38031,2022,43.9,24.8,18.7,15.2,93.9,2.8
38031,2023,44.3,25.0,19.0,14.8,93.2,2.8
38038,2015,42.7,32.2,18.1,16.0,94.9,2.5
38038,2016,43.0,31.2,18.4,15.9,95.1,2.5
38038,2017,43.2,31.7,18.6,15.7,94.4,2.5
38038,2018,43.5,31.4,18.9,15.5,93.7,2.5
38038,2019,43.8,30.5,19.2,15.2,93.2,2.6
38038,2020,44.2,30.5,19.7,14.8,93.2,2.6
38038,2021,44.5,30.5,20.1,14.4,93.1,2.5
38038,2022,44.7,30.4,20.3,14.1,92.9,2.5
38038,2023,45.0,29.9,20.7,13.7,92.6,2.5
39016,2015,42.0,22.2,16.8,18.8,96.0,2.7
39016,2016,42.5,21.9,17.4,18.7,96.2,2.7
39016,2017,43.0,22.8,18.1,18.3,96.3,2.7
39016,2018,43.4,23.1,18.8,18.1,95.7,2.7
39016,2019,43.8,23.4,19.2,17.7,95.1,2.6
39016,2020,44.3,23.0,19.8,17.1,94.9,2.6
39016,2021,44.7,23.0,20.5,16.6,94.7,2.6
39016,2022,45.2,23.9,21.2,15.9,94.4,2.6
39016,2023,45.5,24.1,22.1,15.3,93.9,2.6
39020,2015,40.5,31.5,13.9,19.8,92.5,2.4
39020,2016,40.9,30.7,14.2,20.0,92.7,2.4
39020,2017,41.2,31.2,14.4,19.7,92.4,2.4
39020,2018,41.5,31.7,14.8,19.4,92.2,2.4
39020,2019,41.9,31.8,15.1,18.8,91.6,2.4
39020,2020,42.3,31.8,15.2,18.2,91.6,2.4
39020,2021,42.7,32.3,15.8,17.8,91.6,2.4
39020,2022,43.1,32.9,16.3,17.5,91.0,2.3
39020,2023,43.5,33.0,17.1,16.8,90.5,2.3
39075,2015,45.8,31.1,23.2,14.4,92.9,2.4
39075,2016,46.1,31.1,23.7,14.4,93.0,2.4
39075,2017,46.3,31.7,24.1,14.4,92.6,2.4
39075,2018,46.5,32.0,24.5,14.3,92.1,2.4
39075,2019,46.7,32.3,24.9,14.2,91.3,2.4
39075,2020,47.0,32.6,25.5,14.0,91.3,2.4
39075,2021,47.3,32.8,26.1,13.8,91.0,2.4
39075,2022,47.4,33.3,26.5,13.6,90.2,2.3
39075,2023,47.5,33.5,27.0,13.4,89.6,2.3
39087,2015,45.5,27.1,23.0,14.9,93.5,2.5
39087,2016,45.9,27.6,23.7,15.0,94.2,2.4
39087,2017,46.2,28.1,24.3,14.9,93.9,2.4
39087,2018,46.5,28.7,24.8,14.8,93.4,2.4
39087,2019,46.7,29.0,25.1,14.8,92.8,2.4
39087,2020,47.1,29.1,25.7,14.5,92.8,2.4
39087,2021,47.3,29.6,26.3,14.4,92.4,2.4
39087,2022,47.4,30.3,26.7,14.2,92.2,2.4
39087,2023,47.5,30.9,27.2,14.0,91.6,2.4
40194,2015,44.5,30.7,21.9,15.8,89.3,2.5
40194,2016,44.9,30.7,22.4,15.9,89.7,2.5
40194,2017,45.1,31.3,22.7,15.8,89.5,2.5
40194,2018,45.3,31.5,23.0,15.7,88.9,2.5
40194,2019,45.4,31.6,23.3,15.8,87.8,2.5
40194,2020,45.6,32.1,23.6,15.5,87.8,2.4
40194,2021,46.0,32.6,24.2,15.2,87.7,2.4
40194,2022,46.1,33.2,24.8,15.0,86.9,2.4
40194,2023,46.2,33.3,25.2,14.7,85.9,2.4
41004,2015,37.8,19.0,13.0,23.1,97.9,2.8
41004,2016,38.2,19.0,13.4,23.0,98.0,2.8
41004,2017,38.6,19.5,13.8,22.8,97.9,2.8
41004,2018,39.0,19.8,14.2,22.3,97.9,2.8
41004,2019,39.5,19.9,14.6,22.0,97.9,2.8
41004,2020,39.9,20.3,15.0,21.6,97.9,2.8
41004,2021,40.2,20.6,15.2,21.2,97.7,2.8
41004,2022,40.6,20.6,15.6,20.6,97.4,2.8
41004,2023,41.0,21.1,15.9,19.9,97.2,2.7
41021,2015,40.2,24.2,16.7,19.4,96.1,2.6
41021,2016,40.6,23.7,16.9,19.4,96.4,2.6
41021,2017,40.9,24.4,17.2,19.4,96.1,2.6
41021,2018,41.2,24.9,17.3,19.4,95.8,2.6
41021,2019,41.5,25.1,17.4,19.2,95.6,2.6
41021,2020,41.8,25.8,17.5,19.0,95.8,2.6
41021,2021,42.2,26.4,17.9,18.8,95.7,2.5
41021,2022,42.3,27.1,17.8,18.4,95.0,2.5
41021,2023,42.5,27.4,18.1,18.0,94.5,2.5
41024,2015,40.7,21.2,15.9,19.2,97.4,2.8
41024,2016,41.0,20.7,16.1,19.2,97.6,2.7
41024,2017,41.2,21.0,16.4,19.1,97.4,2.7
41024,2018,41.5,21.8,16.8,18.8,97.5,2.7
41024,2019,41.9,21.9,17.1,18.5,97.0,2.7
41024,2020,42.1,22.5,17.4,18.2,97.1,2.7
41024,2021,42.4,22.9,17.6,17.8,97.2,2.7
41024,2022,42.7,23.1,18.1,17.4,96.6,2.6
41024,2023,42.9,23.4,18.3,17.2,96.3,2.6
41034,2015,38.2,19.8,13.5,21.5,96.4,2.8
41034,2016,38.5,19.7,13.6,21.4,96.5,2.8
41034,2017,38.8,20.1,14.0,21.3,96.3,2.8
41034,2018,39.2,20.4,14.2,21.2,96.4,2.8
41034,2019,39.6,20.4,14.7,20.9,96.2,2.8
41034,2020,40.0,20.6,14.9,20.5,96.4,2.8
41034,2021,40.3,21.3,15.2,20.3,96.7,2.7
41034,2022,40.8,21.8,15.6,19.9,96.4,2.7
41034,2023,41.1,22.2,15.9,19.5,96.1,2.7
41038,2015,37.5,16.8,11.8,22.7,97.8,2.9
41038,2016,37.9,16.9,12.2,22.6,97.9,2.9
41038,2017,38.2,17.4,12.6,22.5,97.8,2.9
41038,2018,38.6,17.6,13.1,22.2,97.7,2.9
41038,2019,39.0,17.9,13.4,21.9,97.5,2.9
41038,2020,39.5,18.2,13.9,21.4,97.5,2.9
41038,2021,39.8,18.7,14.3,21.1,97.4,2.9
41038,2022,40.2,19.2,14.7,20.7,97.2,2.8
41038,2023,40.5,19.7,15.1,20.1,97.1,2.8
41039,2015,39.4,21.9,14.8,20.3,98.0,2.7
41039,2016,39.7,21.6,15.2,20.2,98.1,2.7
41039,2017,40.1,22.2,15.5,19.9,98.1,2.7
41039,2018,40.4,22.6,16.0,19.9,97.9,2.7
41039,2019,40.8,22.7,16.4,19.7,97.8,2.7
41039,2020,41.1,23.2,16.7,19.4,97.7,2.7
41039,2021,41.5,23.4,17.1,19.2,97.6,2.7
41039,2022,41.9,23.9,17.7,18.8,97.2,2.6
41039,2023,42.3,24.1,18.2,18.4,97.0,2.6
41053,2015,38.6,19.6,13.7,21.1,98.0,2.8
41053,2016,39.0,19.6,13.9,21.1,98.2,2.8
41053,2017,39.3,20.2,14.1,20.8,98.2,2.7
41053,2018,39.8,20.4,14.4,20.4,98.1,2.7
41053,2019,40.1,20.3,14.7,20.2,98.1,2.7
41053,2020,40.5,21.0,14.9,20.0,98.0,2.7
41053,2021,40.7,21.4,15.1,19.9,97.9,2.7
41053,2022,41.1,21.8,15.4,19.6,97.8,2.7
41053,2023,41.5,22.2,15.9,19.1,97.7,2.6
41059,2015,37.7,18.7,11.3,21.9,96.7,2.9
41059,2016,38.0,18.3,11.8,22.0,96.9,2.9
41059,2017,38.3,18.7,12.2,21.9,97.0,2.9
41059,2018,38.8,19.0,12.8,21.7,96.9,2.9
41059,2019,39.1,19.2,13.3,21.5,96.7,2.9
41059,2020,39.5,19.9,13.9,21.3,96.5,2.9
41059,2021,40.0,20.4,14.5,20.9,96.5,2.8
41059,2022,40.4,20.3,15.2,20.5,96.2,2.8
41059,2023,40.9,20.9,16.1,20.1,95.8,2.8
41065,2015,41.4,20.8,17.5,18.3,98.6,2.7
41065,2016,41.7,21.3,17.8,18.3,98.6,2.7
41065,2017,42.0,21.9,18.1,18.1,98.5,2.7
41065,2018,42.5,22.4,18.6,17.9,98.4,2.7
41065,2019,42.8,22.3,18.9,17.7,98.1,2.7
41065,2020,43.0,22.9,19.0,17.5,98.1,2.6
41065,2021,43.3,23.8,19.3,17.3,98.2,2.6
41065,2022,43.6,24.2,19.8,17.0,98.1,2.6
41065,2023,44.0,24.8,20.3,16.7,97.8,2.5
