cod_ine,anio,variable,valor_mediana_ensemble,valor_p25_ensemble,valor_p75_ensemble,n_modelos,escenario,fuente
01059,2078,grados_dia_refrigeracion,91.25184140886579,69.40513747079032,101.17552375793457,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2079,grados_dia_refrigeracion,52.22119740077427,39.97108588899885,86.07532746451241,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2080,grados_dia_refrigeracion,64.11535399300712,57.42796748025077,99.43406895228796,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2081,grados_dia_refrigeracion,75.89958899361747,55.461552211216514,91.94674927847726,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2082,grados_dia_refrigeracion,74.2289673941476,60.49041598183768,117.70349093845911,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2083,grados_dia_refrigeracion,78.2266981942313,65.53107697623116,109.67306518554688,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2084,grados_dia_refrigeracion,94.41933822631836,51.048968519483296,123.79734774998256,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2085,grados_dia_refrigeracion,94.14438302176339,81.31534712655204,149.08160727364674,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2086,grados_dia_refrigeracion,88.53393227713448,45.64701386860439,114.2655576978411,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2087,grados_dia_refrigeracion,96.69373866489956,67.97390896933419,108.18067060198103,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2088,grados_dia_refrigeracion,107.0970104762486,74.59339795793807,131.3751542227609,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2089,grados_dia_refrigeracion,105.28519603184291,71.50692571912494,120.29263142177037,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2090,grados_dia_refrigeracion,97.83173261369977,72.65319401877267,144.12544686453683,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2091,grados_dia_refrigeracion,92.80045482090541,57.76847267150879,149.09977694920133,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2092,grados_dia_refrigeracion,75.00778252737862,47.832497460501536,99.96764428274972,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2093,grados_dia_refrigeracion,113.06954629080636,70.30774348122733,120.83517592293876,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2094,grados_dia_refrigeracion,85.12107358660016,63.5108688899449,146.9985239846366,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2095,grados_dia_refrigeracion,103.56850923810687,86.0205762045724,138.7266139984131,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2096,grados_dia_refrigeracion,107.3597412109375,84.24278204781669,130.3969805581229,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2097,grados_dia_refrigeracion,94.21657344273159,77.29539694104875,121.41366440909249,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2098,grados_dia_refrigeracion,81.56391143798828,72.60739517211914,128.71900885445731,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2099,grados_dia_refrigeracion,114.19978659493583,87.61773082188198,152.62291772024972,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2100,grados_dia_refrigeracion,102.0343851361956,72.24124813079834,130.21644510541643,10,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2015,racha_seca_max_dias,1.861905234200614,-3.9476189613342285,15.470238140651158,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2016,racha_seca_max_dias,1.7857144219534737,-5.024999959128244,5.669047491891043,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2017,racha_seca_max_dias,4.864285741533552,-2.1404761586870467,9.088095324380056,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2018,racha_seca_max_dias,-1.1619046075003487,-4.253571305956159,-0.4630950519016811,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2019,racha_seca_max_dias,12.338095392499651,3.0976191248212537,30.89761897495815,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2020,racha_seca_max_dias,9.461905070713588,-8.160714285714285,13.851190567016602,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2021,racha_seca_max_dias,3.692856924874442,-5.365476131439209,8.038095542362758,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2022,racha_seca_max_dias,3.876190321786063,-0.2464284896850586,4.720238140651158,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2023,racha_seca_max_dias,-2.3499999727521623,-11.025000095367432,5.1440478052411756,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2024,racha_seca_max_dias,-3.421428544180734,-8.70833328792027,10.679762090955462,11,ssp245,AEMET/OECC AdapteCCa CMIP6
