AREF;CCAANOM;PROVINCIA;CODINE;MUNINENOMBRE;NUM_SUJETOS_PASIVOS;INMUEBLES;SP_U_1I_FIS_NA;SP_U_1I_FIS_EX;SP_U_1I_SOCIEDADES;SP_U_1I_ENTIDADES_SINAL;SP_U_1I_ENTIDADES_SINPJ;SP_U_1I_ENTIDADES_EXT;SP_U_1I_AAPP;SP_U_1I_ENTIDADES_NDEF;SP_U_1I_OTROS;SP_U_5I_FIS_NA;SP_U_5I_FIS_EX;SP_U_5I_SOCIEDADES;SP_U_5I_ENTIDADES_SINAL;SP_U_5I_ENTIDADES_SINPJ;SP_U_5I_ENTIDADES_EXT;SP_U_5I_AAPP;SP_U_5I_ENTIDADES_NDEF;SP_U_5I_OTROS;SP_U_10I_FIS_NA;SP_U_10I_FIS_EX;SP_U_10I_SOCIEDADES;SP_U_10I_ENTIDADES_SINAL;SP_U_10I_ENTIDADES_SINPJ;SP_U_10I_ENTIDADES_EXT;SP_U_10I_AAPP;SP_U_10I_ENTIDADES_NDEF;SP_U_10I_OTROS;SP_U_25I_FIS_NA;SP_U_25I_FIS_EX;SP_U_25I_SOCIEDADES;SP_U_25I_ENTIDADES_SINAL;SP_U_25I_ENTIDADES_SINPJ;SP_U_25I_ENTIDADES_EXT;SP_U_25I_AAPP;SP_U_25I_ENTIDADES_NDEF;SP_U_25I_OTROS;SP_U_100I_FIS_NA;SP_U_100I_FIS_EX;SP_U_100I_SOCIEDADES;SP_U_100I_ENTIDADES_SINAL;SP_U_100I_ENTIDADES_SINPJ;SP_U_100I_ENTIDADES_EXT;SP_U_100I_AAPP;SP_U_100I_ENTIDADES_NDEF;SP_U_100I_OTROS;SP_U_MAS100_FIS_NA;SP_U_MAS100_FIS_EX;SP_U_MAS100_SOCIEDADES;SP_U_MAS100_ENTIDADES_SINAL;SP_U_MAS100_ENTIDADES_SINPJ;SP_U_MAS100_ENTIDADES_EXT;SP_U_MAS100_AAPP;SP_U_MAS100_ENTIDADES_NDEF;SP_U_MAS100_OTROS;I_U_1I_FIS_NA;I_U_1I_FIS_EX;I_U_1I_SOCIEDADES;I_U_1I_ENTIDADES_SINAL;I_U_1I_ENTIDADES_SINPJ;I_U_1I_ENTIDADES_EXT;I_U_1I_AAPP;I_U_1I_ENTIDADES_NDEF;I_U_1I_OTROS;I_U_5I_FIS_NA;I_U_5I_FIS_EX;I_U_5I_SOCIEDADES;I_U_5I_ENTIDADES_SINAL;I_U_5I_ENTIDADES_SINPJ;I_U_5I_ENTIDADES_EXT;I_U_5I_AAPP;I_U_5I_ENTIDADES_NDEF;I_U_5I_OTROS;I_U_10I_FIS_NA;I_U_10I_FIS_EX;I_U_10I_SOCIEDADES;I_U_10I_ENTIDADES_SINAL;I_U_10I_ENTIDADES_SINPJ;I_U_10I_ENTIDADES_EXT;I_U_10I_AAPP;I_U_10I_ENTIDADES_NDEF;I_U_10I_OTROS;I_U_25I_FIS_NA;I_U_25I_FIS_EX;I_U_25I_SOCIEDADES;I_U_25I_ENTIDADES_SINAL;I_U_25I_ENTIDADES_SINPJ;I_U_25I_ENTIDADES_EXT;I_U_25I_AAPP;I_U_25I_ENTIDADES_NDEF;I_U_25I_OTROS;I_U_100I_FIS_NA;I_U_100I_FIS_EX;I_U_100I_SOCIEDADES;I_U_100I_ENTIDADES_SINAL;I_U_100I_ENTIDADES_SINPJ;I_U_100I_ENTIDADES_EXT;I_U_100I_AAPP;I_U_100I_ENTIDADES_NDEF;I_U_100I_OTROS;I_U_MAS100_FIS_NA;I_U_MAS100_FIS_EX;I_U_MAS100_SOCIEDADES;I_U_MAS100_ENTIDADES_SINAL;I_U_MAS100_ENTIDADES_SINPJ;I_U_MAS100_ENTIDADES_EXT;I_U_MAS100_AAPP;I_U_MAS100_ENTIDADES_NDEF;I_U_MAS100_OTROS
2025;Comunidad Valenciana;Castellón;12081;Navajas;1061;1256;896;11;12;1;0;0;1;0;13;111;1;9;0;0;1;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;896;11;12;1;0;0;1;0;13;257;2;23;0;0;3;0;0;0;31;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12082;Nules;6860;9092;4870;403;70;3;0;1;2;2;29;1372;32;41;1;0;0;0;1;2;17;0;8;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4870;403;70;3;0;1;2;2;29;3223;68;110;3;0;0;0;2;7;119;0;55;0;0;0;0;0;0;0;0;65;0;0;0;15;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12083;Olocau del Rey;90;114;66;1;1;0;0;0;2;0;1;16;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;1;1;0;0;0;2;0;1;37;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12084;Onda;11375;14219;8639;633;134;10;2;1;1;4;39;1756;45;61;0;0;1;0;1;2;17;0;18;0;0;0;0;0;0;1;0;5;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8639;633;134;10;2;1;1;4;39;3994;97;162;0;0;3;0;2;4;113;0;138;0;0;0;0;0;0;14;0;83;0;0;0;61;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12085;Oropesa del Mar/Orpesa;26833;29511;22148;2322;601;3;6;12;2;0;243;1147;132;140;3;1;6;1;0;3;22;5;20;0;0;0;0;1;0;2;0;4;0;0;0;0;0;0;1;0;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;22148;2322;601;3;6;12;2;0;243;2567;300;341;9;4;13;2;0;7;159;34;150;0;0;0;0;7;0;23;0;74;0;0;0;0;0;0;63;0;310;0;0;0;0;0;0;0;0;111;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12087;Palanques;80;121;40;0;0;0;0;0;1;0;10;27;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;1;0;10;62;0;0;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12088;Pavías;129;163;107;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12089;Peníscola/Peñíscola;14922;18285;10295;2573;238;2;3;20;2;0;286;1107;187;83;0;0;1;1;0;10;58;0;17;0;0;0;0;0;0;21;0;9;0;0;0;0;0;0;1;0;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;10295;2573;238;2;3;20;2;0;286;2694;403;227;0;0;2;2;0;23;430;0;136;0;0;0;0;0;0;316;0;141;0;0;0;0;0;0;30;0;331;0;0;0;0;0;0;0;0;131;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12090;Pina de Montalgrao;199;254;159;1;0;0;0;0;0;0;2;35;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159;1;0;0;0;0;0;0;2;80;0;0;0;0;0;0;0;0;6;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12091;Portell de Morella;207;278;157;0;1;0;0;0;1;0;5;40;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157;0;1;0;0;0;1;0;5;94;0;0;0;0;0;0;0;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12092;Puebla de Arenoso;444;507;375;6;4;0;0;0;0;0;13;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;375;6;4;0;0;0;0;0;13;101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12093;Pobla de Benifassà (la);450;526;341;28;6;0;0;0;1;0;10;53;6;2;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;341;28;6;0;0;0;1;0;10;112;12;4;0;0;0;3;0;2;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12094;Pobla Tornesa (la);681;780;571;23;8;0;0;0;0;0;12;60;0;3;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;571;23;8;0;0;0;0;0;12;136;0;9;3;0;0;3;0;0;7;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12095;Ribesalbes;641;759;500;20;10;3;0;1;0;0;5;97;1;2;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;20;10;3;0;1;0;0;5;210;2;4;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12096;Rossell;770;875;624;32;12;2;0;0;1;0;13;82;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;624;32;12;2;0;0;1;0;13;181;2;2;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12097;Sacañet;119;124;110;0;1;0;0;0;0;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;0;1;0;0;0;0;0;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12098;Salzadella (la);446;553;328;23;8;1;0;0;1;0;4;75;1;3;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;328;23;8;1;0;0;1;0;4;168;2;6;0;0;0;0;0;0;0;0;6;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12099;Sant Jordi/San Jorge;2254;2547;1414;578;63;2;1;6;0;0;23;130;23;10;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1414;578;63;2;1;6;0;0;23;298;57;26;0;0;0;0;0;0;6;0;10;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12100;Sant Mateu;1130;1429;815;88;25;0;0;1;1;0;9;173;6;5;1;0;0;1;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;815;88;25;0;0;1;1;0;9;395;12;13;2;0;0;5;0;0;13;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12101;San Rafael del Río;364;430;262;29;13;1;0;0;1;0;3;50;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;262;29;13;1;0;0;1;0;3;110;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12102;Santa Magdalena de Pulpis;555;721;378;43;6;1;0;0;2;0;10;111;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;378;43;6;1;0;0;2;0;10;269;3;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12103;Sarratella;129;153;107;4;0;0;0;0;0;0;0;17;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107;4;0;0;0;0;0;0;0;39;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12104;Segorbe;4679;5988;3560;176;48;2;0;0;0;3;31;813;11;12;2;1;0;1;0;2;9;0;1;0;0;0;1;0;0;2;0;2;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3560;176;48;2;0;0;0;3;31;1923;28;31;6;3;0;3;0;4;61;0;6;0;0;0;6;0;0;23;0;31;0;0;0;17;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12105;Sierra Engarcerán;458;567;369;7;4;1;0;0;0;0;2;70;0;3;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;369;7;4;1;0;0;0;0;2;163;0;9;0;0;0;5;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12106;Soneja;964;1182;768;12;9;1;0;0;1;0;11;158;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;768;12;9;1;0;0;1;0;11;366;2;6;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12107;Sot de Ferrer;382;450;315;2;4;1;0;0;0;0;5;54;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;315;2;4;1;0;0;0;0;5;121;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12108;Sueras/Suera;501;608;425;7;5;0;0;0;0;0;7;50;0;2;0;0;0;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;425;7;5;0;0;0;0;0;7;110;0;4;0;0;0;2;0;2;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12109;Tales;546;624;473;8;5;1;0;0;0;0;1;53;1;2;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;473;8;5;1;0;0;0;0;1;115;2;4;0;0;0;0;0;0;6;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12110;Teresa;465;569;383;4;0;1;1;0;0;0;6;68;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;383;4;0;1;1;0;0;0;6;160;0;0;0;0;0;0;0;0;8;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12111;Tírig;389;606;228;7;4;1;0;0;0;0;3;138;3;1;0;0;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;228;7;4;1;0;0;0;0;3;335;9;3;0;0;0;2;0;2;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12112;Todolella;149;206;102;3;1;1;0;0;1;0;4;34;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102;3;1;1;0;0;1;0;4;75;0;4;0;0;0;0;0;0;8;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12113;Toga;184;231;140;1;2;1;0;0;0;0;2;37;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140;1;2;1;0;0;0;0;2;83;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12114;Torás;504;591;429;6;2;0;0;0;0;0;7;56;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;429;6;2;0;0;0;0;0;7;127;0;2;0;0;0;2;0;0;7;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12115;Toro (El);431;532;338;2;5;1;0;0;2;0;4;75;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;338;2;5;1;0;0;2;0;4;168;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12116;Torralba del Pinar;120;130;107;0;2;0;0;0;1;0;1;8;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107;0;2;0;0;0;1;0;1;17;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12117;Torreblanca;4011;5143;2937;296;78;2;0;0;0;0;29;600;20;20;1;0;0;1;0;3;17;0;4;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2937;296;78;2;0;0;0;0;29;1463;46;47;2;0;0;4;0;6;126;0;29;0;0;0;0;0;0;16;0;18;0;0;0;0;0;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12118;Torrechiva;160;193;132;1;1;1;0;0;0;0;1;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132;1;1;1;0;0;0;0;1;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12119;Torre d'En Besora (la);123;174;82;1;0;1;0;0;0;0;1;37;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;1;0;1;0;0;0;0;1;85;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12120;Torre d'en Doménec (la);215;312;138;8;2;1;0;0;0;0;3;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;138;8;2;1;0;0;0;0;3;154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12121;Traiguera;727;859;560;35;7;2;0;1;1;0;8;111;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;560;35;7;2;0;1;1;0;8;241;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12122;Useras/Useres (les);982;1191;753;50;8;1;0;0;1;0;15;147;3;2;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;753;50;8;1;0;0;1;0;15;349;6;4;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12123;Vallat;67;78;56;0;0;0;0;0;0;0;1;9;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;0;0;0;0;0;0;0;1;19;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12124;Vall d'Alba;1587;2104;1118;105;21;0;0;0;0;0;19;300;4;7;1;0;0;0;0;0;8;0;0;0;0;0;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1118;105;21;0;0;0;0;0;19;702;8;18;2;0;0;0;0;0;64;0;0;0;0;0;9;0;0;15;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12125;Vall de Almonacid;403;453;353;5;2;0;0;0;1;0;4;37;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;353;5;2;0;0;0;1;0;4;85;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12126;Vall d'Uixó (la);12716;14929;10532;503;83;4;0;1;1;2;33;1476;23;29;1;0;0;0;0;1;12;0;7;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;10532;503;83;4;0;1;1;2;33;3236;50;74;3;0;0;0;0;3;80;0;51;0;0;0;0;0;0;22;0;37;0;0;0;0;0;0;0;0;84;0;0;0;29;0;0;0;0;0;0;0;0;101;0;0
2025;Comunidad Valenciana;Castellón;12127;Vallibona;241;260;200;6;2;1;0;0;0;0;15;13;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;6;2;1;0;0;0;0;15;26;2;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Comunidad Valenciana;Castellón;12128;Vilafamés;1392;1686;1062;71;15;1;0;0;1;1;27;203;4;4;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1062;71;15;1;0;0;1;1;27;470;8;8;0;0;0;0;0;0;6;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
